ano_calendario,conteudo_codigo,conteudo_descricao,valor_total,total,acum,gera_credito
2024,10.01.00026,Seguro Odontológico,58757.9,0.0002659547881457097,98.46834775788554,S
2023,10.01.00015,Contador ,58757.46,0.00026595279658190663,98.46861371068212,N
2024,10.01.00016,Materiais para uso odontológico,58756.72,0.0002659494471336924,98.46887966012926,S
2024,10.01.00006,Serviços Prestados de Terceiros,58754.38,0.0002659388556352852,98.4691455989849,S
2024,10.01.00020,Serviços Essenciais Prestados por Terceiros,58738.75,0.00026586810985746264,98.46941146709476,S
2024,10.02.00006,PLANO COLETIVO DE ASSISTENCIA MEDICA,58730.95,0.000265832804862772,98.46967729989962,N
2023,10.01.00047,Funcionários - Remuneração - 13° salário,58721.21,0.0002657887188822223,98.46994308861849,N
2024,10.01.00029,Conservação - reforma/manutençao e acessibilidade,58715.15,0.00026576128961711647,98.4702088499081,S
2024,10.01.00017,Benfeitoria Consultório,58708.99,0.00026573340772387353,98.47047458331583,N
2023,10.01.00015,Despesas Informática,58708.03,0.00026572906249375776,98.47074031237833,N
2024,10.01.00016,Materiais e produtos para procedimentos,58707.76,0.0002657278403977877,98.47100604021873,S
2023,10.01.00017,Material Empregado,58704.29,0.0002657121342014317,98.47127175235293,S
2024,10.01.00015,"50% Remuneração paga a terceiros, com vínculo empregatício, INSS e FGT",58703.42,0.0002657081963366393,98.47153746054927,N
2024,10.01.00016,Produtos odontológicos do consultório,58697.57,0.0002656817175906213,98.47180314226686,S
2024,10.01.00005,Aquisição de material p/ prestação de serviço,58693.85,0.00026566487982392263,98.47206880714668,S
2023,10.01.00019,Material Consultório ,58693.06,0.00026566130406163984,98.47233446845074,S
2024,10.01.00016,I.N.S.S.,58685.62,0.0002656276285282426,98.47260009607926,N
2024,10.01.00028,Cursos e Treinamentos,58678.21,0.0002655940887832864,98.47286569016805,N
2024,10.01.00041,Adiantamento Salarial,58671,0.00026556145429460436,98.47313125162235,N
2024,10.01.00015,Despesas Diversas de Materiais de Uso Odontologicos,58670.63,0.0002655597795704972,98.47339681140191,S
2023,10.01.00010,"ISS, Taxas Municipais e Taxas Estaduais",58670.6,0.0002655596437820561,98.47366237104569,N
2023,10.02.00018,ADIANTAMENTO SALARIAL,58661.07,0.0002655165083205943,98.47392788755401,N
2024,10.01.00015,Material Usado na Atividade Profissional,58658.51,0.00026550492104028555,98.47419339247506,S
2024,10.01.00015,Compra de mercadoria,58652.99,0.00026547993596711983,98.47445887241102,N
2024,10.01.00012,"Material de consultório, despesas diversas de consultório",58644.72,0.00026544250362018495,98.47472431491464,S
2024,10.01.00016,Material de uso e consumo.,58624.71,0.0002653519327299592,98.47498966684736,S
2024,10.01.00015,Material/Insumo - Clínica,58624.07,0.000265349035909882,98.47525501588328,S
2024,10.01.00017,Material usado na prestação do serviço,58623.43,0.0002653461390898048,98.47552036202237,S
2024,10.01.00017,Despesas Consultório,58615.92,0.0002653121467167116,98.47578567416909,N
2024,10.01.00013,Pagamentos a proteticos e laboratorios,58612.54,0.000265296847885679,98.47605097101697,N
2024,10.01.00020,Aplicação de Porcelana ,58610,0.00026528535113099763,98.47631625636811,N
2024,10.01.00016,Fornecedores de Material Odontológico,58608.07,0.00026527661540795235,98.47658153298352,S
2023,10.01.00015,TOTAL DE DESPESAS NO MÊS,58604.43,0.00026526013974376335,98.47684679312326,N
2024,10.01.00050,Locação de móveis,58600,0.0002652400883172916,98.47711203321157,N
2024,10.01.00029,Serviço de Digitação,58600,0.0002652400883172916,98.47737727329988,N
2024,10.01.00013,FUNDO DE GARANTIA POR TEMPO DE SERVICO - FGTS,58592.32,0.0002652053264763654,98.47764247862635,N
2024,10.01.00019,Selos de fiscalização,58592.3,0.000265205235950738,98.4779076838623,N
2024,10.01.00016,Matériais odontológicos,58588.58,0.0002651883981840393,98.47817287226049,N
2024,10.01.00015,Materias aplicado na execução dos servicos,58583.59,0.00026516581204,98.47843803807253,S
2024,10.01.00006,Material odontológico para trabalho,58581.79,0.00026515766473353294,98.47870319573725,S
2023,10.01.00018,Prestação de serviços por Pessoa Juíidica,58581.4,0.0002651558994837984,98.47896835163674,N
2024,10.01.00022,Vale Transporte dos Funcionários,58575.68,0.00026513000915435856,98.47923348164589,S
2023,10.01.00022,Prestação de Serviços ,58574.24,0.0002651234913091849,98.4794986051372,N
2024,10.01.00015,Pagamentos efetuados a terceiros sem vinculo empregatício,58572.93,0.0002651175618805894,98.47976372269908,S
2023,10.01.00023,Suporte Técnico em Informatica,58568.48,0.00026509741992849026,98.480028820119,N
2023,10.01.00015,Despesa com material odontológico,58554.46,0.0002650339614636744,98.48029385408047,S
2024,10.01.00016,Material de consumo/ dental ,58554.3,0.0002650332372586551,98.48055888731773,S
2023,10.01.00015,Serviços especializados de suporte e manutenção de programas,58553.87,0.0002650312909576657,98.48082391860868,S
2024,10.01.00015,Serviços profissionais e contratados,58551.07,0.000265018617369828,98.48108893722605,N
2023,10.01.00023,Manutenção de Equipamentos,58548.27,0.00026500594378199035,98.48135394316984,S
2023,10.01.00009,Impostos e taxas sobre emolumentos líquidos,58543.34,0.0002649836292148333,98.48161892679904,N
2024,10.01.00015,Material para Prestação de Serviços,58540.24,0.0002649695977425844,98.48188389639678,S
2024,10.02.00001,CMV Custo das Mercadorias Vendidas no mês,58537.91,0.00026495905150699094,98.48214885544829,N
2023,10.01.00024,VALE ALIMENTACAO,58535.81,0.00026494954631611263,98.48241380499461,S
2024,10.01.00016,Fornecedores diversos,58534.96,0.00026494569897694766,98.48267875069358,N
2024,10.01.00006,Material de consumo/consultorio,58533.86,0.00026494072006744,98.48294369141365,S
2024,10.02.00034,Diligências,58530.8,0.00026492686964644597,98.4832086182833,N
2023,10.01.00015,Material Utilizado p/ Prestação De Serviços,58526.26,0.00026490632032902337,98.48347352460362,S
2024,10.01.00015,Material Médico / Cirurgico,58525.11,0.0002649011151054472,98.48373842571873,S
2023,10.01.00015,Material odontológico usado em pacientes,58510.62,0.0002648355292883872,98.48400326124802,S
2023,10.01.00011,"Material de conservação, consumo  e limpeza do escritório/consultório",58509.58,0.0002648308219557617,98.48426809206998,S
2024,10.01.00005,TFJ - MG ,58508.49,0.0002648258883090678,98.48453291795829,N
2023,10.01.00017,Align- Ortodontia,58502.99,0.0002648009937615295,98.48479771895205,N
2024,10.01.00029,"4027 - Serviços Contábil, Fiscal e Trabalhista",58500,0.00026478746018023143,98.48506250641223,N
2023,10.01.00016,Outras despesas consultório,58500,0.00026478746018023143,98.48532729387242,N
2024,10.01.00028,Locaçao,58492.9,0.0002647553235825001,98.485592049196,N
2024,10.01.00019,Vale Alimentação ,58491.94,0.00026475097835238436,98.48585680017435,S
2023,10.01.00016,Lab. de prótese dentária,58481.49,0.0002647036787120615,98.48612150385306,N
2024,10.01.00012,Material odontológico e de escritório e protético,58479.86,0.00026469630087342744,98.48638620015393,S
2023,10.01.00016,"Remuneração paga a terceiros, com vinculo empregatício - salário",58470.02,0.0002646517622647407,98.4866508519162,N
2023,10.01.00017,Fundperj,58469.6,0.0002646498612265651,98.48691550177742,N
2023,10.01.00020,Bens de natureza permanente,58460.7,0.0002646095773223667,98.48718011135475,N
2023,10.01.00001,Cursos,58458.05,0.0002645975826767346,98.48744470893742,N
2023,10.01.00016,Sistemas de Automação Cartorária,58457.37,0.0002645945048054026,98.48770930344222,N
2024,10.01.00033,SALARIO E ENCARGOS ADIANT. SAL. (VR / CESTA BAS. VALE ALIMENT.),58451.77,0.0002645691576297272,98.48797387259985,S
2023,10.01.00018,Internet do escritório/consultório,58449.16,0.00026455734403534997,98.48823842994389,N
2023,10.01.00019,Serviços tomados de Terceiros Sem vinculo empregaticio,58449,0.00026455661983033066,98.48850298656372,S
2024,10.01.00033,SALARIO E ENCARGOS ADIANT. SAL. (VR / CESTA BAS. VALE ALIMEN,58448.8,0.00026455571457405653,98.4887675422783,S
2023,10.01.00016,Produtos e Medicamentos para uso em consultório,58448.62,0.00026455489984340987,98.48903209717814,S
2023,10.01.00015,despesa de viagem,58448.35,0.00026455367774743977,98.48929665085589,N
2023,10.01.00020,Darf,58438.68,0.00026450990860658603,98.4895611607645,N
2024,10.01.00015,Salario Funcionario,58435.83,0.0002644970087046798,98.4898256577732,N
2023,10.01.00016,Despesas dedutíveis,58430.58,0.0002644732457274842,98.49009013101892,N
2024,10.01.00015,Material para consultório ,58426.09,0.00026445292272413016,98.49035458394164,S
2023,10.01.00015,Material dental,58424.2,0.0002644443680523397,98.4906190283097,S
2023,10.01.00015,Remuneração paga a terceiros sem vínculos empregatícios,58421.25,0.0002644310155222964,98.49088345932522,S
2024,10.01.00016,JJGC Indústria C M D S.A CNPJ: 00.489.050/0005-08,58414.45,0.0002644002368089764,98.49114785956203,N
2023,10.01.00016,Serviços Prestados P/Terceiros,58414.16,0.00026439892418737886,98.49141225848622,S
2024,10.01.00017,Despesas referente a Rateio / Unimed ,58412.51,0.00026439145582311737,98.49167664994205,N
2024,10.01.00015,Despesas com material de consultorio,58411.68,0.0002643876990095798,98.49194103764106,S
2024,10.01.00031,Assessória Contábil,58411.42,0.00026438652217642344,98.49220542416323,N
2024,10.01.00015,Congressos e seminarios,58409.58,0.00026437819381870155,98.49246980235705,N
2024,10.01.00017,Informática/Software,58406.11,0.0002643624876223455,98.49273416484468,N
2024,10.01.00018,Serviços de Próteses e outros,58404.66,0.00026435592451435816,98.49299852076919,N
2023,10.01.00017,Despesas c/ terceiros,58404.18,0.00026435375189930025,98.4932628745211,S
2024,10.01.00023,Prestação de Serviços Técnicos para o Cartório,58401.24,0.0002643404446320707,98.49352721496572,N
2023,10.01.00024,Alugueis de equipamentos,58400,0.00026433483204317114,98.49379154979776,N
2024,10.01.00016,VALE-ALIMENTAÇÃO,58400,0.00026433483204317114,98.4940558846298,S
2024,10.01.00019,"Locação de mobiliário computadores, sistemas  e equipamentos",58397.67,0.00026432428580757766,98.49432020891561,N
2024,10.02.00006,SINIMPLANTES CNPJ 04298106/0001-74,58396.94,0.00026432098162217717,98.49458452989724,N
2023,10.01.00002,Dental,58396.83,0.0002643204837312263,98.49484885038098,N
2023,10.01.00015,Material de uso e consumo para desempenho da atividade,58383.12,0.0002642584284136354,98.49511310880939,S
2024,10.01.00034,SALARIOS ,58380.68,0.0002642473842870911,98.49537735619369,N
2023,10.01.00024,Férias de Funcionário(a),58372.67,0.0002642111287733126,98.49564156732247,N
2024,10.01.00038,Serviço Prestado por Terceiros,58370.64,0.00026420194042213024,98.49590576926289,S
2024,10.01.00016,Material de dentais,58368.86,0.0002641938836412906,98.49616996314653,S
2023,10.01.00015,Dental - Materiais Odontologicos,58365.27,0.00026417763429117014,98.49643414078082,S
2024,10.01.00024,Aluguel de Equipamento,58359.83,0.00026415301132051407,98.49669829379214,S
2024,10.01.00018,Manutenção e reformas no Consultório,58355,0.00026413114938149407,98.49696242494151,S
2023,10.01.00014,Telefone do escritório/consultório - D,58353.62,0.0002641249031132026,98.49722654984463,S
2024,10.01.00019,Assessoria contábil e/ou jurídica ,58352,0.0002641175705373822,98.49749066741516,N
2023,10.01.00008,Salário Funcionário,58351.71,0.00026411625791578476,98.49775478367307,N
2024,10.02.00007,Serviços de tecnologia da informação  e comunicação ,58350.93,0.0002641127274163157,98.4980188964005,N
2024,10.01.00015,Despesas Mensal do Consultório,58349.79,0.0002641075674555532,98.49828300396796,N
2023,10.01.00017,TAXA DE RECOMPE / RECIVIL,58349.63,0.0002641068432505339,98.4985471108112,N
2024,10.01.00015,AQUISIÇÃO MAT. ODONTOLOGICO,58348.33,0.0002641009590847521,98.49881121177029,S
2024,10.01.00017,Contabilidade ,58347.29,0.0002640962517521267,98.49907530802204,N
2023,10.01.00016,Mão de Obra Contratada s/vínculo empregatício,58344,0.0002640813602864174,98.49933938938233,N
2024,10.01.00021,Serviços prestados por outros dentistas,58340.98,0.00026406769091667824,98.49960345707325,N
2023,10.01.00018,"Remuneração paga a terceiros, sem vínculo empregatício, essenciais",58337.64,0.0002640525731369004,98.49986750964639,S
2024,10.01.00015,Aluguel de Sistema,58335.74,0.00026404397320229625,98.5001315536196,S
2023,10.02.00050,ASSESSORIA E CONSULTORIA JURÍDICAS PARA A PRESTAÇÃO DO SERVIÇO EXTRAJU,58334.4,0.00026403790798525963,98.50039559152758,N
2023,10.01.00015,notas fiscais do mes,58332.43,0.0002640289912109596,98.50065962051879,N
2023,10.01.00020,Assessoria Contábil,58323.23,0.00026398734942235003,98.50092360786822,N
2024,10.01.00018,SERVIÇOS DE TERCEIRO,58323.16,0.0002639870325826541,98.5011875949008,S
2024,10.01.00015,Serviços prestados por Pessoas Juridicas,58320.29,0.0002639740421551204,98.50145156894295,N
2024,10.01.00012,Material de consumo Consultório Odontológico,58307.02,0.0002639139784013325,98.50171548292136,S
2023,10.02.00001,dental,58304.23,0.0002639013500763086,98.50197938427144,N
2023,10.01.00065,Gráficas,58297.64,0.00026387152188207634,98.50224325579332,N
2023,10.01.00015,Material médico consumível,58295.3,0.0002638609303836691,98.5025071167237,S
2024,10.01.00017,FEPJ,58295.07,0.00026385988933895385,98.50277097661305,N
2024,10.01.00016,Materiais Odontológicos - Uso e Consumo,58294,0.00026385504621788733,98.50303483165926,S
2024,10.01.00014,Férias gozadas,58293.38,0.00026385223992343753,98.50329868389919,N
2024,10.01.00016,Aperfeiçoamento profissional,58292.74,0.00026384934310336037,98.50356253324229,N
2024,10.01.00027,Vale Transporte,58291.93,0.00026384567681545017,98.5038263789191,S
2024,10.01.00021,Auxílio - Educação,58291.42,0.00026384336841195116,98.50409022228752,S
2023,10.01.00005,Material de consumo do consultório,58283.28,0.00026380652448159444,98.504354028812,S
2024,10.01.00006,Material de consumo odontológico,58281.85,0.0002638000518992345,98.5046178288639,S
2023,10.01.00010,Prestador de serviços ,58280.99,0.0002637961592972558,98.5048816250232,N
2023,10.01.00016,Medicamentos e Materiais Utilizados na Atividade,58276.96,0.00026377791838333225,98.50514540294158,S
2023,10.02.00001,Dental ,58272.98,0.0002637599037834773,98.50540916284537,N
2023,10.01.00017,Sálario ,58264.32,0.0002637207061868078,98.50567288355155,N
2023,10.01.00003,Assessoria e licenças de informática e manutenção,58263.45,0.00026371676832201543,98.50593660031987,S
2024,10.01.00017,Materiais e Insumos Médicos,58261.64,0.00026370857575273464,98.50620030889563,S
2024,10.01.00016,Despesa com funcionamento do consultório,58260.36,0.00026370278211258026,98.50646401167774,N
2024,10.01.00017,"Vale alimentação para terceiros, com vínculo empregatício",58256.28,0.0002636843148845882,98.50672769599262,S
2024,10.01.00031,SALÁRIO - FERNANDA PUHL,58255.9,0.00026368259489766737,98.50699137858751,N
2024,10.01.00015,Remuneração paga a terceiros com vínculo estatutário,58241.73,0.000263618457490646,98.50725499704501,N
2023,10.01.00021,Despesas com Laboratório de Próteses odontológicas,58235.44,0.0002635899871808249,98.5075185870322,N
2023,10.01.00016,Serviços de terceiros necessários para obtenção de receita,58229.94,0.00026356509263328657,98.50778215212483,S
2023,10.01.00016,material aplicado,58227.42,0.00026355368640423264,98.50804570581124,S
2023,10.01.00010,Serviço de Protese,58225,0.00026354273280331577,98.50830924854405,N
2024,10.01.00026,Despesas Administrativa,58218.01,0.00026351109409653527,98.50857275963814,N
2023,10.01.00015,Insumos e material odontológico,58214.48,0.00026349511632329706,98.50883625475447,S
2024,10.01.00006,Despesas com Medicamentos e Matérias de Consultório,58212.61,0.00026348665217713397,98.50909974140664,N
2023,10.01.00017,Guias pagas relacionadas a func.,58210.66,0.00026347782592846134,98.50936321923257,N
2024,10.01.00019,Aperfeiçoamento Profissional,58209,0.0002634703123013861,98.50962668954487,N
2023,10.01.00016,Serviços de terceiros - Pessoa Jurídica,58208.75,0.0002634691807310435,98.50989015872561,S
2023,10.01.00012,Despesas com labor.de prótese dentária,58207.5,0.00026346352287933024,98.5101536222485,N
2024,10.01.00016,INSUMOS UTILIZADOS NOS TRATAMENTOS,58205.17,0.0002634529766437367,98.51041707522513,S
2024,10.01.00032,HONORARIO CONTABIL,58204.36,0.00026344931035582656,98.51068052453549,N
2024,10.01.00026,Prestação de Serviços,58203.59,0.0002634458251191712,98.5109439703606,N
2023,10.01.00016,Taxa administrativa,58202.78,0.000263442158831261,98.51120741251943,N
2024,10.01.00022,Equipamentos de informática ,58200.44,0.00026343156733285377,98.51147084408676,N
2024,10.01.00016,"Remuneração paga a terceiros,sem vínculo empregatício.",58200,0.00026342957576905074,98.51173427366253,S
2023,10.01.00015,Serv. de Terceiros,58198.52,0.00026342287687262223,98.5119976965394,S
2023,10.01.00015,Serviços prestados por terceiros Pessoa Jurídica/Autônomos/MEI,58196.57,0.00026341405062394954,98.51226111059002,S
2024,10.01.00020,"Serviços de Informática, Softwares e T.I.",58195.31,0.0002634083475094226,98.51252451893752,N
2024,10.01.00005,Material de Trabalho,58195.16,0.000263407668567217,98.5127879266061,S
2023,10.01.00008,Material de uso e consumo do consultorio,58193.96,0.0002634022370295723,98.51305132884312,S
2024,10.01.00015,Servicos prestados PJ/PF,58183.44,0.00026335462054955357,98.51331468346366,N
2023,10.01.00008,Dental ,58180.95,0.00026334335010894073,98.51357802681378,N
2024,10.01.00027,Despesas Processuais,58178.59,0.0002633326680849061,98.51384135948186,N
2024,10.01.00015,"Copa (café, água potável, açúcar etc)",58178.49,0.00026333221545676904,98.51410469169731,S
2024,10.01.00017,Despesas Diversas do Consultório,58173.74,0.0002633107156202587,98.51436800241294,N
2023,10.05.00003,"Congressos, cursos e treinamentos",58171.32,0.0002632997620193418,98.51463130217496,N
2024,10.01.00015,Material  e serviço odontológico,58170.7,0.00026329695572489207,98.51489459913068,S
2023,10.01.00016, prestaçao de servicos odontologicos,58167.5,0.00026328247162450615,98.5151578816023,N
2023,10.01.00017,Insumos do consultório,58159.63,0.0002632468497901195,98.51542112845209,S
2023,10.01.00016,Licença de Software do escritório/consultório,58157.47,0.000263237073022359,98.51568436552512,N
2024,10.01.00018,inss,58156.96,0.00026323476461886,98.51594760028973,N
2023,10.01.00023,Despesa Diversas,58156.87,0.00026323435725353664,98.51621083464698,N
2023,10.01.00017,Serviços Contabeis,58152.72,0.00026321557318584863,98.51647405022017,N
2023,10.01.00019,Impostos diversos,58152.38,0.0002632140342501826,98.51673726425442,N
2024,10.01.00017,Despesas com Próteses,58152.1,0.00026321276689139883,98.51700047702131,N
2024,10.01.00016,INSS S/ FOLHA MENSAL,58151.69,0.0002632109111160369,98.51726368793243,N
2024,10.01.00015,Faxina,58149.97,0.0002632031259120795,98.51752689105834,N
2023,10.01.00015,Materiais para procedimento médico,58149.32,0.0002632001838291886,98.51779009124216,S
2024,10.02.00009,GPS Funcionario,58145.34,0.0002631821692293336,98.5180532734114,N
2024,10.01.00008,Salários/Féias/Rescisões,58144.99,0.00026318058503085385,98.51831645399643,N
2024,10.01.00037,Taxas / Reconhecimentos,58144.88,0.0002631800871399031,98.51857963408358,N
2023,10.01.00022,Material Médico e Odontológico,58144.44,0.0002631780955761001,98.51884281217916,S
2023,10.01.00018,Serviços de Prótese Odontológica ,58140.28,0.00026315926624559833,98.5191059714454,N
2024,10.01.00016,Material Ortodôntico,58139.41,0.00026315532838080594,98.51936912677378,S
2024,10.02.00001,CNPJ : 04.799.405/0001-92 -  ALIGN TECHNOLOGY DO BRASIL LTDA,58133.12,0.00026312685807098485,98.51963225363185,N
2024,10.01.00017,Despesas com informática,58130.18,0.00026311355080375524,98.51989536718266,N
2024,10.01.00016,Prestação Serviços,58119.6,0.0002630656627468543,98.5201584328454,N
2024,10.01.00015,Insumos para utilização na execução da atividade,58115.57,0.00026304742183293076,98.52042148026725,S
2023,10.01.00015,Insumos necessários ao exercício da profissão,58113.89,0.0002630398176802282,98.52068452008493,S
2023,10.01.00012,Materiais e insumos odontológicos,58108.1,0.00026301361051109235,98.52094753369543,S
2023,10.01.00015,Folha de pagto,58106.71,0.0002630073189799872,98.52121054101441,N
2023,10.01.00040,Locação Copiadora ,58098.59,0.0002629705655752579,98.52147351157998,N
2024,10.01.00017,Contribuições obrigatórias ao Tribunal de Justiça,58096.31,0.00026296024565373294,98.52173647182563,N
2023,10.01.00020,"empresa alinhadores, Laboratório próteses / ortodontia / odontologia",58089.76,0.00026293059851075553,98.52199940242414,N
2023,10.01.00015,"Remuneração paga a terceiros, sem vínculo empregatícios",58087.91,0.00026292222489021996,98.52226232464903,S
2023,10.01.00015,Serviços de Prótese Odontológica,58085.4,0.00026291086392397965,98.52252523551296,N
2024,10.01.00016,Materiais  aplicados na prestação de serviço,58069.41,0.0002628384886848638,98.52278807400164,S
2023,10.01.00012,Materiais odontologicos e de consultorio,58066.76,0.00026282649403923164,98.52305090049568,S
2023,10.01.00015,Livro Caixa Escriturado Não Eletronicamente,58065.71,0.00026282174144379254,98.52331372223712,N
2024,10.01.00025,Manutenção de sistemas de informática,58063,0.0002628094752212782,98.52357653171234,S
2024,10.01.00017,Material Odontológico de Consumo,58052.08,0.00026276004822871124,98.52383929176057,S
2024,10.01.00026,Vale Transportes,58046.2,0.000262733433694252,98.52410202519427,S
2023,10.01.00022,Materiais de procedimento ,58043.66,0.0002627219369395708,98.5243647471312,S
2023,10.01.00024,Assistencia Medica,58037.52,0.0002626941455719552,98.52462744127678,N
2023,10.01.00023,Assessoria Jurídica,58036.41,0.0002626891213996339,98.52489013039818,N
2023,10.01.00014, Manutenção de equipamentos e sistema,58028.54,0.00026265349956524725,98.52515278389774,S
2024,10.01.00005,Uniforme do escritório/consultório - roupa branca,58027.56,0.000262649063809504,98.52541543296155,N
2023,10.01.00023,Honorários contábeis,58025.87,0.00026264141439398775,98.52567807437595,N
2023,10.01.00048,ASSESSORIA E CONSULTORIA CONTÁBEIS,58021.84,0.0002626231734800642,98.52594069754943,N
2023,10.01.00017,Cursos ,58011.24,0.0002625751948975358,98.52620327274433,N
2024,11.01.00019,Financiamentos,58011.19,0.00026257496858346735,98.52646584771291,N
2024,10.01.00016,Taxa Judiciaria - TFJ,58009.06,0.00026256532760414794,98.52672841304052,N
2023,10.01.00003,Folha de Pagamento das colaboradoras do consultório,58007,0.00026255600346452446,98.52699096904398,N
2023,10.01.00016,Material empregado no serviço,58006.45,0.0002625535140097706,98.52725352255798,S
2024,10.01.00033,Juros e taxas,58002.3,0.00026253472994208267,98.52751605728793,N
2024,10.01.00025,INVISALIGN,58001.26,0.00026253002260945724,98.52777858731054,N
2023,10.01.00015,Compra material para uso odontológicos,57999.07,0.0002625201100532556,98.52804110742059,S
2023,10.01.00015,Rateio de despesas PF e PJ,57995,0.00026250168808807724,98.52830360910868,N
2023,10.01.00016,Honorário,57993.36,0.0002624942649866295,98.52856610337366,N
2024,10.02.00002,DESPESAS C PROTESE,57991.5,0.0002624858461032801,98.52882858921977,N
2024,10.01.00013,"Remuneração paga a terceiros, com vínculo empregatício, INSS e FGTS e vale transporte",57991.04,0.0002624837640138497,98.52909107298379,N
2023,10.01.00015,Materiais clínicos utilizados no consultório,57990.25,0.0002624801882515669,98.52935355317204,S
2024,10.01.00043,Folha de Pagamento Rescisao - D,57982.8,0.00026244646745535595,98.5296159996395,N
2023,10.01.00007,F G T S,57977.57,0.00026242279500378763,98.5298784224345,N
2024,10.01.00016,Despesas de Custeio,57971.66,0.00026239604468088743,98.53014081847918,N
2024,10.17.00001,000030,57970,0.0002623885310538122,98.53040320701024,N
2023,10.01.00008,Locação de Máquinas e Equipamentos_MOBILIÁRIO,57970,0.0002623885310538122,98.5306655955413,N
2024,10.01.00015,Compra Compulsória para Atividade do Mês Seguinte,57957.66,0.00026233267674169897,98.53092792821803,N
2024,10.01.00015,Material de uso direto,57955.4,0.0002623224473458014,98.53119025066538,S
2023,10.01.00015,Dentárias,57954.53,0.00026231850948100897,98.53145256917486,N
2024,10.01.00024,Convênio Médico,57950.59,0.00026230067593240876,98.53171486985079,N
2024,10.01.00056,Equipamentos (Aquisição),57947.47,0.0002622865539345325,98.53197715640472,S
2024,10.01.00020,Devolução Teto Remuneratório,57945.2,0.00026227627927582125,98.532239432684,N
2023,10.01.00032,"MAQUINAS, EQUIPAMENTOS E MOBILIARIOS - LOCAÇÃO",57944.86,0.00026227474034015523,98.53250170742433,N
2024,10.01.00028,LABORATORIO / EXAMES,57941.26,0.0002622584457272211,98.53276396587006,N
2023,10.01.00016,Serviços Protetico,57937.51,0.0002622414721720813,98.53302620734223,N
2023,10.01.00020,Despesas com Marketing e Publicidade na Profissão,57925.78,0.00026218837889160413,98.53328839572113,N
2024,10.01.00033,EMOLUMENTOS E TAXAS,57920.89,0.0002621662453757019,98.5335505619665,N
2024,10.01.00018,Serviços de Marketing,57920.09,0.0002621626243506054,98.53381272459086,N
2023,10.01.00015,Estagiários,57916.46,0.00026214619394923015,98.5340748707848,N
2023,10.01.00016,DESPESAS COM CARTÃO DE CREDITO,57913,0.00026213053301568786,98.53433700131782,N
2023,10.01.00014,Vale-transporte,57906.3,0.0002621002069305049,98.53459910152475,S
2024,10.01.00016,MATERIAL EXPEDIENTE,57902.72,0.00026208400284319806,98.53486118552759,S
2023,10.01.00026,INSS a recolher,57901.2,0.0002620771228955148,98.53512326265049,N
2023,10.01.00023,Selos Digitais,57900,0.00026207169135787005,98.53538533434184,N
2023,10.01.00016,Despesas Cartão,57899.19,0.00026206802506995985,98.5356474023669,N
2024,10.01.00013,"Remun paga a terceiros, c/vínculo empregatício, INSS e FGTS, VT",57887.16,0.00026201357390507154,98.53590941594081,N
2023,10.01.00015,Despesas com Instrução,57886.45,0.00026201036024529835,98.53617142630105,N
2023,10.01.00002,Aluguel e taxa do condominio do consultório,57885.16,0.0002620045213423303,98.5364334308224,S
2023,10.01.00019,FERJ ,57880.35,0.00026198274992893765,98.53669541357233,N
2024,10.01.00015,material descartável para uso na atividade,57877.53,0.00026196998581547263,98.53695738355815,S
2024,10.01.00015,Assessoria em Comunicação/Produção de conteúdos para rede sociais,57874.86,0.0002619579006442131,98.5372193414588,S
2023,10.01.00016,Prestação serviço prótese dentaria,57874,0.0002619540080422344,98.53748129546683,N
2024,10.01.00023,Material para Harmonização Facial,57872.32,0.0002619464038895317,98.53774324187073,S
2023,10.01.00015,"Despesas da execução do trabalho de consultoria - congressos, etc.",57865.95,0.000261917571477201,98.5380051594422,N
2024,10.01.00019,Protéticos - serviços de laboratórios,57856.63,0.000261875386534827,98.53826703482873,N
2024,10.01.00017,Laboratorio de protese odontologica,57855.59,0.0002618706792022016,98.53852890550793,N
2023,10.01.00015,Rateio de Perdas – Unimed-Rio (CNPJ: 42.163.881/0001-01),57846.22,0.00026182826794575903,98.53879073377588,N
2024,10.01.00026,Consultoria,57845.16,0.00026182347008750625,98.53905255724597,N
2023,10.01.00022,Selo de fiscalização / extrajudicial ,57843.46,0.00026181577540917614,98.53931437302137,N
2024,10.01.00006,Taxas e Emolumentos Diversos pagos a terceiros,57839.72,0.0002617988471168501,98.53957617186849,N
2023,10.01.00021,"Manutenção,programas e informática",57839.65,0.0002617985302771542,98.53983797039876,S
2024,10.01.00016,Despesa com sistemas,57839.17,0.0002617963576620963,98.54009976675643,N
2024,10.01.00027,Propaganda e Publicidade,57837.52,0.0002617888892978348,98.54036155564573,N
2024,10.01.00016,Produtos e medicamentos odontológico,57833.6,0.000261771146274862,98.540623326792,S
2024,10.01.00016,Material de Consumo Aplicado nos Pacientes,57833.54,0.00026177087469797983,98.5408850976667,S
2024,10.01.00017,Serviços Prestados - PJ,57828.55,0.0002617482885539405,98.54114684595525,N
2024,10.01.00017,Serviços nas proteses dentaria,57828.14,0.00026174643277857853,98.54140859238804,N
2023,10.02.00011,ISS - VALOR DESEMBOLSADO PELO RESPONSÁVEL,57825.08,0.00026173258235758455,98.5416703249704,N
2023,10.01.00020,Serviço de Protese odontológica,57824.3,0.00026172905185811545,98.54193205402225,N
