ncm,tipo_emitente,tipo_destinatario,cfop_receitabruta,cfop_compra,numero_indicador_mei,numero_indicador_simples,valor_produtos_servicos,tributos_nfe
07052900,PF,PJ,True,False,2,1,34512.45,0
07052900,PF,PJ,True,False,2,2,18644689.7,0.28
07052900,PJ,PF,False,True,2,2,101782.32,0
07052900,PJ,PF,True,False,-,-,82.5,0
07052900,PJ,PJ,True,False,2,1,9989.449999999999,0
07052900,PJ,PJ,True,False,2,2,2103819.64,0
07061000,PF,PF,True,False,-,-,32983284.33,18841.04
07061000,PF,PJ,True,False,2,1,23251533.07,28959.69
07061000,PF,PJ,True,False,2,2,621583881.37,99614.05
07061000,PJ,PF,False,True,2,1,11362.2,0
07061000,PJ,PF,False,True,2,2,42383358.13,32.85
07061000,PJ,PF,True,False,-,-,3251.8,0
07061000,PJ,PJ,True,False,1,1,7576.900000000001,0
07061000,PJ,PJ,True,False,2,1,432679.53,0
07061000,PJ,PJ,True,False,2,2,65835155.56999999,39485.58
07062900,PF,PJ,True,False,2,2,0,0
07069000,PF,PF,True,False,-,-,4609479.11,1400
07069000,PF,PJ,True,False,1,1,16.5,0
07069000,PF,PJ,True,False,2,1,1690894.78,1824
07069000,PF,PJ,True,False,2,2,83921381.81,226992.81
07069000,PJ,PF,False,True,2,1,2610.4,0
07069000,PJ,PF,False,True,2,2,334060.37,0
07069000,PJ,PF,True,False,-,-,347606,0
07069000,PJ,PJ,True,False,2,1,221949.75,0
07069000,PJ,PJ,True,False,2,2,19005454.33,0
07070000,PF,PF,True,False,-,-,14076.55,0
07070000,PF,PJ,True,False,2,1,61917.53999999999,0
07070000,PF,PJ,True,False,2,2,18364543.59,645503.4800000001
07070000,PJ,PF,False,True,2,1,3002.4,0
07070000,PJ,PF,False,True,2,2,1803666.57,0
07070000,PJ,PJ,True,False,2,1,13343,0
07070000,PJ,PJ,True,False,2,2,910271.31,0
07081000,PF,PF,True,False,-,-,6.93,0
07081000,PF,PJ,True,False,2,1,7597,0
07081000,PF,PJ,True,False,2,2,1271832.95,0
07081000,PJ,PF,False,True,2,1,2128.7,0
07081000,PJ,PF,False,True,2,2,90277.8,0
07081000,PJ,PJ,True,False,2,2,18410,0
07082000,PF,PF,True,False,-,-,103830,0
07082000,PF,PJ,True,False,2,1,30018,0
07082000,PF,PJ,True,False,2,2,7900512.81,223812.3
07082000,PJ,PF,False,True,2,2,80,0
07082000,PJ,PJ,True,False,2,2,280416,0
07089000,PF,PF,True,False,-,-,22131.26,0
07089000,PF,PJ,True,False,1,1,2060.599999999999,0
07089000,PF,PJ,True,False,2,1,323469.53,0
07089000,PF,PJ,True,False,2,2,14073784.22,5060.070000000002
07089000,PJ,PF,False,True,2,1,1317.6,0
07089000,PJ,PF,False,True,2,2,720647.8200000001,35.04
07089000,PJ,PJ,True,False,1,1,330,0
07089000,PJ,PJ,True,False,2,1,2515,0
07089000,PJ,PJ,True,False,2,2,172213.22,0
07092000,PF,PJ,True,False,2,2,1685,0
07092000,PJ,PF,False,True,2,1,2940.3,0
07092000,PJ,PF,False,True,2,2,44170.99999999999,0
07093000,PF,PF,True,False,-,-,23753.53,0
07093000,PF,PJ,True,False,2,1,92780.5,0
07093000,PF,PJ,True,False,2,2,8238015.34,0
07093000,PJ,PF,False,True,2,1,627.4,0
07093000,PJ,PF,False,True,2,2,684629.98,0
07093000,PJ,PJ,True,False,1,1,126,0
07093000,PJ,PJ,True,False,2,1,5248.46,0
07093000,PJ,PJ,True,False,2,2,83163.52,0
07094000,PF,PF,True,False,-,-,1272.28,0
07094000,PF,PJ,True,False,2,1,19413.08,0
07094000,PF,PJ,True,False,2,2,1511300.97,0
07094000,PJ,PF,False,True,2,2,10684,0
07094000,PJ,PJ,True,False,2,1,591.5,0
07094000,PJ,PJ,True,False,2,2,250790.98,0
07095100,PF,PJ,True,False,1,1,73038.9,0
07095100,PF,PJ,True,False,2,1,468050.76,0
07095100,PF,PJ,True,False,2,2,2895780.969999999,0
07095100,PJ,PF,False,True,2,2,353940.9500000001,0
07095100,PJ,PJ,True,False,2,1,189,0
07095100,PJ,PJ,True,False,2,2,367984.2099999999,0
07095200,PF,PJ,True,False,2,2,180,0
07095400,PF,PJ,True,False,2,2,13705.14,0
07095400,PJ,PJ,True,False,2,2,1159.34,0
07095900,PF,PF,True,False,-,-,1047757.94,0
07095900,PF,PJ,True,False,2,1,367136.8,0
07095900,PF,PJ,True,False,2,2,4184857.500000001,0
07095900,PJ,PF,False,True,2,2,3296.000000000001,0
07095900,PJ,PF,True,False,-,-,3752685.83,0
07095900,PJ,PJ,True,False,1,1,132270.2,0
07095900,PJ,PJ,True,False,2,1,1885662.69,0
07095900,PJ,PJ,True,False,2,2,18258615.45,0
07096000,PF,PF,True,False,-,-,381487.59,0
07096000,PF,PJ,True,False,1,1,1070.2,0
07096000,PF,PJ,True,False,2,1,1627981.82,210
07096000,PF,PJ,True,False,2,2,92625147.35,5855.35
07096000,PJ,PF,False,True,2,1,40064.6,0
07096000,PJ,PF,False,True,2,2,2089857.94,249.66
07096000,PJ,PF,True,False,-,-,638845,0
07096000,PJ,PJ,True,False,2,1,184114.75,0
07096000,PJ,PJ,True,False,2,2,6780373.45,0
07097000,PF,PF,True,False,-,-,1018.06,0
07097000,PF,PJ,True,False,1,1,31.4,0
07097000,PF,PJ,True,False,2,1,20929.87,0
07097000,PF,PJ,True,False,2,2,5027197.86,4.09
07097000,PJ,PF,False,True,2,2,117747.67,0
07097000,PJ,PF,True,False,-,-,45,0
07097000,PJ,PJ,True,False,2,1,11974.68,0
07097000,PJ,PJ,True,False,2,2,1027916.61,0
07099000,PF,PJ,True,False,2,1,87,0
07099000,PF,PJ,True,False,2,2,42925.49999999999,0
07099090,PF,PF,True,False,-,-,400,0
07099090,PF,PJ,True,False,2,1,39,0
07099090,PF,PJ,True,False,2,2,72941.65,0
07099100,PF,PJ,True,False,2,1,339.6600000000001,0
07099100,PF,PJ,True,False,2,2,52557.48,0
07099100,PJ,PJ,True,False,2,2,160,0
07099200,PF,PF,True,False,-,-,3900,468
07099200,PF,PJ,True,False,2,1,96439.4,1869
07099200,PF,PJ,True,False,2,2,1620,180
07099200,PJ,PF,False,True,2,2,1039826,0
07099300,PF,PF,True,False,-,-,13563610.22,1577.2
07099300,PF,PJ,True,False,1,1,92280,0
07099300,PF,PJ,True,False,2,1,7215062.29,0.4
07099300,PF,PJ,True,False,2,2,84661606.37,9872.03
07099300,PJ,PF,False,True,2,1,1329,0
07099300,PJ,PF,False,True,2,2,3407642.33,0
07099300,PJ,PF,True,False,-,-,127495,0
07099300,PJ,PJ,True,False,1,1,550,0
07099300,PJ,PJ,True,False,2,1,72177.76,0
07099300,PJ,PJ,True,False,2,2,1773313.53,0
07099911,PF,PJ,True,False,2,2,1774701.88,0
07099919,PF,PF,True,False,-,-,5349899.64,0
07099919,PF,PJ,True,False,1,1,63544.6,0
07099919,PF,PJ,True,False,2,1,2360565.04,0
07099919,PF,PJ,True,False,2,2,98006006.4,1751085.5
07099919,PJ,PF,False,True,2,1,67533.76,0
07099919,PJ,PF,False,True,2,2,47529322.81,612182.6400000001
07099919,PJ,PF,True,False,-,-,856999.85,0
07099919,PJ,PJ,True,False,1,1,50,0
07099919,PJ,PJ,True,False,2,1,80270.15,0
07099919,PJ,PJ,True,False,2,2,2230501.8,0
07099990,PF,PF,True,False,-,-,508091.54,0
07099990,PF,PJ,True,False,1,1,4193.599999999999,0
07099990,PF,PJ,True,False,2,1,1340176.18,78.29999999999998
07099990,PF,PJ,True,False,2,2,101024614.58,7648.61
07099990,PJ,PF,False,True,2,1,3301.4,0
07099990,PJ,PF,False,True,2,2,2546254.16,0
07099990,PJ,PJ,True,False,2,1,355137.9999999999,0
07099990,PJ,PJ,True,False,2,2,21631674.3,0
07101000,PF,PF,True,False,-,-,93347275.44,0
07101000,PF,PJ,True,False,1,1,39106.3,0
07101000,PF,PJ,True,False,2,1,47649073.55,7840
07101000,PF,PJ,True,False,2,2,938560831.04,57595.41
07101000,PJ,PF,False,True,2,1,1680,0
07101000,PJ,PF,False,True,2,2,651154.04,14.05
07101000,PJ,PF,True,False,-,-,1542962.14,0
07101000,PJ,PJ,True,False,1,1,6000,0
07101000,PJ,PJ,True,False,2,1,464800,0
07101000,PJ,PJ,True,False,2,2,50898781.71,131117.34
07102100,PF,PJ,True,False,2,2,125,0
07102100,PJ,PJ,True,False,2,2,14294.95,0
07102200,PF,PJ,True,False,2,2,2836175.08,137778.62
07102900,PF,PF,True,False,-,-,20147.6,0
07102900,PF,PJ,True,False,2,1,1697,0
07102900,PF,PJ,True,False,2,2,211129.76,0
07102900,PJ,PF,False,True,2,2,27,0
07102900,PJ,PJ,True,False,2,2,151631.92,0
07103000,PF,PF,True,False,-,-,7416.96,0
07103000,PF,PJ,True,False,2,1,15144.45,0
07103000,PF,PJ,True,False,2,2,287553.25,0
07103000,PJ,PF,False,True,2,2,862.5,0
07104000,PF,PF,True,False,-,-,9615565.639999999,0
07104000,PF,PJ,True,False,2,1,19865,0
07104000,PF,PJ,True,False,2,2,58438724.88999999,5185741.33
07104000,PJ,PF,False,True,2,2,2525580.5,0
07104000,PJ,PF,True,False,-,-,235,0
07104000,PJ,PJ,True,False,1,1,664.4,0
07104000,PJ,PJ,True,False,2,1,9664.09,0
07104000,PJ,PJ,True,False,2,2,433429.2199999999,0
07108000,PF,PF,True,False,-,-,9525.3,0
07108000,PF,PJ,True,False,1,1,427,0
07108000,PF,PJ,True,False,2,1,215340.48,0
07108000,PF,PJ,True,False,2,2,8303219.21,0
07108000,PJ,PF,False,True,2,1,2486.4,0
07108000,PJ,PF,False,True,2,2,59131.3,0
07108000,PJ,PF,True,False,-,-,229830.12,0
07108000,PJ,PJ,True,False,2,1,44082,0
07108000,PJ,PJ,True,False,2,2,10078300.73,0
07109000,PF,PF,True,False,-,-,1121497,0
07109000,PF,PJ,True,False,1,1,4900,0
07109000,PF,PJ,True,False,2,1,285674.86,0
07109000,PF,PJ,True,False,2,2,31761947.53,15.48
07109000,PJ,PJ,True,False,2,1,561142.2,0
07109000,PJ,PJ,True,False,2,2,36130168.35,0
07114000,PF,PJ,True,False,2,1,15507,0
07114000,PF,PJ,True,False,2,2,785196.41,0
07114000,PJ,PF,False,True,2,2,11880,0
07115100,PJ,PJ,True,False,2,2,980.1000000000003,0
07122000,PF,PF,True,False,-,-,10279802.77,5898.25
07122000,PF,PJ,True,False,1,1,1827,0
07122000,PF,PJ,True,False,2,1,14804500.22,0
07122000,PF,PJ,True,False,2,2,258373803.67,5007.74
07122000,PJ,PF,False,True,2,1,900,0
07122000,PJ,PF,False,True,2,2,84397.4,0
07122000,PJ,PJ,True,False,2,1,373844,0
07122000,PJ,PJ,True,False,2,2,6950532.42,0
07123100,PF,PJ,True,False,2,2,25215.1,0
07123100,PJ,PJ,True,False,2,2,28952.05,0
07123900,PF,PJ,True,False,2,2,74767,0
07129090,PF,PF,True,False,-,-,73.2,0
07129090,PF,PJ,True,False,1,1,34.8,0
07129090,PF,PJ,True,False,2,1,11191.56,72
07129090,PF,PJ,True,False,2,2,2237784.45,778.68
07129090,PJ,PF,False,True,2,2,6589.1,0
07129090,PJ,PJ,True,False,2,2,801620.21,0
07131010,PF,PF,True,False,-,-,117840,288
07131010,PF,PJ,True,False,2,2,5888289.5,243676.25
07131010,PJ,PF,False,True,2,2,12.5,0
07131010,PJ,PJ,True,False,2,2,401906.7,17139.4256
07131090,PF,PF,True,False,-,-,417602.09,0
07131090,PF,PJ,True,False,2,2,4525435.65,0
07131090,PJ,PF,False,True,2,2,2809815.52,0
07131090,PJ,PJ,True,False,2,1,310.3200000000001,0
07131090,PJ,PJ,True,False,2,2,855,0
07132090,PJ,PJ,True,False,2,2,870538.19,104464.59
07133110,PF,PJ,True,False,2,2,929292,0
07133190,PF,PF,True,False,-,-,15503773.82,3046.66
07133190,PF,PJ,True,False,2,1,628850.93,14910.89
07133190,PF,PJ,True,False,2,2,103411833.1,3759670.19
07133190,PJ,PF,False,True,2,2,1465656.45,0
07133190,PJ,PJ,True,False,2,2,2668595.11,0
07133210,PF,PJ,True,False,2,2,308380.1,0
07133290,PF,PF,True,False,-,-,69066.67,4834.39
07133290,PF,PJ,True,False,2,2,9385793.9,78087.62
07133290,PJ,PJ,True,False,2,2,5808160.65,0
07133311,PF,PF,True,False,-,-,1356903.78,42
07133311,PF,PJ,True,False,2,1,258900.77,24980
07133311,PF,PJ,True,False,2,2,45509026.11,1012395.06
07133311,PJ,PF,False,True,2,1,67725,0
07133311,PJ,PF,False,True,2,2,2995039.52,0
07133311,PJ,PJ,True,False,2,2,7163434.21,0
07133319,PF,PF,True,False,-,-,7223023.5,80167.6633
07133319,PF,PJ,True,False,2,1,9314445.09,55922.65
07133319,PF,PJ,True,False,2,2,554539722.25,12787751.6593
07133319,PJ,PF,False,True,2,1,3326049.91,0
07133319,PJ,PF,False,True,2,2,68902016.34,21111.86
07133319,PJ,PJ,True,False,2,2,26092077.24,12215.39
07133321,PF,PF,True,False,-,-,10388512.8,18662.03
07133321,PF,PJ,True,False,2,1,1532902.25,297.3
07133321,PF,PJ,True,False,2,2,23207531.29,33327.76
07133321,PJ,PJ,True,False,2,2,8893183.55,0
07133329,PF,PF,True,False,-,-,2968903.61,0
07133329,PF,PJ,True,False,2,1,642,52.88
07133329,PF,PJ,True,False,2,2,30470158.5,620045.75
07133329,PJ,PF,False,True,2,2,15853506.12,0
07133329,PJ,PJ,True,False,2,2,20124545.12,306.4135000000001
07133391,PF,PF,True,False,-,-,558013.2,6861.58
07133391,PF,PJ,True,False,2,2,62097717.26,705452.28
07133391,PJ,PF,False,True,2,2,550200,0
07133391,PJ,PJ,True,False,2,2,18120,0
07133399,PF,PF,True,False,-,-,77093902.7,811465.4229
07133399,PF,PJ,True,False,2,1,25780913.37,616702.4400000001
07133399,PF,PJ,True,False,2,2,2572634804.53,99918522.8178
07133399,PJ,PF,False,True,2,1,6527250.39,0
07133399,PJ,PF,False,True,2,2,53405431.64,134643.61
07133399,PJ,PF,True,False,-,-,84304,0
07133399,PJ,PJ,True,False,2,2,99913501.29,248477.02
07133490,PF,PJ,True,False,2,2,1233512,14389.2
07133510,PF,PF,True,False,-,-,523169.59,0
07133510,PF,PJ,True,False,2,2,1319598.33,468
07133590,PF,PF,True,False,-,-,17617895.19,15412.72
07133590,PF,PJ,True,False,2,1,3083655.41,259872.54
07133590,PF,PJ,True,False,2,2,208337080.81,3174892.73
07133590,PJ,PF,False,True,2,2,1141287.65,0
07133590,PJ,PJ,True,False,2,2,866130.0800000001,0
07133910,PF,PF,True,False,-,-,3418838,12852.8
07133910,PF,PJ,True,False,2,1,2760,0
07133910,PF,PJ,True,False,2,2,9459056.05,10392.24
07133990,PF,PF,True,False,-,-,1088973.1,144651.31
07133990,PF,PJ,True,False,2,1,2067344.64,16080
07133990,PF,PJ,True,False,2,2,33186759.65,1159854.53
07133990,PJ,PF,False,True,2,2,137080,0
07133990,PJ,PJ,True,False,2,2,1627793.66,0
07134010,PF,PJ,True,False,2,2,14.44,0
07135010,PF,PJ,True,False,2,2,2400,288
07136090,PF,PJ,True,False,2,2,1974401.2,25311.27
07139010,PF,PF,True,False,-,-,18000,3060
07139090,PF,PF,True,False,-,-,686664.3,13798.77
07139090,PF,PJ,True,False,2,1,492470.2,41468.9
07139090,PF,PJ,True,False,2,2,16748780.19,1713270.97
07139090,PJ,PF,False,True,2,1,420,0
07139090,PJ,PJ,True,False,2,2,10815,0
07141000,PF,PF,True,False,-,-,891336.28,441.02
07141000,PF,PJ,True,False,1,1,305355.5,0
07141000,PF,PJ,True,False,2,1,1625100.6,2486.4
07141000,PF,PJ,True,False,2,2,70570352.61,1323087.48
07141000,PJ,PF,False,True,2,1,1083482.85,0
07141000,PJ,PF,False,True,2,2,27727664.23,668759.8500000001
07141000,PJ,PF,True,False,-,-,2200,0
07141000,PJ,PJ,True,False,1,1,2750,0
07141000,PJ,PJ,True,False,2,1,35332.64,0
07141000,PJ,PJ,True,False,2,2,7783267.429999999,150259.27
07142000,PF,PF,True,False,-,-,3040184.37,0
07142000,PF,PJ,True,False,1,1,76003.5,0
07142000,PF,PJ,True,False,2,1,4133026.66,0
07142000,PF,PJ,True,False,2,2,48465091.99,151.2
07142000,PJ,PF,False,True,2,1,5863.2,0
07142000,PJ,PF,False,True,2,2,1214341.85,0
07142000,PJ,PF,True,False,-,-,308074,0
07142000,PJ,PJ,True,False,1,1,4165.1,0
07142000,PJ,PJ,True,False,2,1,209977.81,2296
07142000,PJ,PJ,True,False,2,2,7966560.65,5021.4
07143000,PF,PF,True,False,-,-,25190,0
07143000,PF,PJ,True,False,1,1,28000,0
07143000,PF,PJ,True,False,2,1,93050.93,0
07143000,PF,PJ,True,False,2,2,5961193.3,0
07143000,PJ,PF,False,True,2,1,5839.450000000001,0
07143000,PJ,PF,False,True,2,2,240791.25,0
07143000,PJ,PJ,True,False,2,1,2617.59,0
07143000,PJ,PJ,True,False,2,2,21736.2,0
07144000,PJ,PJ,True,False,2,2,444.1900000000002,0
07145000,PJ,PF,False,True,2,2,462,0
07149000,PF,PF,True,False,-,-,625050,0
07149000,PF,PJ,True,False,2,1,56935.5,0
07149000,PF,PJ,True,False,2,2,18398959.45,0
07149000,PJ,PF,False,True,2,2,95968.9,0
07149000,PJ,PJ,True,False,2,2,243056.64,0
08011100,PF,PF,True,False,-,-,563389.5,0
08011100,PF,PJ,True,False,1,1,30,0
08011100,PF,PJ,True,False,2,1,33180,0
08011100,PF,PJ,True,False,2,2,366617.64,0
08011100,PJ,PF,False,True,2,2,3985542.03,124382.18
08011200,PF,PJ,True,False,1,1,90352.59,0
08011200,PF,PJ,True,False,2,2,116513.75,0
08011200,PJ,PF,False,True,2,1,3200,0
08011200,PJ,PF,False,True,2,2,2168508.55,10121.83
08011900,PF,PF,True,False,-,-,5022593.8,336.42
08011900,PF,PJ,True,False,1,1,286719.41,0
08011900,PF,PJ,True,False,2,1,6072587.48,124632.34
08011900,PF,PJ,True,False,2,2,46279580.81,46161.91
08011900,PJ,PF,False,True,2,1,210134.6,0
08011900,PJ,PF,False,True,2,2,11358586.49,128756.06
08012100,PF,PF,True,False,-,-,31050,0
08012100,PF,PJ,True,False,2,1,26460,0
08012100,PF,PJ,True,False,2,2,776640.5,0
08012100,PJ,PF,False,True,2,2,17141,3034.97
08013100,PF,PF,True,False,-,-,700,0
08013100,PF,PJ,True,False,2,2,1537133.54,8845.2
08013100,PJ,PF,False,True,2,2,10682260.77,411204.78
08013200,PF,PJ,True,False,2,2,12782.5,0
08013200,PJ,PJ,True,False,2,2,167500,0
08023100,PF,PJ,True,False,2,2,1820,0
08023100,PJ,PF,False,True,2,2,90125,0
08023200,PF,PJ,True,False,2,2,5953.5,0
08023200,PJ,PF,False,True,2,2,67148.5,5487.080000000001
08024200,PJ,PF,False,True,2,2,435,0
08026100,PF,PF,True,False,-,-,15040,0
08029100,PF,PF,True,False,-,-,84,0
08029100,PF,PJ,True,False,2,1,160,0
08029100,PF,PJ,True,False,2,2,151853,0
08029900,PF,PF,True,False,-,-,65.6,0
08029900,PF,PJ,True,False,2,2,1206.4,0
08031000,PF,PF,True,False,-,-,2451611.12,0
08031000,PF,PJ,True,False,1,1,12150.5,0
08031000,PF,PJ,True,False,2,1,5311788.97,0
08031000,PF,PJ,True,False,2,2,188404455.22,0
08031000,PJ,PF,False,True,2,1,17397.05,0
08031000,PJ,PF,False,True,2,2,147100.35,0
08031000,PJ,PJ,True,False,2,1,1318225.75,0
08031000,PJ,PJ,True,False,2,2,5580530.2,0
08039000,PF,PF,True,False,-,-,5583238.66,3300
08039000,PF,PJ,True,False,1,1,44892.29,0
08039000,PF,PJ,True,False,2,1,21624075.79,40.24
08039000,PF,PJ,True,False,2,2,575547329.7,484602.3299999999
08039000,PJ,PF,False,True,2,1,3201.2,0
08039000,PJ,PF,False,True,2,2,3892286.92,1174.24
08039000,PJ,PJ,True,False,2,1,808820.68,0
08039000,PJ,PJ,True,False,2,2,77578002.85000001,0
08041010,PF,PF,True,False,-,-,25375,0
08041010,PF,PJ,True,False,2,2,4802388.199999999,0
08041010,PJ,PF,False,True,2,2,20,0
08041010,PJ,PJ,True,False,2,2,2163,0
08041020,PF,PJ,True,False,2,2,2575946.05,0
08042010,PF,PF,True,False,-,-,21452,0
08042010,PF,PJ,True,False,2,1,1521,0
08042010,PF,PJ,True,False,2,2,290210.5,11295.36
08042010,PJ,PF,True,False,-,-,134325,0
08042010,PJ,PJ,True,False,2,1,62264.22,0
08042010,PJ,PJ,True,False,2,2,5642910.47,0
08043000,PF,PF,True,False,-,-,1041157.8,0
08043000,PF,PJ,True,False,1,1,30038,0
08043000,PF,PJ,True,False,2,1,1462810.91,0
08043000,PF,PJ,True,False,2,2,76610498,161063.52
08043000,PJ,PF,False,True,2,1,196059.2,0
08043000,PJ,PF,False,True,2,2,15945243.25,4268.39
08044000,PF,PF,True,False,-,-,2805490.55,0
08044000,PF,PJ,True,False,1,1,765,0
08044000,PF,PJ,True,False,2,1,4048716.73,0
08044000,PF,PJ,True,False,2,2,70169808.75,13398.9
08044000,PJ,PF,False,True,2,1,979.4,0
08044000,PJ,PF,False,True,2,2,22943336.22,0
08044000,PJ,PF,True,False,-,-,8230.5,0
08044000,PJ,PJ,True,False,1,1,50691,0
08044000,PJ,PJ,True,False,2,1,111970.8,0
08044000,PJ,PJ,True,False,2,2,12364869.32,0
08045010,PF,PF,True,False,-,-,55052,0
08045010,PF,PJ,True,False,2,1,122833.9,0
08045010,PF,PJ,True,False,2,2,5301362.549999999,2205.24
08045010,PJ,PF,False,True,2,1,2499.2,0
08045010,PJ,PF,False,True,2,2,311128.85,0
08045010,PJ,PJ,True,False,2,1,60450.01,0
08045010,PJ,PJ,True,False,2,2,22438413.52,1515
08045020,PF,PF,True,False,-,-,4420445,0
08045020,PF,PJ,True,False,2,1,3854346.56,0
08045020,PF,PJ,True,False,2,2,72393419.41,0
08045020,PJ,PF,False,True,2,1,4065.3,0
08045020,PJ,PF,False,True,2,2,49863882.2,560362.6799999999
08045020,PJ,PF,True,False,-,-,38808,0
08045020,PJ,PJ,True,False,2,1,41268,0
08045020,PJ,PJ,True,False,2,2,4062448.83,0
08051000,PF,PF,True,False,-,-,35035473.55999999,161859.88
08051000,PF,PJ,True,False,1,1,623984.48,3060
08051000,PF,PJ,True,False,2,1,65582948.44,17548.81
08051000,PF,PJ,True,False,2,2,928691438.03,18221822.2
08051000,PJ,PF,False,True,2,1,98281.6,0
08051000,PJ,PF,False,True,2,2,28987947.62,668220.22
08051000,PJ,PF,True,False,-,-,4004522.07,0
08051000,PJ,PJ,True,False,1,1,320819.94,0
08051000,PJ,PJ,True,False,2,1,36769533.15,2669.31
08051000,PJ,PJ,True,False,2,2,1075872075.05,122569.55
08052000,PF,PF,True,False,-,-,131245.37,0
08052000,PF,PJ,True,False,1,1,10124,0
08052000,PF,PJ,True,False,2,1,273944.98,0
08052000,PF,PJ,True,False,2,2,5553064.830000002,0
08052100,PF,PF,True,False,-,-,8623287.8,5834.5
08052100,PF,PJ,True,False,1,1,192514.9,0
08052100,PF,PJ,True,False,2,1,5537417.89,1225
08052100,PF,PJ,True,False,2,2,116626991.5,93416.08000000002
08052100,PJ,PF,False,True,2,1,700.1,0
08052100,PJ,PF,False,True,2,2,829042.07,25879.48
08052100,PJ,PF,True,False,-,-,742351.38,0
08052100,PJ,PJ,True,False,2,1,1825860.23,0
08052100,PJ,PJ,True,False,2,2,85504018.02,2257.92
08052200,PF,PJ,True,False,2,2,393337.9,0
08052900,PF,PF,True,False,-,-,8300,0
08052900,PF,PJ,True,False,2,1,516,0
08052900,PF,PJ,True,False,2,2,149494.8,0
08052900,PJ,PF,False,True,2,2,27618.2,0
08055000,PF,PF,True,False,-,-,1451361.95,0
08055000,PF,PJ,True,False,2,1,2034029.55,1.8
08055000,PF,PJ,True,False,2,2,59019282.56,40266.44
08055000,PJ,PF,False,True,2,1,4743.5,0
08055000,PJ,PF,False,True,2,2,131225.85,1149.33
08055000,PJ,PF,True,False,-,-,3694.78,0
08055000,PJ,PJ,True,False,2,1,821330.01,0
08055000,PJ,PJ,True,False,2,2,83501921.82,190.42
08059000,PF,PJ,True,False,2,1,111041,0
08059000,PF,PJ,True,False,2,2,2687890.1,0
08059000,PJ,PF,False,True,2,2,2714.05,0
08059000,PJ,PJ,True,False,2,1,460,0
08059000,PJ,PJ,True,False,2,2,232129.3,0
08061000,PF,PF,True,False,-,-,278812.76,11.52
08061000,PF,PJ,True,False,2,1,945428.7,0
08061000,PF,PJ,True,False,2,2,141478576.57,47835.00000000001
08061000,PJ,PF,False,True,2,1,654954.2,0
08061000,PJ,PF,False,True,2,2,143386465.7,490938.68
08061000,PJ,PJ,True,False,2,2,6343730,0
08062000,PF,PJ,True,False,2,2,22388.4,0
08071100,PF,PF,True,False,-,-,17655302.78,562.09
08071100,PF,PJ,True,False,1,1,54000,0
08071100,PF,PJ,True,False,2,1,5258262.03,100350.44
08071100,PF,PJ,True,False,2,2,135759769.17,3239.33
08071100,PJ,PF,False,True,2,1,3320,0
08071100,PJ,PF,False,True,2,2,83876.70000000001,0
08071100,PJ,PF,True,False,-,-,87040,0
08071100,PJ,PJ,True,False,2,1,16390,0
08071100,PJ,PJ,True,False,2,2,689579.3500000001,0
08071900,PF,PF,True,False,-,-,124801.22,0
08071900,PF,PJ,True,False,2,1,472250.9,0
08071900,PF,PJ,True,False,2,2,11917286.9,0
08071900,PJ,PF,False,True,2,1,8554.8,0
08071900,PJ,PF,False,True,2,2,69169.79999999999,0
08072000,PF,PF,True,False,-,-,6261586.02,0
08072000,PF,PJ,True,False,1,1,231348.11,0
08072000,PF,PJ,True,False,2,1,8222152.42,0
08072000,PF,PJ,True,False,2,2,433746639.19,35791.52
08072000,PJ,PF,False,True,2,1,5563.2,0
08072000,PJ,PF,False,True,2,2,8803905.39,0
08072000,PJ,PJ,True,False,1,1,42,0
08072000,PJ,PJ,True,False,2,1,1663.37,0
08072000,PJ,PJ,True,False,2,2,696385.8,0
08081000,PF,PF,True,False,-,-,565148.97,0
08081000,PF,PJ,True,False,2,1,1886601.56,0
08081000,PF,PJ,True,False,2,2,284978878.99,0
08081000,PJ,PF,False,True,2,1,12455.9,0
08081000,PJ,PF,False,True,2,2,4763552.87,0
08081000,PJ,PF,True,False,-,-,400,0
08081000,PJ,PJ,True,False,2,1,9800,0
08081000,PJ,PJ,True,False,2,2,6893472.86,0
08083000,PF,PJ,True,False,2,1,97940.4,0
08083000,PF,PJ,True,False,2,2,234898.28,0
08083000,PJ,PF,False,True,2,1,3414.2,0
08083000,PJ,PF,False,True,2,2,52070.59999999999,0
08084000,PF,PF,True,False,-,-,5400,0
08091000,PF,PJ,True,False,2,2,61690.3,0
08091000,PJ,PF,False,True,2,2,355421,0
08092900,PF,PF,True,False,-,-,18530,0
08092900,PF,PJ,True,False,2,2,1157382.11,0
08093010,PF,PF,True,False,-,-,39,0
08093010,PF,PJ,True,False,2,1,198855,0
08093010,PF,PJ,True,False,2,2,16109513.34,0
08093010,PJ,PF,False,True,2,2,30180.9,0
08093010,PJ,PJ,True,False,2,1,12281,0
08093010,PJ,PJ,True,False,2,2,6737165.6,0
08093020,PF,PJ,True,False,2,1,35691.5,0
08093020,PF,PJ,True,False,2,2,1433705.54,0
08093020,PJ,PF,False,True,2,1,797.4,0
08093020,PJ,PF,False,True,2,2,16656.3,0
08093020,PJ,PJ,True,False,2,2,93720,0
08094000,PF,PF,True,False,-,-,750,0
08094000,PF,PJ,True,False,2,1,99984.8,0
08094000,PF,PJ,True,False,2,2,5933339.63,0
08094000,PJ,PF,False,True,2,1,350,0
