ncm,valor_produtos_servicos,tributos_nfe
60006320,0,0
60011000,0,0
60011010,115617.95,563.16
60011020,343943.19,8724.439999999999
60011090,48806.44,1113.09
60012100,34877.73999999999,2222.03
60012200,30914.42,230.48
60012900,9184.610000000002,446.62
60019100,1805.950000000001,0
60019200,454434.6799999999,41880.27999999998
60019900,46822.44,5556.57
60023020,133.6,0
60024010,2286.57,82.65
60024020,12561.11,403.03
60024090,1765,0
60029010,12352.98,126.24
60029020,3212.37,189.94
60029090,2717.91,103.05
60029200,2830.16,0
60031000,7.16,0
60032000,18845.89,203.34
60032090,0,0
60033000,636.07,0.68
60034000,468.3,89.44
60039000,113139.87,12830.51
60041011,15633,0
60041012,284,0
60041013,2226.05,0
60041014,650,0
60041031,228.06,23.25
60041032,52868.45,4341.57
60041033,1359.09,5.76
60041034,9638.02,185.18
60041041,665.9,0
60041042,3430.97,368.76
60041043,19853.95,0
60041044,419.66,0.48
60041093,1276.22,74.93
60049010,58942.04999999998,156.55
60049030,57610.78,5069.92
60049040,62.99,0
60049059,0,0
60049090,27439.85,77.62999999999998
60052200,100,0
60052300,8756.789999999999,101.4
60052400,125,25.81
60053000,0,0
60053200,7531.94,1533.17
60053300,32874.77,4236.41
60053500,45366.1,6131.720000000001
60053600,2266288.23,174437.46
60053700,84751.87,5606.199999999999
60053800,2796854.27,338001.51
60053900,47914.5,0
60054100,9783.48,66.88
60054200,618.2,52.04
60054300,824.07,185.58
60054400,5247.5,0
60059090,5714858.689999999,750920.2699999999
60061000,28111.55,0
60062100,13118478.81,2092792.58
60062200,284332.2700000001,11639.92
60062300,13154.42,363.1399999999999
60062400,11348.82,1058.82
60063100,1311.1,0
60063110,9948.18,136.59
60063120,32746.37,432.52
60063130,14776.05,1679.85
60063190,4729.900000000001,372.27
60063200,10108.35,0
60063210,48708.09,134.96
60063220,505415.8,6586.770000000001
60063290,96528.52,705.1400000000001
60063300,140.58,0
60063310,194940.35,45963.17
60063320,35229.39,4222.8
60063390,1641.4,0
60063410,74712.29,684.3000000000001
60063420,15184.35,808.4200000000001
60063430,1829.9,0
60063490,361647.78,8020.62
60064100,754.7,73.67999999999999
60064200,119533.71,349.79
60064300,1075.15,0
60064400,58108,110.48
60069000,808329.55,11552.49
60069100,0,0
60310000,0,0
60637106,0,0
60870899,0,0
61010000,0,0
61012000,663406.9999999999,40980.53
61013000,1755980.97,166052.83
61014200,0,0
61019000,4590,0
61019010,105334.07,22289.5
61019090,737958.36,42116.15
61021000,286601.3,57287.57999999999
61021990,0,0
61022000,427300.2,43957.30999999999
61023000,878042.4299999998,103204.76
61024200,0,0
61026400,0,0
61029000,440243.0000000001,37416.06
61031010,38617.47,777.72
61031020,532978.52,32028.31
61031090,406027.8,53199.63
61031900,1439,0
61032200,823828.2499999999,69972.54
61032220,0,0
61032300,359737.08,59584.32999999999
61032910,2038.49,18.58
61032990,315660.1,23438.08
61033100,48030.5,359.84
61033200,35873.3,4213.910000000001
61033300,32994.01,7260.14
61033900,47829.38,2881.33
61034100,331018.16,20675.73
61034200,3293587.8,133171.23
61034300,1603364.51,104811.29
61034900,2856695.39,131907.62
61039990,0,0
61041300,20654.75,1387.51
61041900,199.9,0
61041910,2503.8,664.55
61041920,4208.93,123.41
61041990,855929.16,196232.08
61042200,386070.21,32872.37
61042300,207047.18,18950.1
61042900,899.9,0
61042910,1036.06,0
61042990,235505.03,16958.4
61043100,75058.34000000001,13292.61
61043200,80270.43999999999,15728.77
61043300,155180.24,15937.5
61043900,520325.64,82230.14000000001
61044000,0,0
61044100,58242.58000000001,6182.889999999999
61044200,1413616.07,168305.44
61044300,1718454.71,192266.59
61044400,637312.9899999998,69016.68000000001
61044900,1564966.99,108284.12
61045100,32477.13,2857.55
61045200,186185.76,16243.58
61045300,522675.3799999999,63712.84999999999
61045900,491185.0299999999,53692.93000000001
61046000,0,0
61046100,244141.81,11595.51
61046200,2604166.509999999,114926.93
61046300,2580668.11,266444.96
61046630,0,0
61046900,2593100.23,153072
61050000,0,0
61050020,0,0
61051000,7888336.789999999,385066.29
61051010,0,0
61052000,3534847,145985.35
61059000,6051090.939999999,331568.4999999999
61061000,1574291.12,130534.25
61061020,0,0
61062000,3935934.9,496227.84
61069000,2697564.88,200078.17
61071100,391751.1700000002,49317.87999999999
61071200,206045.84,22859.42
61071900,22790.54,2632.32
61072100,132687.55,12960.48
61072200,60407.76999999999,7450.220000000002
61072900,111114.8,6132.02
61079100,87689.98999999999,1566.68
61079200,3471.1,0
61079910,74643.14,262.63
61079990,15149.75,57.94
61081100,25033.87999999999,943.45
61081900,2139.27,156.69
61082100,158783.96,11149.98
61082200,398411.7899999999,44193.1
61082900,66317.93,5725.889999999999
61083100,266578.64,25810.36
61083200,411725.28,40943.26
61083900,74686.98000000001,7492.03
61089100,18923.27,484.52
61089200,52577.76999999997,5487.03
61089900,28322.13999999998,2834.17
61091000,8915430.38,587290.67
61096900,0,0
61099000,16295511.87,695951.71
61101100,476771.28,103264.45
61101200,427099.0599999999,85802.73999999998
61101900,41639.56,6062.87
61102000,520371.8399999997,76912.08999999998
61103000,1108475.12,139274.51
61105000,0,0
61109000,251288.8799999999,34828.57
61109100,0,0
61112000,1021536.8,80558.08000000002
61113000,131143.19,9096.739999999998
61115950,0,0
61119010,8321.68,784.6600000000001
61119090,105826.39,6074.920000000001
61121100,102359.9,4711.88
61121200,123436.46,7684.929999999999
61121900,83355.20999999999,109.92
61122000,244081,16592.65
61123100,121832.88,11782.03
61123900,53582.29000000001,5497.139999999999
61124100,1300133,168922.94
61124900,308257.64,10438.26
61129200,0,0
61130000,3686862,517047.62
61141000,150,0
61142000,512496.8,38989.35999999999
61143000,1288549.93,138778.28
61149010,21241.66,4866.98
61149090,1727197.35,119614.3
61149990,0,0
61151011,9896.999999999998,758.85
61151012,44188.50999999999,2501.28
61151013,449.69,0
61151014,8013.410000000001,361.71
61151019,4970.919999999999,510.98
61151021,74632.23000000001,7191.680000000001
61151022,32512.55,1215.88
61151029,2373.2,286.4
61151091,114.8,0
61151092,30126.84,4758.77
61151093,13236.01,1211.98
61151099,18557.72,2041.89
61152000,0,0
61152020,15.42,0
61152100,29492.94,2852.67
61152200,18681.07,643.5
61152910,39.16,0
61152920,5881.360000000001,784.04
61152990,11012.26,787.28
61153010,12816.93,1109.64
61153020,5525.780000000001,519.33
61153090,1169.68,46.2
61159400,3536.1,498.67
61159500,448015.9299999999,48399.80000000001
61159600,179076.31,20279.4
61159900,109039.09,13956.95
61161000,7339444.590000001,944098.65
61169100,51313.90000000001,1328.09
61169200,853160.15,109480.41
61169300,2456800.599999999,280839.2999999999
61169900,160566.89,20965.25
61171000,100771.74,12298.76
61178010,10584.18,152.19
61178090,206616.56,24494.94000000001
61179000,64681.73,4342.940000000001
61199200,0,0
61199900,0,0
61300000,0,0
61611000,0,0
61661000,0,0
61901000,0,0
62011000,0,0
62011200,16421.2,0
62011300,83673.62999999999,9052.75
62011900,12965.83,2034.92
62012000,1787582.42,118365.32
62013000,893325.7200000001,57491.07000000001
62014000,3129471.79,466184.89
62019000,951925.57,103232.52
62019100,263.18,54.56
62019200,11595.3,511.77
62019300,10408.3,889.57
62019900,12294.6,137.11
62021200,500,0
62021300,2961.25,160.82
62021900,335.51,10.2
62022000,661123.4400000001,127117.03
62022300,0,0
62023000,699576.5,118676.83
62024000,1193814.67,178724.01
62029000,754170.1399999999,95249.31000000001
62029300,6275.32,511.8000000000001
62029900,115235.49,2183.74
62031100,2104166.68,373197
62031200,208268.7699999999,32669.99
62031900,160020.3,12307.9
62032100,377.3,0
62032200,1835175.93,210881.73
62032300,1272480.83,157198.26
62032900,9560.8,141.55
62032910,562128.9299999999,71562.45
62032990,3057188.1,428979.83
62033100,476320.33,88806.2
62033200,160928.23,19665.09
62033300,88456.71,12288.27
62033900,288599.26,16214.73
62034100,530320.37,67061.15000000001
62034200,10679016.01,863927.61
62034300,1535675.19,143457.27
62034900,2838297.71,281430.24
62034951,0,0
62034959,0,0
62035009,0,0
62035276,0,0
62041100,22843.21,2927.95
62041200,23099.77,987.24
62041300,46711.17,2021.9
62041900,128369.66,20787.56
62042100,8232.67,98.85
62042200,208123.55,9883.260000000002
62042219,0,0
62042300,552087.1699999999,35520.13
62042900,2338313.32,220842.01
62043100,289433.31,53375.8
62043200,398251.0699999998,67342.33000000002
62043300,966965.1799999999,134174.78
62043900,1096726.43,154358.67
62044100,195110.58,34494.57
62044200,2485994.88,349462.45
62044300,4336588.34,487214.82
62044400,2074401.95,291922.82
62044900,5425271.17,789556.42
62045100,85518.07,13696.56
62045200,1127778.06,144572.44
62045300,900045.6000000001,125580.87
62045900,1083923.67,143842.85
62046000,0,0
62046100,259287.81,41254.31
62046200,4655264.899999999,520498.3699999999
62046300,2747697.98,308021.0800000001
62046600,0,0
62046900,3475355.660000001,428208.4099999999
62050011,0,0
62051000,920,0
62052000,9882166.600000001,700909.79
62053000,2608188.89,115153.04
62059000,20164.53,0
62059010,173433.26,19417
62059090,3286927.04,268396.8
62060000,0,0
62061000,742842.8900000001,112668.1
62062000,460462.92,22741.01
62063000,3486917.4,261320.02
62064000,3239611.48,331146.09
62069000,4322893.12,418489.25
62069090,0,0
62071100,87973.55000000002,771.8
62071900,46560.32000000001,404.92
62072100,10640.38,825.3799999999999
62072200,5962.75,163.15
62072900,61529.42,91.64
62079000,0,0
62079100,659160.18,22893.75
62079900,2880,0
62079910,67337.59,5286.26
62079990,217456.99,7810.97
62081100,40569.19,1489.6
62081900,3690.560000000002,900.1500000000001
62082000,0,0
62082100,33857,1125.6
62082200,90039.64000000001,8512.25
62082900,174392.27,21995.18
62089000,0,0
62089100,154070.7,4534.76
62089200,48844.49999999999,1996.02
62089900,47059.47,7939.75
62092000,442258.35,22536.41
62093000,66178.23999999999,3079.219999999999
62096200,0,0
62099000,826.65,0
62099010,12626.03,74.51
62099090,242867.8400000001,7583.18
62101000,3828057.19,487451.26
62102000,351766.2,33625.76000000002
62103000,143360.68,10354.3
62104000,1489208.57,167171.95
62105000,265989.9700000001,14025.64
62111100,237204.21,26394.64
62111200,423779.8099999999,22830.03
62112000,526402.7799999999,58166.65000000001
62113000,0,0
62113200,405274.4,33750.78
62113300,494149.3200000001,38112.17
62113900,70,0
62113910,45974,7312.92
62113990,939832.3200000002,95648.53999999998
62114200,171457.13,17498.99000000001
62114300,373643.0500000001,45491.2
62114900,298941.65,39937.69
62120000,0,0
62121000,578992.6900000001,61828.18000000001
62122000,101756.14,8229.619999999999
62123000,66226.62999999998,4978.73
62129000,277981.06,32108.97
62132000,5816.47,79.94
62139010,6692.24,1181.59
62139090,712.6999999999999,78.07
62141000,276756.81,44032.72999999999
62142000,194342.5,40165.19
62143000,112162.14,7546.79
62144000,24067.94,2544.74
62149010,42234.9,7470.46
62149090,95588.52000000002,2220.12
62151000,125024.51,27313.74
62152000,17784.63,1942.17
62159000,12958.99,1107.99
62160000,604861.3400000002,48073.7
62160099,0,0
62171000,1202478.46,130588.73
62179000,444701.6500000001,29108.69000000001
62179099,0,0
62424300,0,0
62434200,0,0
62525000,0,0
63000000,0,0
63003900,0,0
63011000,175877.86,1710.07
63012000,194467.5,23240.06
63013000,153951.6500000001,11375.7
63014000,1493547.17,169937.91
63019000,157227.85,9048.15
63019010,0,0
63021000,1265760.08,95035.68
63022100,2860282.19,255261.43
63022200,683384.4500000001,79632.12000000001
63022299,0,0
63022900,283524.69,25336.82
63023000,0,0
63023100,5615888.460000002,652902.5700000001
63023200,740578.7800000001,43948.37
63023900,640506.8100000002,46096.49999999999
63024000,24879.26,545.6100000000001
63025100,448686.35,60585.97999999999
63025200,190.93,47.13
63025300,466070.6799999999,34696.90999999999
63025910,191851.46,14306.69
63025990,218343.45,14312.74
63026000,3667616.769999999,493469.9999999999
63026200,0,0
63029000,0,0
63029100,916636.87,41614.78
63029300,243027.73,21076.75
63029900,129.9,0
63029910,71878.71,128.77
63029990,91874.56,7257.77
63031100,8940,0
63031200,1214177.31,20945.64000000001
63031900,168825.19,1607.55
63031910,577181.8,218.74
63031990,1793102.93,34066.11
63039100,433777.1799999999,5930.960000000001
63039200,11645431.24,415072.1200000001
63039900,10284875.56,254693.2699999999
63041100,89561.09999999998,5045.420000000001
63041910,730877.2400000002,59017.09000000002
63041990,351289.1599999999,20083.4
63042000,7005.349999999999,102.12
63042219,0,0
63049100,93004.1,4178.700000000001
63049200,253834.4100000001,15525.81
63049300,228680.43,22346.23
63049900,297402.75,21968.3
63051000,2231321.6,162700.42
63052000,7230816.92,807937.14
63053200,62139275.21000001,12798092.59
63053310,7502896.029999999,649218.8
63053390,103640780.78,24999010.2
63053900,1264690.77,68016.83
63059000,3788574.54,341231.21
63061100,7350,0
63061200,4038423.530000001,264727.6900000001
63061900,58523.44,0
63061910,295671.07,22974.89
63061990,4101530.65,142687.62
63062000,0,0
63062100,1000,0
63062200,1882590.27,124865.65
63062900,81871.97,17080.31
63062910,42487.3,115.91
63062990,901660.4,14307.87
63063010,58950.27,2867.52
63063090,34258.73,0
63063100,600,0
63064010,40844.82000000001,83.57
63064090,6863.879999999999,708.2
63064900,258.5,67.86
63069000,9258710.950000001,1554966.36
63069010,0,0
63069900,11250.99,601.41
63070000,0,0
63071000,3676702.379999998,560405.55
63071099,0,0
63072000,3916839.01,417949.6499999998
63079000,0,0
63079010,12219445.16,1690281.539999999
63079020,19675.4,3008.190000000001
63079090,20992818.41,2625388.629999999
63079099,0,0
63079990,0,0
63080000,1328981.02,78585.37999999999
63089300,0,0
63090010,3239490.86,163756.39
63090090,277799.2,9729.079999999998
63090100,0,0
63099909,0,0
63101000,327952.28,41590.37999999999
63109000,956309.2499999999,115187.42
63113990,0,0
63138190,0,0
63138990,0,0
63201201,0,0
63207200,0,0
63221000,0,0
63231000,0,0
63251040,0,0
63261900,0,0
63269090,0,0
63520102,0,0
63709010,0,0
63939200,0,0
63993744,0,0
64011000,169069.54,23050.23
64019000,0,0
64019100,56.5,0
64019200,12738583.19000001,1839183.66
64019206,0,0
64019910,6323.82,325.65
64019990,1467123.87,168970.59
64019999,0,0
64020000,0,0
64021200,4844.62,317.41
64021900,733631.3,91941.84000000004
64022000,1465622.859999999,196785.75
64023000,174.18,0
64025000,0,0
64029100,59,0
64029110,121499.14,12952.56
64029190,2569847.54,422085.64
64029900,75,0
64029910,6979.38,1039.79
64029990,2544114.349999998,315404.4099999999
64031200,11791.15,424.65
64031900,5618045.089999999,730451.95
64031990,0,0
64032000,908905.3299999997,127250.63
64033900,0,0
64034000,5336295.839999999,637411.38
64035100,6814.03,669.04
64035110,26979.45,2499.89
64035190,2419147.69,336057.5599999999
64035910,14978,2283.82
64035990,4241064.579999997,757070.3900000002
64035999,0,0
64036000,0,0
64039000,0,0
64039100,2085.65,123.4
64039101,0,0
64039110,96815.46,4449.76
64039190,17435080.46,2608385.82
64039900,9328.59,443.84
64039910,22891.36,4913.47
64039990,31241002.66,4501478.539999999
64039996,0,0
64040010,0,0
64041000,0,0
64041100,4641616.400000002,645768.5700000003
64041900,2933737.35,416167.0899999999
64042000,1761956.13,187491.13
64042119,0,0
64042211,0,0
64051000,0,0
64051001,0,0
64051010,9054302.229999999,1170994.34
64051019,0,0
64051020,816243.1199999999,105361.65
64051090,1170738.87,124414.43
64052000,134725.67,11538.62
64054090,0,0
64059000,3973480.73,589944.0599999998
64059090,0,0
64060000,0,0
64061000,358525.73,45281.56000000002
64062000,152394.51,12469.66
64069010,165187.22,6775.22
64069020,64904.85999999999,2328.56
64069090,2925791.35,381764.33
64069100,100,0
64069910,2520,428.4
64069920,52,0
64069990,2743.2,74.94
64091000,0,0
64093100,0,0
64094000,0,0
64099190,0,0
64192000,0,0
64219999,0,0
64249000,0,0
64503410,0,0
64655768,0,0
64819200,0,0
64824000,0,0
64941000,0,0
65010000,11699.32,68.27
65020010,45637.46,6608.249999999998
65020090,7537.360000000001,327.1800000000001
65030000,1985.07,71.33
65031290,0,0
65040009,0,0
65040010,1480148.86,153003.98
65040090,2138279.37,221804.15
65042119,0,0
65050010,0,0
65050011,3684197.31,177814.22
65050012,2307934.12,167291.59
65050019,1527858.19,129028.63
65050021,23652.76,1926.35
65050022,25829.21999999999,2002.9
65050029,17467.32,1815.69
65050031,315518.01,20767.89
65050032,102812.21,13144.44
65050039,248480.03,19774.22
65050090,845489.8700000001,64833.99999999999
65051000,1172.68,83.32000000000001
65052000,0,0
65059000,9641.03,31.49
65059001,0,0
65059010,0,0
65059011,8256.35,136.95
65059012,2033.8,15.5
65059090,565.47,133.73
65061000,7031948.12,474421.53
65069100,401142.55,42729.08000000001
65069200,122.3,23.63
65069900,669607.96,45603.13
65070000,680987.6599999999,51360.39000000001
65074900,0,0
65114000,0,0
65126541,0,0
65159200,0,0
65233333,0,0
65412398,0,0
65421600,0,0
65452000,0,0
65454555,0,0
65456465,0,0
65464547,0,0
65465484,0,0
65465786,0,0
65465849,0,0
65474654,0,0
65543334,0,0
65556777,0,0
65888888,0,0
65984235,0,0
65987412,0,0
66011000,2517537.72,209389.0300000001
66019110,249164.77,36548.42
66019190,76683.74,3826.9
66019900,356581.29,32220.47000000001
66020000,101755.87,3675.64
66031000,40,0
66032000,20225.1,926.31
66039000,331362.29,27806.63
66053090,0,0
66655444,0,0
66666666,0,0
67010000,11547.72,841.08
67021000,1143596.08,45423.3
67029000,1107429.23,23705.65
67030000,47471.5,0
67041100,20709.57,740.24
67041900,29747.87,295.12
67042000,120715.12,27760.57
67042211,0,0
67049000,30629.14000000001,318.8700000000001
67079090,0,0
67480009,0,0
67851000,0,0
68000000,0,0
68010000,7343073.33,145129.26
68011100,0,0
68020000,0,0
68021000,1772657.2,111797.43
68021100,0,0
68022100,16448153.02,671627.06
68022200,5001,0
68022300,42959045.7,739856.3799999998
68022600,0,0
68022900,9805896.98,454270.23
68029100,11793484.34,588183.4600000001
68029200,11320148.53,48932.34
68029310,61457.1,33.57
68029390,15605587.58,320223.79
68029910,6570.01,0
68029990,24930452.91999999,474990.9399999999
68030000,2188896.81,28769.95
68041000,265295.7299999999,11587.83
68042100,0,0
68042111,433121.4700000001,28793.46
68042119,5686850.339999998,465826.4500000001
68042190,1143206.15,68453.68000000001
68042201,0,0
68042211,27575276.17,2331841.35
68042214,0,0
68042219,3549340.559999999,323546.4799999999
68042221,0,0
68042290,544282.31,23323.6
68042300,3376927.11,155167.65
68042419,0,0
68042711,0,0
68043000,468757.5899999999,31855.64
68043020,0,0
68048811,0,0
68051000,5128834.35,666166.5900000001
68051010,0,0
68052000,6206836.739999999,742953.21
68052002,0,0
68052009,0,0
68052020,0,0
68053009,0,0
68053010,142180.26,14237.35
68053020,2552597.43,286721.62
68053090,6854132.109999996,756530.6499999999
68053680,0,0
68055100,0,0
68055200,0,0
68059090,0,0
68061000,279989.68,29522.55
68062000,1479435.96,166974.54
68069010,842174.49,132763.99
68069090,927319.5499999999,76218.41
68071000,8351772.480000001,1018090.58
68072200,0,0
68079000,2802898.6,208558.22
68080000,605902.2400000001,4525.91
68081000,0,0
68091100,9315412.689999998,629562.11
68091900,1905383.55,80184.23
68099000,932517.38,2232.03
68100000,0,0
68101000,0,0
68101099,0,0
68101100,72897548.77999999,2791317.72
68101900,46400365.84,3195316.72
68101902,0,0
68102020,0,0
68102900,0,0
68106600,0,0
68108300,0,0
68109000,0,0
68109100,310451535.7399999,28268038.34
68109101,0,0
68109104,0,0
68109199,0,0
68109900,123460721.54,11851813.4
68109901,0,0
68109910,0,0
68109990,0,0
68109999,0,0
68110000,0,0
68111000,456,0
68112000,3515.7,0
68114000,7151037.939999999,334956.8
68117331,0,0
68118100,26738886.95,2312409.91
68118200,50826097.88,3972063.910000001
68118207,0,0
68118300,23894,4681.58
68118900,2237824.85,14567.13
68119000,8,0
68119001,0,0
68121010,1321.7,148.94
68122010,0,0
68126000,62.5,9.13
68127000,15.39,0
68128000,1550.73,62.13
68128010,0,0
68129000,0,0
68129001,0,0
68129010,11277.87,210.84
68129100,68839.37999999999,4403.58
68129200,30.37,3.34
68129300,7487.75,16.56
68129910,848739.88,45655.3
68129920,47130.73,2717.85
68129930,4500,0
68129990,238145.0999999999,32939.78000000001
68130000,0,0
68131010,15240.82,164.71
68131090,17010.21,1760.41
68132000,281588.3099999999,2933.49
68138010,0,0
68138090,0,0
68138100,0,0
68138110,4346019.140000001,140005.62
68138180,0,0
68138190,24742259.55999999,586175.54
68138490,0,0
68138816,0,0
68138910,4337974.57,142246.15
68138990,578588.06,18870.67
68139010,6107.59,327.05
68139090,1539.67,0
68141000,54204.53,2910.56
68142190,0,0
68149000,63050.05000000001,7011.540000000001
68151010,8.9,0
68151090,17870.9,2245.309999999999
68151100,22085.2,1108.95
68151200,33864.37,533.51
68151300,142734.55,17458.67
68151900,312530.81,46090.00000000001
68152000,2663.37,0
68159110,7410.190000000001,83.86
68159190,4518.660000000001,211.2
68159911,3162.78,15.46
68159912,23547.36,0
68159913,1169.6,0
68159914,1120.29,0
68159919,5290.99,843.2
68159990,461345.33,50299.00999999999
68188110,0,0
68238190,0,0
68242211,0,0
68300000,0,0
68318190,0,0
68404221,0,0
68505200,0,0
68905200,0,0
69010000,4398907.69,103240.15
69012100,0,0
69014100,0,0
69021011,164335.02,4022.24
69021018,1377035.73,9870.069999999998
69021019,354020.02,687.76
69021090,157189.34,12968.26
69022010,3917833.76,470299.0800000001
69022091,17080.45,2859.62
69022092,170.36,0
69022093,26.39,0
69022099,1874810.52,118029.64
69022210,0,0
69022666,0,0
69029010,211727.67,2465.96
69029020,80723.20999999999,1073.31
69029030,3305.8,3.93
69029040,105628.94,563.84
69029090,2322599.39,48919.7
69031011,50500.45,5762.67
69031012,3318,0
69031019,93074.32,9032.400000000001
69031020,720.63,0
69031030,36153.72,1403.18
69031040,203654.96,5057.97
69031090,2551.02,54.7
69032010,4880.26,268.41
69032020,130065.61,2005.82
69032030,105895,4658.860000000001
69032090,29067.61,2625.29
69039000,0,0
69039011,165.89,28.71
69039012,1553.6,0
69039019,1269.41,0
69039091,1087.5,0
69039092,12,0
69039099,43086.36,4306.47
69040001,0,0
69041000,120160567.44,4639632.16
69041001,0,0
69042200,0,0
69049000,6315196.1,269571.74
69050000,0,0
69051000,39144030.63,2203703.82
69051001,0,0
69053090,0,0
69055100,0,0
69059000,1459054.11,53868.42
69060000,3828328.9,29508.01
69069000,0,0
69071000,46222.38,908.06
69072000,0,0
69072100,264670094.8699999,16402983.04
69072200,95841662.74999999,7533022.670000001
69072220,0,0
69072300,10982047.78,883965.44
69073000,722737.27,45478.21999999999
69074000,4135223.929999999,235384.53
69079000,187525.68,1312.98
69081000,16162.06,2244.22
69082000,0,0
69088900,0,0
69089000,496142.8199999999,23453.27
69091000,0,0
69091100,332636.97,1906.58
69091210,2788.25,65.39999999999999
69091230,300932.86,448.55
69091290,915538.8599999999,1219.35
69091910,910.2,183.58
69091920,3264.5,5.48
69091930,2219,0
69091990,584360.42,68778.75
69099000,845105.2300000003,124125.81
69101000,1135320.07,55273.35
69101100,0,0
69101900,0,0
69109000,43083030.16999999,3511270.530000001
69109900,0,0
69109990,0,0
69111000,0,0
69111010,1574050.34,138741.8199999999
69111090,2649068.049999999,283468.54
69111990,0,0
69119000,143644.18,2342.85
69120000,2485796.08,191177.5
69131000,804262.12,73666.85
69138910,0,0
69139000,2908631.970000001,100300.95
69141000,382960.18,17152.35
69149000,2985240.089999999,105664.07
69149099,0,0
69174090,0,0
69272100,0,0
69325874,0,0
69332211,0,0
69332222,0,0
69363658,0,0
69365478,0,0
69369865,0,0
69510000,0,0
69584658,0,0
69702200,0,0
69856664,0,0
69875514,0,0
69900009,0,0
69996332,0,0
69998866,0,0
69999887,0,0
70000000,0,0
70000463,0,0
70002062,0,0
70010000,86112.48000000001,667.2
70019007,0,0
70019008,0,0
70021000,36458.25,257.68
70022000,109438.31,2210.14
70023100,4999.280000000001,205.57
70023200,11266.19,78.66
70023900,25091.64999999999,1399.95
70031200,69892.96,0
70031900,1844624.97,53559.32
70032000,131527.14,236.09
70032900,0,0
70033000,157231.44,537.75
70041020,0,0
70042000,26946.58,648.4499999999999
70049000,143098.9200000001,3989.720000000001
70051000,764808.63,16114.57
70052100,5290657.74,210786.47
70052900,9291800.5,183807.75
70052920,0,0
70053000,192854.29,211.89
70056290,0,0
70059020,0,0
70060000,1108276.21,46337.89
70070100,0,0
70071000,0,0
70071100,26887936.48,651487.86
70071101,0,0
70071900,57713024.63999999,3458558.56
70071920,0,0
70071990,0,0
70072000,0,0
70072100,9337926.509999998,153264.65
70072900,7023119.189999999,525549.85
70079100,0,0
70080000,390676.92,26433.97
70090000,0,0
70091000,7261657.12,215084.16
70091104,0,0
70099000,0,0
70099100,4282281.220000001,90291.51000000001
70099200,3108283.33,179609.28
70101000,11446.25,87.59
70102000,34317.64000000001,5896.489999999997
70103200,0,0
70106270,0,0
70109011,153091.28,19992.32
70109012,86259.79999999999,2736.75
70109021,163945.97,24395.06
70109022,138874.85,6331.97
70109090,152866.81,6595.43
70109110,237.5,0
70111010,41550.91,1886.17
70111021,59209.08,3991.62
70111029,57136.39000000001,365.16
70111090,63272.52,1650.74
70112000,726.02,0
70119000,12318.18,1005.57
70119909,0,0
70120000,240,0
70121900,0,0
70131000,52143.21000000001,2534.49
70132200,719068.73,50465.00000000001
70132800,1263103.12,109530.32
70133300,153434.33,16885.96
70133400,0,0
70133700,1003212.31,82154.40999999999
70133900,174.99,27.33
70134100,352093.6799999999,18783.41
70134190,0,0
70134210,50825.42,3477.25
70134290,1181014.21,29213.82999999999
70134390,0,0
70134900,1660273.31,135984.4
70139000,0,0
70139110,916477.8700000001,34624.83000000002
70139190,1261245.96,67507.65000000001
70139900,4196320.499999999,181619.85
70139990,0,0
70140000,583845.0900000001,21342.38
70149000,0,0
70150000,0,0
70151010,2456.14,2.61
70151091,35913.13,263.59
70151092,527.2,0
70159000,0,0
70159010,31985.96,3127.46
70159020,120913.29,11801.1
70159030,3540.04,145.25
70159090,1886.15,72.15
70161000,460277.29,43665.8
70169000,680309.2,23801.02
70169100,0,0
70169300,0,0
70169900,0,0
70171000,81125.82,3344.28
70172000,96830.21,11776.78
70179000,1151276.47,156624.41
70181010,16126.7,80.75999999999999
70181020,6063.08,14.02
70181090,70992.60999999999,11196.13
70181500,0,0
70181600,0,0
70182000,103562.68,10156.05
70189000,41434.03,605.9300000000001
70190000,0,0
70191100,21286.99,186.8
70191210,86691.86,8186.459999999999
70191290,545890.94,54146.79
70191300,41036.37,5954.6
70191400,142120.69,13605.71
70191500,178746.61,18660.73
70191900,552274.75,31155.14
70193100,114292.08,19383.06
70193900,52466.44,5900.719999999999
70194000,107250.3,0
70195100,6467.849999999999,1081.93
70195210,1230.28,4.18
70195290,19679.92,895.85
70195900,98359.60999999999,923.94
70196100,23784.59,2914.24
70196200,30276.92,2228.44
70196300,211043.89,37240.49000000001
70196400,54795.25,5595.079999999999
70196500,84689.72,12294.06
70196600,84325.12999999999,11958.33
70196900,339206.36,10156.71
70197100,25661.8,5887.309999999999
70197200,54814.10000000001,2060.63
70197310,59372.42,304.41
70197390,70867.68,13841.63
70198000,724075.59,112083.24
70199000,2995186.9,229470.13
70199090,285249.08,38222.47
70199300,0,0
70200000,1534.3,38.2
70200010,25341.63,1787.41
70200070,0,0
70200090,1045432.46,49392.31
70202010,0,0
70209000,0,0
70272910,0,0
70310190,0,0
70320100,0,0
70320900,0,0
70410000,0,0
70449000,0,0
70610000,0,0
70700000,0,0
70710711,0,0
70800000,0,0
70890000,0,0
70930000,0,0
70960000,0,0
70990578,0,0
70993000,0,0
70999100,0,0
71005795,0,0
71011000,5005.49,0
71012100,201.26,43.24000000000001
71012200,264,0
71021000,776.49,1.7
71022100,613.4,11.3
71022900,24211.57,843.45
