ncm,valor_produtos_servicos,tributos_nfe
44034200,164982.87,31758.01
44034900,18810923.89,101230.89
44038000,0,0
44039000,0,0
44039100,232823.17,256.91
44039300,2,0
44039400,2448,297
44039500,9407.5,333.42
44039600,5274.72,239.06
44039700,180,0
44039800,113088805.34,4605036.03
44039900,94096715.83000001,1389714.93
44039990,0,0
44041000,3248824.76,193495.16
44042000,6094192.199999999,101515.53
44044000,0,0
44050000,1758878.51,117849.23
44061100,27325.41,130.43
44061200,159808.79,6358.92
44069100,367388.5,0
44069200,1649919.3,32899.06
44069800,0,0
44070000,0,0
44071000,218661.95,24313.12
44071010,0,0
44071100,18669145.37,938147.01
44071200,208777.72,12375.9
44071300,162343.69,1667.77
44071400,3403,0
44071900,4113618.170000001,93139.58999999998
44072100,299739.6,15454.06000000001
44072200,315089.31,5872.300000000001
44072299,0,0
44072300,984407.24,18209.83
44072420,2195,0
44072490,2027,371.85
44072500,110638.06,18614.34
44072600,15823.5,2325.2
44072800,1200,0
44072900,0,0
44072910,2242522.19,94641.62999999998
44072920,554744.05,11456.38
44072925,0,0
44072930,21546.04,991.82
44072933,0,0
44072940,279691.75,4825.28
44072949,0,0
44072950,6449.12,0
44072960,2351.8,0
44072970,6774.389999999999,1876.75
44072990,26561278.38,1059180.84
44072991,0,0
44072998,0,0
44077999,0,0
44078990,0,0
44079099,0,0
44079100,92136.23999999999,5506.08
44079200,15784.72,811.4799999999999
44079290,0,0
44079300,202445.8,2023.56
44079400,42061.48,316.62
44079500,29516.27,0
44079600,2578.6,27.36
44079700,1366.52,219.75
44079900,0,0
44079902,0,0
44079920,1612738.72,43716.51
44079930,49707.92,4766.09
44079940,251.58,0
44079960,63005.20999999999,78.37
44079970,103525.26,854.3400000000001
44079990,173710351.07,5777400.269999999
44081010,177978.5,7839.959999999999
44081091,418056.66,4791.59
44081099,607051.23,30639.24
44083110,3930,0
44083190,13934.36,10.3
44083910,321971.33,1708.53
44083920,19405.55,0
44083991,104815.63,820.83
44083992,306.5,8.47
44083999,16938.97,381.1300000000001
44087190,0,0
44089010,105960.1,8638.400000000001
44089090,820140.42,13072.52
44090000,0,0
44091000,1576723.78,48254.06999999999
44091010,0,0
44092000,16972.11,3253.85
44092100,482999.1200000001,67326.99
44092200,1206972.8,106309.78
44092900,4351140.239999999,221893.45
44099800,0,0
44099900,0,0
44100090,0,0
44100900,0,0
44101110,519223.04,13637.04
44101121,1411114.5,138176.4
44101129,207119.17,19964.13
44101190,133619.42,1772.62
44101210,1453244.82,127047.61
44101290,2066.8,0
44101909,0,0
44101911,1464.48,176.31
44101919,6369,5.3
44101991,21308.44,1258.27
44101992,686.2,8.94
44101999,62162.8,0.1
44109000,79074.36,1750.15
44111100,831.8,0
44111210,473898.03,9543.95
44111290,668279.6399999999,33557.94
44111310,197450.5,31700.12
44111390,1800,341.14
44111391,2273319.14,135723.58
44111399,3272771.640000001,513548.2399999999
44111410,1495308.75,121260.94
44111490,26384469.37,4206251.85
44111900,517.5,0
44119210,421680.51,27170.97
44119290,187796.68,19174.93
44119300,0,0
44119310,24523.73,1296.26
44119390,282661.72,25910.88
44119410,8600,0
44119490,31777.12,316.98
44121000,1358463.18,95278.00000000001
44121300,31355,0
44121400,11152,0
44121900,778.9,0
44123100,2652210.04,346057.6599999999
44123200,3845.72,23.73
44123300,1804557.09,64083.81
44123400,192794.19,13135.12
44123900,13002104.83,940715.1699999997
44124100,236012.9,3330.590000000001
44124200,7962,1538.12
44124900,64663.78999999999,2004.5
44125100,21121.56,5125.139999999999
44125200,176477.46,5543.18
44125900,100610,0
44129100,45663.48,6281.67
44129200,150072.21,1456.89
44129300,13750,0
44129900,14670512.4,984296.5199999999
44129920,0,0
44130000,15309008.35,227441.48
44131000,0,0
44135458,0,0
44140000,39995,134.3
44141000,294668.47,6840.169999999999
44141490,0,0
44149000,647258.9699999999,15391.8
44151000,14024842.84,804520.3599999999
44152000,19428667,1389876.22
44160010,270521.99,21743.71
44160090,243470.56,7286.31
44170009,0,0
44170010,1614137.62,172302.2800000001
44170020,67332.93000000001,2597.17
44170090,3820620.25,287503.27
44170099,0,0
44181000,46480.66,31.35
44181100,1358155.07,46363.49999999999
44181900,700783.17,39362.96999999999
44182000,1708137.56,33219.38
44182100,7278722.689999999,455851.83
44182200,0,0
44182900,15291628.93,1298650.63
44183000,2673165.73,90136.46
44184000,1179572.35,96858.67
44185000,603300.0800000001,7159.06
44186000,333123.96,12801.11
44187200,78265.2,0
44187300,31128,223.45
44187400,291396.8,44914.23
44187500,3819736.379999999,396789.16
44187900,3064577.560000001,55223.42000000001
44188100,5065888.689999999,300386.45
44188200,15226.26,395.86
44188300,53525.18,870.41
44188900,659559.6299999999,1969
44189000,281841.09,2921.97
44189100,184642.03,4118.87
44189200,274004.8,414.89
44189900,4262733.739999999,224570.77
44190000,489458.23,2955
44191000,0,0
44191100,1372685.17,49367.29000000001
44191200,347965.71,466.9999999999999
44191900,463956.95,51278.01000000001
44192000,127572.14,5104.280000000001
44199000,1441525.06,83125.73
44201000,40169.65,2396.31
44201100,335716.19,6225.709999999998
44201900,1197875.14,57945.42
44209000,1359108.86,55232.29000000001
44210000,0,0
44210900,0,0
44211000,227775.5899999999,21253.1
44212000,229139.86,422.08
44219000,1143434.66,1739.6
44219100,934640.02,43199.99
44219900,30800432.97,2520659.93
44219990,0,0
44220000,0,0
44562836,0,0
44585845,0,0
44658522,0,0
44668468,0,0
44709990,0,0
44799990,0,0
44920100,0,0
45004774,0,0
45004900,0,0
45011000,10088.14,31.16
45018381,0,0
45019000,42352.74,29.53
45020000,155998.51,23508.8
45031000,14172.57,1404.04
45039000,40668.41,3621.57
45041000,53623.19,3159.059999999999
45049000,2670063.09,209839.8600000001
45049001,0,0
45049090,0,0
45050000,0,0
45121565,0,0
45122011,0,0
45124578,0,0
45126232,0,0
45151900,0,0
45201000,0,0
45201020,0,0
45201202,0,0
45260000,0,0
45261535,0,0
45456456,0,0
45490000,0,0
45494946,0,0
45500006,0,0
45512632,0,0
45529632,0,0
45545451,0,0
45564541,0,0
45631549,0,0
45645645,0,0
45666870,0,0
45669875,0,0
45781245,0,0
45788922,0,0
45789658,0,0
45802810,0,0
45821000,0,0
45879022,0,0
45889900,0,0
45896000,0,0
45931100,0,0
45950000,0,0
46012100,46272.24000000001,1789.2
46012200,814.49,164.03
46012900,167941.05,9509.709999999997
46019100,1650,334.13
46019200,1409610.14,24038.25
46019300,6632.18,216.09
46019400,13942.41,806.0399999999998
46019900,64306.37000000001,4233.620000000001
46021000,126.6,23.11
46021100,202329.16,13112.03
46021200,170472.53,12051.56
46021900,673561.6799999999,61443.84999999998
46029000,949925.46,70514.88999999997
46069000,0,0
46090000,0,0
46100900,0,0
46122987,0,0
46161010,0,0
46169300,0,0
46169990,0,0
46202314,0,0
46370000,0,0
46810000,0,0
46877911,0,0
46879542,0,0
46990000,0,0
47010000,3671751.47,398036.6699999999
47016930,0,0
47020000,150,0
47031100,48731.38,0
47031900,160,0.59
47032110,6754.009999999999,0
47032190,24553.89,0
47032900,11912.11,0
47050000,6108.95,0
47061000,70047.63,7862.64
47062000,324864.56,1061.26
47063000,241.3,40.27
47069100,264591.2,4832.88
47069200,14594.54,176
47069300,329238.01,89.23
47071000,692709.34,258.5
47072000,11481.97,0
47073000,13967.81,5.029999999999999
47079000,3346673.23,60656.78000000001
47112000,0,0
47122000,0,0
47141000,0,0
47182000,0,0
47891263,0,0
47894125,0,0
48000000,0,0
48010010,218.06,25.85
48010020,6294.309999999999,89.94000000000001
48010030,43042.60000000001,1240.42
48010090,101285.18,2081.86
48021000,174778.1,1060.38
48021900,0,0
48022000,28.29,0
48022010,127949.77,26647.44000000001
48022090,77735.65000000001,2972.78
48023010,2.4,0
48024010,265,22.64
48024090,138021.39,2887.97
48025000,0,0
48025100,849.99,186.53
48025230,1077.8,157.75
48025310,86.9,0
48025390,249.9,0
48025491,173517.57,33428.12
48025499,92931.37000000001,8260.02
48025510,57855.21000000001,734.61
48025591,3977.52,331.73
48025592,165526.88,7361.779999999999
48025599,468689.99,48784.21
48025610,17850112.46,624308.7500000001
48025691,354.33,0.44
48025692,459.86,42.98
48025693,45402.37,1718.65
48025699,51976.73,2891.68
48025710,12399.15,1117.39
48025791,515.22,0
48025792,1045.45,8.319999999999999
48025793,178763.36,2438.53
48025799,86782.72000000002,2700.35
48025807,0,0
48025810,54640.26000000001,2064.57
48025891,7130.969999999999,339.35
48025892,11017.17,63.63
48025899,25109.07,630.83
48026110,3551.95,160.57
48026191,315517.52,51262.77
48026199,9017.3,0
48026210,23030.64,723.92
48026291,9.9,0.35
48026299,321.9,10.23
48026910,193.75,0
48026991,253694.01,0
48026999,8775.25,264.29
48030010,5295.13,68.02000000000001
48030090,2088967.45,164136.17
48033090,0,0
48041100,350948.96,62935.73
48041900,1093693.86,268495.41
48042100,307229.5200000001,20653.47
48042900,794296.1000000001,65683.64000000001
48043110,98090.19,18329.16
48043190,265184.42,47908.56
48043910,10017.19,5.840000000000001
48043990,560018.1200000001,64381.84999999999
48044100,3651.83,225.86
48044200,7768.839999999998,55.27
48044900,38,0
48045100,4297.100000000002,211.64
48045200,56.66,0
48045910,140.16,34.25
48045990,1456.5,225.73
48051100,830.47,0
48051200,8691.67,36.56
48051900,1214833.45,74980.67
48052400,56517.69,3288.97
48052500,43330.62,4654.81
48053000,243502.47,12652.44
48054000,2839.52,8.41
48054010,11600.34,410.65
48054090,551522.1699999999,25826.9
48055000,171.45,5.13
48059100,4868793.91,516129.0499999998
48059210,43274.35999999999,50.05
48059290,20892.99,564.3
48059300,25695.34,2615.83
48061000,185.37,0
48062000,69527.9,3902.240000000001
48063000,13446.5,1002.16
48064000,26220.05,3792.829999999998
48070000,32877.24,433.77
48081000,20981467.3,3246386.02
48082000,419.9,0
48084000,4019.27,378.17
48089000,440677.4300000001,49420.22999999999
48092000,49743.37999999999,27.49
48099000,33813.44,1277.21
48101000,0,0
48101100,1959.3,122.26
48101299,0,0
48101310,243,0.28
48101381,4547.23,23.85
48101382,8.51,0
48101389,7728.030000000001,252.92
48101390,336.8,0
48101391,3950.23,47.52
48101399,21588.84,776.3800000000001
48101410,7523.31,88.24
48101481,553.0699999999999,0
48101482,264.56,0
48101489,1582.6,54.23
48101490,34985.86,2617.88
48101910,1940.07,28.49
48101981,2208.4,0
48101989,40914.47,165.85
48101990,4228.77,67.82000000000001
48101999,38564.11,96.05
48102210,1627.4,0.22
48102290,41807.92,3933.63
48102910,127.5,13.8
48102990,103618.58,9341.640000000003
48103190,107.99,0
48103210,203.7,0
48103290,9.8,0
48103659,0,0
48103990,1175,209.93
48109210,210.7,21.41
48109290,322523.22,1708.07
48109900,4,0
48109990,24218.33,758.9499999999999
48111010,82949.54,576.1800000000001
48111090,34639.7,1900.35
48111411,0,0
48112100,11,2.7
48112900,119,17.53
48113199,0,0
48114000,665.94,151.18
48114110,7804362.570000004,1065423.1992
48114111,0,0
48114190,1423804.83,82188.30000000002
48114810,0,0
48114910,33172.64,1886.6
48114990,123059,1872.37
48115110,17653.22,3749.699999999999
48115121,160381.18,8219.86
48115122,8094.49,18.57
48115123,10398.43,20.2
48115128,1299.58,61.17
48115129,1662330.71,260684.5691000001
48115130,318328.29,22713.64999999999
48115910,794.28,13.35
48115921,2813,0
48115922,2244.13,27.45
48115923,111.9,2.85
48115929,141056.14,15267.347
48115930,10584.67,1908.04
48116010,2693.45,469.89
48116090,174366.43,20181.83
48119000,1355.03,298.45
48119010,874066.0400000002,13366.83
48119011,48546.5,1250.64
48119019,100397.15,9659.46
48119020,50,0
48119090,892960.97,67822.90999999999
48120000,2194990.44,118675.12
48123659,0,0
48129080,0,0
48131000,15777.43,1011.26
48132000,790.5,7.9
48133000,0,0
48139000,5608.88,249
48142000,3765244.7,265003.72
48149000,227366,921.8299999999999
48149200,0,0
48162000,67505.06,1113.32
48169010,4838.410000000001,29.59
48169090,24996.36,39.52999999999999
48169300,0,0
48170000,0,0
48171000,467995.11,18975.84999999999
48172000,4413.389999999999,0
48173000,128836.54,507.37
48181000,10633336.59000001,478720.67
48182000,14421511.38,825078.9
48183000,2472842.069999999,242332.24
48184010,2638.49,0
48184090,148.94,6.43
48185000,45062.42,2646.65
48189010,46903.64000000001,580.85
48189090,2691728.089999998,358115.83
48191000,317509754.04,86109932.44999999
48192000,3933667.14,661609.92
48193000,4480412.16,1180080.36
48194000,4860562.23,1400651.31
48195000,171092627.51,41423825.04000001
48196000,96576.54000000001,11961.44
48200000,0,0
48201000,1616728.1,29479.45
48202000,1160920.86,48068.30000000001
48203000,392413.62,15656.24
48204000,2665003.52,21561.16
48205000,57593.49,418.4400000000001
48209000,823670.1499999999,17871.665
48209090,0,0
48211000,15473446.03,2159903.89
48212990,0,0
48219000,4899277.31,439581.47
48221000,229266.81,28284.57
48229000,198925.77,11843.27
48231100,983.49,10.37
48232000,3.5,0
48232010,4209.179999999999,157.36
48232090,80,0
48232091,12364.02,328.42
48232099,1087271.71,48092.79000000002
48234000,1428952.12,110811.48
48236000,17005.52,4056.969999999999
48236100,40590.45999999999,464.6999999999999
48236900,3246800.769999999,390786.3599999999
48237000,62605373.55000002,11826451.27
48239000,0,0
48239005,0,0
48239009,0,0
48239010,718.59,98.24000000000001
48239020,1436.39,2.02
48239090,4331.11,0.8200000000000001
48239091,10294.2,2421.79
48239099,9685729.649999999,1379017.11
48410090,0,0
48482201,0,0
48483000,0,0
48602580,0,0
48714100,0,0
48811410,0,0
48839000,0,0
48841000,0,0
48879000,0,0
49001100,0,0
49011000,4497161.439999999,100058.75
49019100,78918.47,64.23
49019900,28836994.67,298472.51
49019901,0,0
49021000,877434.2300000001,12199.55
49029000,5217051.34,204345.6700000001
49030000,162034.96,573.95
49033010,0,0
49040000,9592.17,132.12
49052000,533191.12,61144.13
49059000,23651.71,787.0300000000001
49059100,49.9,0
49060000,18449.46,362.38
49070000,0,0
49070020,108,3.75
49070030,546,0
49070090,24079.8,36.79
49079990,0,0
49081000,30249.91000000001,4711.199999999999
49089000,2485458.11,362566.67
49090000,181528.6,1097.61
49093000,0,0
49099900,0,0
49100000,144685.82,5931.76
49103900,0,0
49110000,0,0
49111010,2039304.83,44348.05
49111090,3987715.63,234800.2133
49119100,1353225.79,54867.92
49119900,3455808.01,326825.2300000001
49169300,0,0
49174090,0,0
49718045,0,0
49801130,0,0
49859384,0,0
49872003,0,0
49901900,0,0
50000000,0,0
50010000,9774.130000000001,25.57
50012682,0,0
50013000,0,0
50013371,0,0
50014660,0,0
50020000,2707.95,80.42999999999999
50030010,1042,6.94
50030090,5256.9,23.62
50040000,830.58,196.47
50050000,85.93,0
50060000,1410,0
50071010,6997.04,805.4699999999999
50071090,42424.04,814.7999999999998
50072010,73328.04,6233.799999999999
50072090,13747.3,390.09
50079000,20403.39,104.55
50079090,0,0
50169300,0,0
50231473,0,0
50400120,0,0
50400130,0,0
50497528,0,0
50674900,0,0
50690000,0,0
50881038,0,0
50903510,0,0
51011110,67660,1079.17
51011190,8163.690000000001,1.36
51011900,3775.25,264.75
51012100,58483.82,6274.29
51012900,10550,0
51013000,343.7,0
51021100,573.5,2.65
51021900,15463,222.01
51022000,1154.97,91.02
51031000,10220,0
51033000,550.4,74.24
51040000,2019.23,251
51051000,7953.700000000001,922.0600000000001
51052100,3065.08,60.84
51052910,23011.16,1573.37
51052999,1074.6,90.48
51053900,202,0
51061000,1629,31.84
51062000,13731.48,1350.43
51071011,5076.530000000001,19.82
51072000,256,0
51082000,135,0
51091000,34162.06,658.67
51099000,135.96,13.61
51100000,2411.5,1.17
51110000,0,0
51111110,43703.1,3218
51111900,4389.54,43.68
51112000,9724.34,338.3
51113010,214.82,0
51113090,700.5,135.94
51119000,6042.05,83.09
51121100,10455.72,1566.48
51121910,25450.82,4459.29
51121920,6578.3,0
51123010,9985.66,46.06
51129000,1208.1,8.21
51130012,375.1,0
51130013,435.5,15.89
51130020,393,96.91999999999999
51270016,0,0
51354867,0,0
51387463,0,0
51515151,0,0
51581147,0,0
51761830,0,0
51804452,0,0
52001600,0,0
52010010,138503365.7,9325091.41
52010020,103591816.56,4236348.760000001
52010090,49552728.28,576307.4799999999
52020021,0,0
52021000,1159138.15,104091.23
52022900,0,0
52029100,80969.52999999998,13498.52
52029900,62808382.34,3356100.849999999
52030000,1731466.79,39095.10999999999
52031010,0,0
52041111,20126.71,2167.9
52041112,8472.95,4.77
52041120,2491.48,24.67
52041131,8296.439999999999,291.1
52041132,256.13,9.879999999999999
52041140,544.4200000000001,0
52041911,178,0
52041912,1507.15,0
52041920,2406.7,113.01
52041931,302,5.06
52041932,1106.94,7.06
52041940,2758.440000000001,67.46000000000001
52042000,89289.96,17058.84
52051100,130328.23,12059.02
52051200,595.26,90.85999999999999
52051310,7808.449999999999,1389.44
52051390,19383.43999999999,3226.519999999999
52051400,4865.78,404.92
52051500,1241,101.28
52052100,352,0
52052200,7925,0
52052310,518813.45,57271.44000000002
52052390,8594.77,1090.82
52053100,135603.3399999999,12876.86
52053200,4302.389999999999,293.25
52053300,7515.05,323.5699999999999
52053400,29575.75,5043.159999999999
52053500,32.5,0
52054000,0,0
52054100,24182.4,1730.93
52054700,421.35,0
52054800,173,0
52055100,0,0
52061100,1513.84,10.66
52061200,1104.94,118.04
52061300,2211.33,8.450000000000001
52061400,1315,149.4
52062100,15,0
52062200,2517.48,395.0600000000001
52062500,104.5,0
52063100,10.95,0
52063200,60394.96,288.18
52063300,558.44,3.48
52063400,460.8,0.74
52063500,57.57,12.24
52064200,258.3,6.52
52071000,66416.52,5133.399999999998
52079000,73595.31999999998,7572.899999999997
52081100,22777.77,2114.84
52081200,8003678.16,1205960.49
52081300,13043.99,2101.699999999999
52081900,688349.85,109667.02
52082100,28073.57,1760.200000000001
52082200,26072.67,1963.2
52082300,9328.26,128.58
52082900,59961.00999999999,7413.220000000004
52083100,1185.84,0
52083200,116343.31,3372.39
52083300,620182.4400000001,92014.76
52083900,130172.12,6090.209999999998
52084100,7528.14,79.88
52084200,17954.07,1928.98
52084300,2432.31,380.39
52084900,248331.03,38587.94
52085100,14342.21,183.15
52085200,51941.07000000001,4131.17
52085910,10274.18,866.64
52085990,17360.29,1805.94
52091100,94058.69000000002,14778.94
52091200,28527.68,1521.25
52091900,188738.41,14397.99
52092100,3021.73,23.96
52092200,42851.85,5218.49
52092900,110215.36,8887.08
52093100,138722.66,17158.48
52093200,1239063.41,29290.5
52093900,120200.99,5366.949999999999
52094100,3113.4,629.3000000000001
52094200,0,0
52094210,21823.52,53.08
52094290,53276.12,1135.08
52094300,10910.05,32.65
52094900,148038.99,7113.700000000001
52095100,1476.3,293.43
52095200,905.3299999999999,176.5
52095900,95060.43999999999,8887.25
52101100,10534.32,4.21
52101910,3134.040000000001,1.79
52101990,6137,19.59
52102100,2597.06,103.99
52102200,75.97999999999999,8.67
52102910,4134.4,9.01
52102990,18166.7,1910.96
52103100,180784.61,6142.940000000001
52103200,139067.62,13158.76
52103900,36210.61,732.38
52104100,40716.68,261.65
52104910,40938.03,7148.539999999999
52104990,611.5699999999999,88.76
52105100,14899.72,148.13
52105900,1.8,0
52105990,3645.74,50.32
52111100,17264.36,1320.56
52111200,64399.82999999999,7660.77
52111900,3050015.61,496.94
52112010,11,0
52112020,818.98,59.44
52112090,89.9,18.49
52113100,7063.16,13.56
52113200,59535.00999999999,7915.010000000001
52113900,46319.10000000001,4264.860000000001
52114100,35407.93,6007.95
52114210,2507.75,216.67
52114290,50330.93,2726.34
52114300,6046.72,4.140000000000001
52114900,115078.6,5038.25
52115100,41621.9,4519.070000000001
52115200,15257,0
52115900,33682.29,3421.59
52121100,11262791.14,1646114.57
52121200,52266.52,4680.05
52121300,3423.520000000001,306.5
52121400,190545.49,1426.09
52121500,82779.48,904.92
52122100,10291.05,789.8100000000001
52122200,7420.04,458.2100000000001
52122300,40271.36,4778.19
52122400,207047.2600000001,18937.92999999999
52122500,66208.33,8090.16
52160001,0,0
52160080,0,0
52170001,0,0
52170013,0,0
52170016,0,0
52170018,0,0
52179000,0,0
52180016,0,0
52188362,0,0
52189640,0,0
52189960,0,0
52219000,0,0
52221100,0,0
52240435,0,0
52362012,0,0
52365090,0,0
52368001,0,0
52410221,0,0
52458755,0,0
52475269,0,0
52642000,0,0
52646546,0,0
52663010,0,0
52678598,0,0
52689510,0,0
52842688,0,0
52883010,0,0
52897412,0,0
53011000,30629.74999999999,5049.809999999999
53011300,0,0
53012110,1863.8,0
53012120,3462.8,22.44
53012910,232.2,0
53012990,34676.54,1185.18
53013000,6014862.320000001,853974.7299999997
53021000,15357.62,122.52
53029000,4405.29,161.2
53031010,5790.209999999998,560.3900000000001
53031090,3111.86,185.42
53032900,0,0
53039010,1021.6,24.38
53039090,1232347.22,158026.38
53039099,0,0
53041000,2653.309999999999,42.65000000000001
53043910,0,0
53050010,1979.54,0
53050090,2203897.08,106375.28
53051900,431.09,2.15
53052100,30931.05,746.7399999999999
53052900,6108.209999999999,806.42
53059190,347.68,98.22
53059990,8785.14,87.85
53061000,1299.44,114.51
53062000,10829,0
53071000,0,0
53071010,11014.65,702.9900000000001
53071090,7009.469999999998,716.53
53072010,1578.98,165.96
53072090,509.18,103.07
53079010,0,0
53081000,3598337.94,189841.75
53082000,2052.72,0
53089000,298905.7300000002,4472.450000000001
53091100,153106.7,4965.18
53091900,277342.62,11952.21
53092100,131174.37,2598.92
53092900,249253.16,14662.85
53101010,79490.72,6479.75
53101090,119487.82,11467.64
53109000,8101.57,1173.26
53110000,197111.25,19880.33
53152199,0,0
53214836,0,0
53768700,0,0
54011011,42026.28,3386.78
54011012,44560.48,4028.050000000001
54011090,155277.01,13213.12
54012012,143.99,2.63
54012090,2060.87,15.72
54021020,25,0
54021100,686.1,19.06
54021910,13748.62,859.7
54021990,5751.200000000001,196.72
54022000,750,0
54022010,590.1400000000001,0
54022090,26915.23,3201.109999999999
54023119,1129.74,12.32
54023190,1653.94,180.61
54023211,5120.62,219.46
54023219,1640.46,159.52
54023290,67.88,0
54023310,31678.72,767.2900000000001
54023320,3091.3,32.8
54023390,10099.41,97.8
54023400,200861.04,32505.00999999998
54023900,35771.57,5931.950000000001
54023910,204.9,0
54024400,189.83,10.53
54024520,6098.42,187.53
54024590,230.1,0
54024600,5.1,0
54024710,805,0
54024720,350.28,74.41999999999999
54024790,124957.52,1024.86
54024800,307335.91,32584.4
54024910,8483.859999999999,43.13
54024990,7524.52,264.06
54025110,2353.72,0
54025190,1917.3,28.71
54025200,3317,277.71
54025300,4525,684.54
54025900,71.52,2.84
54026110,747.28,27.2
54026190,31906.49,1406.73
54026200,24721.4,2948.1
54026300,229.25,48.58000000000001
54026900,83940.26000000001,6121.35
54031000,7797.59,14.04
54033000,0,0
54033100,160,42.39
54033110,184,0
54033190,53106.64999999999,496.72
54033300,169.55,3.63
54034100,43433.66,4059.160000000001
54034200,298.37,0
54034900,204.97,32.73999999999999
54039490,0,0
54041100,3124.690000000001,197.57
54041200,382794.96,47643.51
54041911,39,9.620000000000001
54041919,2574.5,155.09
54041990,367725.03,37199.00000000001
54049000,208352.13,25453.52
54050000,960137.3399999997,111302.06
54060010,797691.2799999999,89528.84000000001
54060020,2534.829999999999,457.88
54062000,867,239.12
54071001,0,0
54071011,643118.98,84325.64999999998
54071018,0,0
54071019,5204007.83,714671.4000000001
54071021,378091.7699999999,76457.69
54071029,20250.7,1404.75
54072000,17275172.95,1951822.56
54073000,130869.02,13659.28
54074100,271.63,59.43000000000001
54074200,44759.34,247.48
54074300,18222.02,230.39
54074400,2172.2,91.82
54075100,124025.25,3476.44
54075210,1246336.96,39585.57
54075220,968.94,143.7
54075300,565510.3100000002,43342.22000000001
54075400,184909.98,5549.559999999999
54076100,626750.29,59915.43
54076900,365116.23,9780.400000000001
54077100,10592918.85,1328179.37
54077200,14825062.36,1875428.95
54077300,384786.6300000001,45945.15999999999
54077400,3001.4,0
54078100,10295.2,0
54078200,71685.70999999999,731.9300000000001
54078300,84859.30000000002,8340.23
54078400,10754.72,2446.69
54079000,0,0
54079100,21896,8.23
54079200,376074.52,18536.35
54079300,275533.59,17531.51
54079400,23743.17,1345.41
54081000,2073.95,0
54082100,148713.79,7269.88
54082200,6956.42,600.94
54082300,325285.78,51543.36
54082400,1722.02,95.16
54083200,716.9399999999999,13.71
54083300,39920.19,477
54083400,1610.54,3.71
54099999,0,0
54103698,0,0
54123697,0,0
54191000,0,0
54212300,0,0
54212990,0,0
54213990,0,0
54454455,0,0
54454564,0,0
54521569,0,0
54534090,0,0
54536467,0,0
54545455,0,0
54545478,0,0
54551654,0,0
54628000,0,0
54634646,0,0
54651455,0,0
54665654,0,0
54680400,0,0
54748764,0,0
54772000,0,0
54879655,0,0
54963248,0,0
54983562,0,0
54987981,0,0
55011000,6143.07,0
55011100,23475.29,2845.89
55011900,19134.06,141.75
55012000,44307.78,665.52
55013000,37737.14,4844.78
55014000,556045.81,34245.05
55019000,326217.43,3903.78
55020090,272,0
55029090,5836.48,0.79
55031910,2885.31,128.24
55031990,2467.27,475.7500000000001
55032010,25390.23,2795.889999999999
55032090,181139.95,427.72
55033000,10767.8,289
55034000,626128.78,82640.45
55039010,197652.35,27645.86
55039090,5574.35,359.46
55041000,12150,1065.12
55049010,100379.84,1549.350000000001
55049090,8642.17,47.03
55050090,0,0
55051000,2856.34,75.53999999999999
55052000,60648.25,12572.65
55061000,4526.21,148.58
55062000,25308.84,1661.68
55063000,104522.7,6926.73
55069000,262.09,25.23999999999999
55070000,21614.56,1529.13
55081000,390361.2,45909.53
55082000,32011.66000000001,7375.75
55091100,1074.4,126.7
55091290,15497.59,1783.54
55092100,109577.86,3670.379999999999
55092200,1258451.22,124181.36
55093100,4.48,0
55093200,923.74,58.97
55094100,2131.2,14.51
55095100,76713.36,234.46
55095200,1428,0
55095300,88554.72000000002,580.55
55095900,3733.24,35.89
55096100,345,0
55096200,1374,0
55096900,480.64,47.75
55099200,13004.44,12.17
55099900,11973.11,1107.97
55101119,360,0
55101190,429.9,13.58
55101219,1248981.64,0
55102011,3019,0
55102013,68,0
55102019,2754.67,601.72
55102090,3680,0
55103011,90,0
55103090,2157.4,170.7
55109090,3.39,0
55111000,30632.59999999999,2346.15
55112000,3587.27,554.2800000000001
55113000,54.5,0
55121100,46560.50999999999,142.16
55121900,100558.24,2223.87
55122100,15099.6,2063.61
55122900,348248.29,52525.12000000002
55129190,8459.68,0
55129910,5838.69,17.85
55129990,6170.160000000001,57.73999999999999
55131100,25933.55,161.84
55131200,3781.9,75.24
55131300,5889.65,0.44
55131900,95275.68999999999,10.03
55132100,177997.9,3747.75
55132310,131.24,0
55132390,3142.5,4.5
55132900,7568.34,12.42
55133100,35168.79,266.84
55133911,211.78,29.3
55133919,160.8,0
55133990,5446,198.78
55134100,40041.66,1315.21
55134919,41,0
55134990,1595.97,0.17
55141100,15.45,0
55141200,5.25,0
55141990,1865.98,0
55142100,13714.23,369.95
55142200,275974.4,21627.62
55142300,287.5,4.03
55142900,1846.32,7.39
55143012,23890.84,685.79
55143019,31146.28,4447.98
55143090,199.95,0
55144100,1073.5,0
55144200,13254.9,0
55144300,2061.77,280.45
55144900,1778.6,0
55145645,0,0
55151100,17807.42,335.99
55151200,1250289.95,53543.41
55151300,5517.82,0
55151900,154830.99,2560.02
55152100,22919.44,2061.49
55152900,67991.2,13271.2
55159100,6227.08,91.27999999999999
55159990,5998.46,144.36
55161100,5035,1288.2
55161200,37828.46999999999,3298.88
55161300,1562.5,25.25
55161400,8614.06,54.17
55162100,399.65,0
55162200,9865.09,20.86
55162300,265622.26,11800.07
55162400,5186.799999999999,955.75
55163200,19788.2,831.76
55164100,3655,0
55164200,2447.5,0
55164300,13771.87,141.85
55164400,19562,3173.110000000001
