ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
28332520,77256.14,77256.14,0
28332990,7202.5,7202.5,0
28352500,354688.95,354688.95,0
28352960,36934,36934,0
28363000,31911.74,31911.74,0
28365000,685608.1499999999,685608.1499999999,0
28429000,4522.5,4522.5,0
28444310,2899.28,2899.28,0
28445000,760.26,760.26,0
28470000,2075.5,2075.5,0
28500010,6180,6180,0
28521022,262983.45,262983.45,0
28521029,2241315.56,2241315.56,0
29012900,980.6199999999999,980.6199999999999,0
29021100,24,24,0
29031500,9.5,9.5,0
29034510,140000,140000,0
29121100,15765.84,15765.84,0
29181400,925,925,0
29189991,189300,189300,0
29209039,14300.4,14300.4,0
29211121,13734.64,13734.64,0
29214322,2700,2700,0
29221100,813,813,0
29224110,225400,225400,0
29224190,127870.65,127870.65,0
29224990,28835.5,28835.5,0
29225099,82373.5,82373.5,0
29239090,17682.71,17682.71,0
29304010,128.78,128.78,0
29304090,73129.5,73129.5,0
29309035,3824.48,3824.48,0
29309041,2314,2314,0
29315994,24000,24000,0
29319021,1970,1970,0
29329911,4657326.96,4657326.96,0
29329994,52289.4,52289.4,0
29333389,1590.48,1590.48,0
29333922,10416.74,10416.74,0
29335371,3377667.66,3377667.66,0
29336913,53250.32,53250.32,0
29337210,353500.5,353500.5,0
29337220,79200,79200,0
29339115,2248655.5,2248655.5,0
29339963,1308,1308,0
29362790,4500,4500,0
29375000,250850,250850,0
29391169,2934891.62,2934891.62,0
29411020,597,597,0
29420000,559681.62,559681.62,0
30012090,7.5,7.5,0
30021229,200095.2,200095.2,0
30023090,4192.559999999999,4192.559999999999,0
30024270,42360.59,42360.59,0
30024280,1315.16,1315.16,0
30024290,148375.5,148375.5,0
30024991,229.43,229.43,0
30024999,57666.39,57666.39,0
30029000,580494.61,580494.61,0
30029091,598.56,598.56,0
30029099,8580,8580,0
30039016,1016.4,1016.4,0
30041012,35513.93,35513.93,0
30042019,88152.26000000001,88152.26000000001,0
30042041,9720,9720,0
30042069,36542.9,36542.9,0
30042099,96142.67,96142.67,0
30043210,329.9,329.9,0
30043911,91650,91650,0
30043915,800,800,0
30043939,32.96,32.96,0
30044990,67322.51000000001,67322.51000000001,0
30045020,590.94,590.94,0
30045090,130.8,130.8,0
30046000,529435.1799999999,0,-529435.1799999999
30049023,26.5,26.5,0
30049043,9.49,9.49,0
30049047,3338420.84,0,-3338420.84
30049059,2081.92,2081.92,0
30049063,39937.5,39937.5,0
30049069,12227.74,12227.74,0
30049071,320.46,320.46,0
30049072,2354.9,2354.9,0
30049079,75443.61,75443.61,0
30049099,112476.75,112476.75,0
30089199,6361.17,0,-6361.17
31010000,359233081.74,359233081.74,0
31021010,26682180.1,26682180.1,3.725290298461914e-09
31021090,823142.25,823142.25,0
31022100,3673718.23,3673718.23,0
31022990,62921.03,62921.03,0
31024000,220570.6,220570.6,0
31025011,2485.1,2485.1,0
31025090,7516033.72,7516033.720000001,9.313225746154785e-10
31026000,85012.97,85012.97,0
31028000,51522.33,51522.33,0
31029000,6271612.869999999,6271612.869999999,0
31031100,3488872.25,3488872.25,0
31031900,7986561.3,7986561.3,0
31039011,213672.46,213672.46,0
31039019,10438.49,10438.49,0
31039090,1674878.37,1674878.37,0
31042010,12197856.49,12197856.49,0
31042090,111458338.67,111458338.67,0
31043010,119,119,0
31049090,3034623.07,3034623.07,0
31051000,2334372.94,2334372.939999999,-4.656612873077393e-10
31052000,88178032.31,88178032.31,0
31053000,1797404.4,1797404.4,0
31054000,24558823.7,24558823.7,0
31055100,811194,811194,0
31055900,19989105.58,19989105.58,0
31056000,18194493.35,18194493.35,3.725290298461914e-09
31059019,1477771.62,1477771.62,0
31059090,11222119.1,11222119.1,0
32041100,16099,16099,0
32041830,47.25,47.25,0
32064990,83960.06,83960.06,0
32081010,824.54,824.54,0
32082011,114,114,0
32082019,1239.14,1239.14,0
32082020,165.54,165.54,0
32089010,1027.1,1027.1,0
32091010,1360.73,1360.73,0
32099019,45.7,45.7,0
32100010,226.59,226.59,0
32139000,59,59,0
32141010,245.76,245.76,0
32159000,334.61,334.61,0
33011300,3245939.569999999,3245939.569999999,0
33012400,123,123,0
33012918,22875,22875,0
33012919,7064446.89,7064446.89,0
33012990,14088,14088,0
33030010,1.8,1.8,0
33049910,126.86,126.86,0
33049990,1595.7,1595.7,0
33051000,189,189,0
33059000,483,483,0
33074900,309.23,309.23,0
33079000,112543.68,112543.68,0
34011190,2986.23,2986.23,0
34012010,137.5,137.5,0
34013000,3508885.03,3508885.03,0
34023990,4315.31,4315.31,0
34024190,4855.28,4855.28,0
34025000,17.94,17.94,0
34029011,166621.63,166621.63,0
34029019,38963.77,38963.77,0
34029029,831050.01,831050.01,0
34029039,2666.58,2666.58,0
34029090,52981.32999999999,52981.33,7.275957614183426e-12
34031900,60,60,0
34049029,180,180,0
34053000,149.1,149.1,0
34060000,36.72,36.72,0
34070010,6.9,6.9,0
35021900,224981.5,224981.5,0
35040020,7592251.640000002,7592251.640000002,0
35040030,705,705,0
35052000,83.84,83.84,0
35061090,10023.59,10023.59,0
35069110,716.66,716.66,0
35069120,108415.16,108415.16,0
35069190,789.0600000000001,789.0600000000001,0
35069900,250299.36,250299.36,0
35079039,20789.4,20789.4,0
35079049,796357.48,796357.48,0
36061000,2500,2500,0
37079010,6.74,6.74,0
38012090,11.71,11.71,0
38029040,190.6,190.6,0
38051000,48986.33,48986.33,0
38080000,338008.65,0,-338008.65
38085200,237320.74,237320.74,0
38085925,51709.92,51709.92,0
38085929,403936.23,403936.23,0
38086100,1000,1000,0
38086210,1731.45,1731.45,0
38086290,8829243.15,8829243.15,0
38086990,7734493.939999999,7734493.939999999,0
38089111,369418.3,369418.3,0
38089119,4360925.97,4360925.97,0
38089120,26825,26825,0
38089191,7808446.42,7808446.42,0
38089192,61462.14000000001,61462.14000000001,0
38089194,211310.91,211310.91,0
38089195,57437.89,57437.89,0
38089196,320,320,0
38089197,5304738.859999999,5304738.859999999,0
38089199,65949164.11,66287172.76000001,338008.650000006
38089211,8269.6,8269.6,0
38089219,396048.33,396048.33,0
38089220,429962.6,429962.6,0
38089291,364533.74,364533.74,0
38089292,2347376.14,2347376.14,0
38089293,6901339.7,6901339.7,0
38089295,418912,418912,0
38089296,34375.79,34375.79,0
38089297,1812484.47,1812484.47,0
38089299,67747738.81,67747738.81,0
38089311,348806.57,348806.57,0
38089319,1039795.26,1039795.26,0
38089321,1164.6,1164.6,0
38089322,1312903.33,1312903.33,0
38089323,4020312.52,4020312.52,-4.656612873077393e-10
38089324,18166500.66,18166500.66,0
38089325,2544,2544,0
38089326,5158.09,5158.09,0
38089327,1510348.77,1510348.77,0
38089328,3151,3151,0
38089329,27995730.35,27995730.35,0
38089351,34059.96,34059.96,0
38089359,2584951.9,2584951.9,0
38089419,422648.65,422648.65,0
38089429,163545.82,163545.82,0
38089919,67104.43,67104.43,0
38089991,244138.51,244138.51,0
38089993,1694000.87,1694000.87,2.328306436538696e-10
38089995,1357359.31,1357359.31,0
38089996,73182.16,73182.16,0
38089999,4711912.61,4711912.61,0
38091090,286.6,286.6,0
38099190,74,74,0
38099390,671162.4,671162.4,0
38109000,411.97,411.97,0
38112140,1840,1840,0
38112190,2050,2050,0
38112990,1742.97,1742.97,0
38119010,11725.21,11725.21,0
38140090,155.59,155.59,0
38190000,5071.529999999999,5071.529999999999,0
38200000,44746.19,44746.19,0
38210000,146547.82,146547.82,0
38244000,59.11,59.11,0
38249077,10916.68,10916.68,0
38249079,10293.42,10293.42,0
38249919,60,60,0
38249929,816197.78,816197.78,0
38249931,234.2,234.2,0
38249941,245634.92,245634.92,0
38249977,722614.52,722614.52,0
38249979,3099730.69,3099730.69,0
38249986,14742,14742,0
38249988,69476,69476,0
38249989,5641.45,5641.45,0
38256100,82958.39999999998,82958.39999999998,0
38259000,331439.6,331439.6,0
39019090,5.9,5.9,0
39029000,12600,12600,0
39039090,1400,1400,0
39052100,6073.6,6073.6,0
39069019,117.04,117.04,0
39069045,1371.89,1371.89,0
39069049,6483.75,6483.75,0
39079911,19.35,19.35,0
39079919,122,122,0
39095011,360.45,360.45,0
39095019,900,900,0
39100013,72.18,72.18,0
39100030,21150.54,21150.54,0
39100090,52,52,0
39119013,400,400,0
39121110,518.97,518.97,0
39121120,593950,593950,0
39131000,280,280,0
39151000,3441,3441,0
39153000,16259.37,16259.37,0
39159000,1035044.77,1035044.77,0
39169090,64.57,64.57,0
39171029,50251.83,50251.83,0
39172100,50660.5,50660.5,0
39172300,26510.43,26510.43,0
39172900,45370,45370,0
39173100,12460,12460,0
39173229,1853.97,1853.97,0
39173240,1172,1172,0
39173290,59268.8,59268.8,0
39173300,3357.76,3357.76,0
39173900,7878.27,7878.27,0
39174010,354,354,0
39174090,212376.42,212376.42,0
39189000,6912,6912,0
39191010,9.8,9.8,0
39191020,139.11,139.11,0
39191090,225.96,225.96,0
39199090,150,150,0
39201010,160,160,0
39201099,733545.57,733545.57,0
39204310,55849.5,55849.5,0
39205900,770.68,770.68,0
39209990,3670.79,3670.79,0
39211900,9134.09,9134.09,0
39219012,4060,4060,0
39219090,50472,50472,0
39229000,149.73,149.73,0
39231090,1136226.24,1136226.24,0
39232110,2969,2969,0
39232190,63316.52,63316.52,0
39232910,81131.53,81131.53,0
39232990,9820.4,9820.4,0
39233090,123310.82,123310.82,0
39235000,3358.82,3358.82,0
39239000,149.2,149.2,0
39239010,3450,3450,0
39239090,73183.62,73183.62,0
39241000,167326.27,167326.27,0
39249000,659409.23,659409.23,0
39251000,444407.95,444407.95,0
39259090,6737524.05,6737524.050000001,9.313225746154785e-10
39262000,6701.31,6701.31,0
39263000,320163.84,320163.84,0
39269010,586.21,586.21,0
39269021,4269.96,4269.96,0
39269022,230669.6600000002,230669.6600000002,0
39269040,79380,79380,0
39269061,350.84,350.84,0
39269069,11901.35,11901.35,0
39269090,256782.38,256782.38,0
40011000,24349769.95,24349769.95,0
40012100,10115167.4,10115167.4,0
40012920,1240463.57,1240463.57,0
40012990,3040893.05,3040893.05,0
40021919,1016,1016,0
40021920,257,257,0
40029100,399409.01,399409.01,0
40040000,1000,1000,0
40059190,357.09,357.09,0
40069000,1165.5,1165.5,0
40082100,3270.39,3270.39,0
40082900,28.73,28.73,0
40091100,3311.1,3311.1,0
40092110,158271.17,158271.17,0
40092190,2571.8,2571.8,0
40092210,458.2,458.2,0
40092290,665.5,665.5,0
40093100,6624.18,6624.18,0
40093290,4414.93,4414.93,0
40094100,1570.98,1570.98,0
40094290,6620.77,6620.77,0
40101100,37.01,37.01,0
40101200,41840.31,41840.31,0
40101900,969.55,969.55,0
40103100,18901.09,18901.09,0
40103200,4048.24,4048.24,0
40103300,21166.29,21166.29,0
40103400,4331.92,4331.92,0
40103500,1850.32,1850.32,0
40103600,2706.29,2706.29,0
40103900,791944.3700000001,791944.3700000001,0
40111000,179588.71,179588.71,0
40112090,40150,40150,0
40114000,1403020.800000001,1403020.800000001,0
40117010,93720.8,93720.8,0
40117090,575402.12,575402.12,0
40118090,672.91,672.91,0
40119090,13251.16,13251.16,0
40121000,2375,2375,0
40121100,1929,1929,0
40121200,25001,25001,0
40122000,99626.43,99626.43,0
40129010,565.5,565.5,0
40129090,109220.4,109220.4,0
40131010,5156.68,5156.68,0
40131090,22197.83,22197.83,3.637978807091713e-12
40139000,45522.32999999999,45522.32999999999,0
40151900,2171.64,2171.64,0
40159000,67.5,67.5,0
40161010,625427.31,625427.31,0
40161090,8359583.259999999,8359583.259999999,0
40169300,2103813.24,2103813.24,0
40169400,5341.2,5341.2,0
40169910,2499.1,2499.1,0
40169990,20263.37,20263.37,0
40170000,25785.73,25785.73,0
41012000,29400,29400,0
41015010,133122.5,133122.5,0
41021000,181788.87,181788.87,0
41022900,572281.29,572281.29,0
41033000,42212798.27,42212798.27,0
41041111,2526614.83,2526614.83,0
41041114,108000,108000,0
41041124,29080,29080,0
41044920,198667.62,198667.62,0
41051029,1240,1240,0
41062200,89005.9,89005.9,0
41079110,2359718.6,2359718.6,0
41079210,442428.08,442428.08,0
41079910,13921463.72,13921463.72,0
41132000,484371.42,484371.42,0
41408416,7800,0,-7800
42010010,40.5,40.5,0
42021210,106.48,106.48,0
42021220,72.33,72.33,0
42021900,3555,3555,0
42022100,6000,6000,0
42022900,47.87,47.87,0
42023100,176395.5,176395.5,0
42029200,1878,1878,0
42031000,111.1,111.1,0
42032900,2136.36,2136.36,0
42033000,960,960,0
43013000,379.7,379.7,0
43021910,31240,31240,0
43023000,4236.41,4236.41,0
43039000,294800,294800,0
44011000,111679,111679,0
44011100,84281232.48,84281232.48,0
44011200,169957791.77,169957791.77,0
44012100,48869844.67999999,48869844.67999999,0
44012200,233357391.21,233357391.21,0
44013000,9712,9712,0
44013100,605584,605584,0
44013200,25800,25800,0
44013900,105596902.24,105596902.24,0
44014100,2899455.960000001,2899455.960000001,0
44014900,13324317.78,13324317.78,0
44021000,7000,7000,0
44022000,451875,451875,0
44029000,168667745.11,168667745.11,0
44031100,37427549.73,37427549.73,0
44031200,2634125.02,2634125.02,0
44032100,59476319.58000001,59476319.58000001,0
44032200,206954259.96,206954259.96,0
44032300,607692.51,607692.51,0
44032500,12930.5,12930.5,0
44032600,8863058.82,8863058.82,0
44034200,275483.09,275483.09,0
44034900,84387105.9,84387105.89999999,-1.490116119384766e-08
44039800,202182552.65,202182552.65,0
44039900,263003754.46,263003754.4599999,-2.980232238769531e-08
44041000,2295240.51,2295240.51,0
44042000,21313.7,21313.7,0
44069100,54040,54040,0
44071100,33477996.83,33477996.83,0
44071300,37682.81,37682.81,0
44071900,4306936.489999999,4306936.489999999,0
44072100,34066,34066,0
44072200,2619,2619,0
44072300,794128.62,794128.62,0
44072920,600,600,0
44072990,251374.15,251374.15,0
44079960,750627.8999999999,750627.8999999999,0
44079970,418507.2,418507.2,0
44079990,20498786.85,20498786.85,0
44081091,653291.3400000001,653291.3400000001,0
44092900,523949.5,523949.5,0
44109000,250,250,0
44123300,516454.09,516454.09,0
44124100,20005,20005,0
44130000,142962.68,142962.68,0
44149000,103684.5,103684.5,0
44151000,3492,3492,0
44152000,21836.47,21836.47,0
44160090,49808.31999999999,49808.31999999999,0
44170020,330.86,330.86,0
44170090,64960,64960,0
44181900,30000,30000,0
44187900,2189.6,2189.6,0
44189900,58,58,0
44199000,490,490,0
44209000,78271,78271,0
44219900,13040,13040,0
45049000,1598.72,1598.72,0
46019200,25499.9,25499.9,0
46021900,70.6,70.6,0
47032900,16764652.44,16764652.44,0
47061000,377191.8,377191.8,0
47062000,4150,4150,0
47071000,10132.53,10132.53,0
47072000,17270,17270,0
47079000,169573.83,169573.83,0
48025499,8.5,8.5,0
48025610,8579464.22,8579464.22,0
48059100,3.8,3.8,0
48059300,3200.04,3200.04,0
48081000,2326.05,2326.05,0
48102990,31.8,31.8,0
48109290,20.8,20.8,0
48114110,147.9,147.9,0
48119010,48095528.28,48095528.28,0
48119011,71396.04000000001,71396.04000000001,0
48171000,2.4,2.4,0
48181000,975.4,975.4,0
48182000,1305,1305,0
48183000,1303.5,1303.5,0
48189090,9742.43,9742.43,0
48191000,31649.87,31649.87,0
48192000,16,16,0
48193000,155.63,155.63,0
48194000,14446.88,14446.88,0
48195000,920459.9,920459.9,0
48201000,2056,2056,0
48203000,1573.62,1573.62,0
48205000,42,42,0
48234000,24.06,24.06,0
48237000,43858.97000000001,43858.97000000001,0
48239099,959.48,959.48,0
49019100,44.9,44.9,0
49019900,865.9,865.9,0
49089000,607.96,607.96,0
49111010,90000,90000,0
49111090,46,46,0
49119900,735,735,0
50010000,41179.8,41179.8,0
50030010,10.66,10.66,0
51011110,191882.78,191882.78,0
51011190,388123.71,388123.71,0
51011900,59.75,59.75,0
51012100,28403.11,28403.11,0
51099000,38250,38250,0
51111110,10368,10368,0
51121910,31,31,0
52010010,536538122.67,536538122.67,0
52010020,15738532076.06,15738532076.06,0
52010090,169710693.76,169710693.76,0
52021000,100988,100988,0
52029100,1556555.29,1556555.29,0
52029900,85827893.64,85827893.64,0
52030000,56908990.19,56908990.19,0
52042000,1231015,1231015,0
52071000,191074.64,191074.64,0
52079000,42,42,0
52084200,865.5799999999999,865.5799999999999,0
52093200,1529.92,1529.92,0
53013000,12,12,0
53039090,249843.8,249843.8,0
53050090,5099253.25,5099253.25,0
53081000,4410,4410,0
54072000,6650,6650,0
54077100,1200,1200,0
56012110,339764.84,339764.84,0
56022100,15920.43,15920.43,0
56031390,192.5,192.5,0
56031420,2654.12,2654.12,0
56049022,26,26,0
56074900,365.28,365.28,0
56075090,180,180,0
56079010,226169.55,226169.55,0
56079090,1500,1500,0
58022000,35,35,0
58071000,500,500,0
59061000,2416.13,2416.13,0
59090000,7254.39,7254.39,0
59100000,35505,35505,0
60059090,81922.61,81922.61,0
60063490,712156,712156,0
61013000,120,120,0
61023000,208823.67,208823.67,0
61032200,339.8,339.8,0
61032300,192,192,0
61034900,1681.05,1681.05,0
61042200,544.7,544.7,0
61044200,239.8,239.8,0
61044300,545.54,545.54,0
61046200,635.9,635.9,0
61046300,2216,2216,0
61046900,20,20,0
61051000,1569.49,1569.49,0
61052000,635.85,635.85,0
61059000,1078.91,1078.91,0
61061000,288.9,288.9,0
61062000,2540,2540,0
61083100,89.9,89.9,0
61091000,386986.5699999999,386986.5699999999,0
61099000,743.08,743.08,0
61112000,159.9,159.9,0
61121100,1307213.6,1307213.6,0
61121900,24,24,0
61122000,7048.949999999999,7048.949999999999,0
61124900,47.64,47.64,0
61130000,2425,2425,0
61142000,5554.860000000001,5554.860000000001,0
61143000,573.65,573.65,0
61149090,768.2,768.2,0
61161000,49.5,49.5,0
61169300,491.26,491.26,0
61169900,535.73,535.73,0
61171000,10,10,0
62013000,106372.2,106372.2,0
62019000,199.91,199.91,0
62032200,269.9,269.9,0
62034200,3996.3,3996.3,0
62041300,210,210,0
62042900,30.42,30.42,0
62043900,210,210,0
62044200,1719.9,1719.9,0
62044900,451.61,451.61,0
62045200,1139,1139,0
62045300,7.29,7.29,0
62045900,182.15,182.15,0
62046200,563672.55,563672.55,0
62046300,9.72,9.72,0
62046900,578.96,578.96,0
62052000,1804.46,1804.46,0
62059090,2809.88,2809.88,0
62062000,20888,20888,0
62063000,180,180,0
62064000,86.29,86.29,0
62069000,2031.1,2031.1,0
62079100,300.19,300.19,0
62092000,147.97,147.97,0
62099090,17890,17890,0
62105000,15.96,15.96,0
62111200,80,80,0
62129000,1093.14,1093.14,0
62151000,263.5,263.5,0
62160000,1582.55,1582.55,0
62171000,60.3,60.3,0
63021000,225.19,225.19,0
63022100,29592.5,29592.5,0
63026000,1241.46,1241.46,0
63029100,191804.57,191804.57,0
63039900,26.6,26.6,0
63051000,22085,22085,0
63052000,940598.53,940598.53,0
63053200,516475.48,516475.48,0
63053310,70535.9,70535.9,0
63053390,40442.02,40442.02,0
63059000,16035,16035,0
63061990,33,33,0
63062910,77000,77000,0
63071000,165.86,165.86,0
63072000,1424.58,1424.58,0
63079010,16428.34,16428.34,0
63080000,880,880,0
63090010,27068.54,27068.54,0
63090090,123988,123988,0
64011000,163350,163350,0
64019200,10168.29,10168.29,0
64019990,2474.51,2474.51,0
64021900,2804.52,2804.52,0
64022000,70.6,70.6,0
64031900,717.75,717.75,0
64034000,3012.94,3012.94,0
64039190,2782.63,2782.63,0
64039990,35953.18,35953.18,0
64041900,847.01,847.01,0
64042000,2906.66,2906.66,0
64052000,14823.18,14823.18,0
64059000,2521.16,2521.16,0
64069090,1008.56,1008.56,0
64335990,190000,0,-190000
65050011,1297.37,1297.37,0
65050012,337.3,337.3,0
65061000,13906.52,13906.52,0
65069900,7.75,7.75,0
65070000,142.18,142.18,0
66019190,778.47,778.47,0
66020000,764.54,764.54,0
67029000,6148,6148,0
68022100,14901.25,14901.25,0
68029200,86150,86150,0
68029990,36545.22,36545.22,0
68042211,3947.65,3947.65,0
68042219,227.19,227.19,0
68051000,10041.24,10041.24,0
68052000,2041.1,2041.1,0
68053020,2539.68,2539.68,0
68053090,16.28,16.28,0
68062000,10922.7,10922.7,0
68069090,21000,21000,0
68071000,510,510,0
68101100,352661.01,352661.01,0
68101900,178466.41,178466.41,0
68109100,19580,19580,0
68109900,139185,139185,0
68114000,109171.59,109171.59,0
68118200,2600,2600,0
68129910,79.3,79.3,0
68132000,14236.96,14236.96,0
68138110,3010.07,3010.07,0
68138190,3029,3029,0
68138910,1244.98,1244.98,0
69021019,3600,3600,0
69022091,127,127,0
69031030,106.64,106.64,0
69032020,2063.09,2063.09,0
69041000,2253.3,2253.3,0
69051000,12693.66,12693.66,0
69111010,118,118,0
69111090,3837.1,3837.1,0
69120000,294.7,294.7,0
69139000,62750.23,62750.23,0
69149000,60780,60780,0
70010000,100,100,0
70023100,145,145,0
70042000,7.68,7.68,0
70071100,4800,4800,0
70071900,4459,4459,0
70072100,480,480,0
70091000,982,982,0
70099200,895,895,0
70109012,7037,7037,0
70109022,1467.3,1467.3,0
70109090,21,21,0
70111010,22,22,0
70132800,1170,1170,0
70133700,569.7,569.7,0
70134290,83,83,0
70139110,1488,1488,0
70139900,115823.8,115823.8,0
70159020,2259.3,2259.3,0
71031000,22,22,0
71081210,9598.34,9598.34,0
71081310,88621.76999999999,88621.76999999999,0
71129100,6650,6650,0
71129900,23850,23850,0
71131100,4132,4132,0
71131900,171640.64,171640.64,0
71171900,18,18,0
71179000,1519.4,1519.4,0
72015000,5400,5400,0
72021900,102,102,0
72039000,8.43,8.43,0
72041000,215869.05,215869.05,0
72042100,39170,39170,0
72042900,1162073.73,1162073.73,0
72043000,4042780.56,4042780.56,0
72044100,7650.9,7650.9,0
72044900,481384.39,481384.39,0
72045000,344506,344506,0
72052990,1500,1500,0
72069000,896.3399999999999,896.3399999999999,0
72083690,192910,192910,0
72085200,783.74,783.74,0
72103090,2669.5,2669.5,0
72104110,384.75,384.75,0
72131000,3710060,3710060,0
72142000,462.76,462.76,0
72155000,250,250,0
72163100,7895.4,7895.4,0
72163200,236700,236700,0
72171019,370135.1,370135.1,0
72171090,2863.58,2863.58,0
72172010,30800,30800,0
72172090,17500,17500,0
72193400,8.5,8.5,0
72230000,1882.73,1882.73,0
72292000,1195.81,1195.81,0
73011000,80000,80000,0
73023000,1644,1644,0
73024000,255.03,255.03,0
73030000,509453.32,509453.32,0
73041100,316.72,316.72,0
73041900,72300,72300,0
73042310,118.67,118.67,0
73043910,60,60,0
73049019,6000,6000,0
73066100,5431.75,5431.75,0
73069090,93.8,93.8,0
73071910,617614.34,617614.34,0
73071920,6932.099999999999,6932.099999999999,0
73072100,274.23,274.23,0
73072200,3074.26,3074.26,0
73072900,135.31,135.31,0
73079100,485.87,485.87,0
73079200,26076.71,26076.71,0
73079900,4890.42,4890.42,0
73083000,21344.98,21344.98,0
73084000,2588.09,2588.09,0
73089010,64668.85,64668.85,0
73089090,44928.39,44928.39,0
73090010,19500,19500,0
73090090,302055.66,302055.66,0
73101010,26600,26600,0
73101090,10676,10676,0
73102190,3.58,3.58,0
73102990,16183,16183,0
73110000,1080,1080,0
73121090,75.75,75.75,0
73129000,1596.5,1596.5,0
73130000,123501.7,123501.7,0
73141900,4999.94,4999.94,0
73142000,75624.93,75624.93,0
73143900,27733.33,27733.33,0
73144100,8000,8000,0
73145000,147000,147000,0
73151100,6336.53,6336.53,0
73151210,25431.06,25431.06,0
73151900,833.87,833.87,0
73158100,17901.14,17901.14,0
73158200,4026.77,4026.77,0
73159000,1290.16,1290.16,0
73170090,4851.379999999999,4851.379999999999,0
73181100,576,576,0
73181200,2526793.73,2526793.73,0
73181300,116.15,116.15,0
73181400,3646.61,3646.61,0
73181500,104674.07,104674.07,0
73181600,365878.04,365878.04,0
73181900,15378.04,15378.04,0
73182100,6208.23,6208.23,0
73182200,432128.42,432128.42,0
73182300,877.11,877.11,0
73182400,34620.92000000001,34620.92000000001,0
73182900,238249.63,238249.63,0
73201000,4971,4971,0
73202010,12828.56,12828.56,0
73209000,19342.5,19342.5,0
73211100,1089.9,1089.9,0
73229010,140,140,0
73231000,1105.12,1105.12,0
73239300,6139.52,6139.52,0
73241000,386.56,386.56,0
73249000,20000,20000,0
73251000,350,350,0
73259910,1805.66,1805.66,0
73259990,375.85,375.85,0
73261900,61788.92,61788.92,0
73262000,373.76,373.76,0
73269090,35585.06,35585.06,0
74040000,445876.57,445876.57,0
74072921,1040,1040,0
74111010,2212.34,2212.34,0
74121000,728.4399999999999,728.4399999999999,0
74122000,4950.52,4950.52,9.094947017729282e-13
74152100,100.4,100.4,0
74152900,2665.7,2665.7,0
74153300,12004.33,12004.33,0
74153900,176,176,0
74181000,2200,2200,0
76020000,271499.15,271499.15,0
76042100,182.7,182.7,0
76042920,3460,3460,0
76061220,743204.25,743204.25,0
76072000,7481.599999999999,7481.599999999999,0
76082090,423,423,0
76090000,825.37,825.37,0
76129012,1500,1500,0
76129090,54.9,54.9,0
76151000,192.8,192.8,0
76161000,190.74,190.74,0
76169900,3090.81,3090.81,0
78020000,400,400,0
79020000,2500,2500,0
80012000,84,84,0
80030000,81,81,0
81019700,242626,242626,0
81029700,134218.99,134218.99,0
81029900,8548,8548,0
81093900,77000,77000,0
81121300,14003,14003,0
81125200,4168322,4168322,0
81126100,15204,15204,0
82011000,5000,5000,0
82013000,15000,15000,0
82016000,209.94,209.94,0
82019000,684.97,684.97,0
82021000,300,300,0
82022000,1604.38,1604.38,0
82023900,17,17,0
82024000,1127.4,1127.4,0
82029100,222.49,222.49,0
82031010,1377.32,1377.32,0
82032010,3987.51,3987.51,0
82034000,588.34,588.34,0
82041100,808.81,808.81,0
82041200,1424.97,1424.97,0
82042000,5206.23,5206.23,0
82052000,138.26,138.26,0
82053000,13100,13100,0
82054000,1075.24,1075.24,0
82055100,258.8,258.8,0
82055900,1441.02,1441.02,0
82056000,398.14,398.14,0
82060000,1372.98,1372.98,0
82075011,64.03,64.03,0
82075019,11.5,11.5,0
82079000,383.29,383.29,0
82082000,41250,41250,0
82084000,5899469.140000001,5899469.140000001,0
82089000,21.14,21.14,0
82111000,109.9,109.9,0
82119100,2248.73,2248.73,0
82121020,73506.59999999999,73506.59999999999,0
82130000,5005.9,5005.9,0
82141000,12.9,12.9,0
82152000,4142.7,4142.7,0
82159910,411.2,411.2,0
83011000,325.06,325.06,0
83013000,3276,3276,0
83014000,2611.9,2611.9,0
83015000,130.08,130.08,0
83016000,62,62,0
83017000,193.73,193.73,0
83021000,179.68,179.68,0
83023000,198289.56,198289.56,0
83024100,1349.92,1349.92,0
83024200,189.24,189.24,0
83024900,309.18,309.18,0
83025000,10.54,10.54,0
83040000,200,200,0
83052000,25.75,25.75,0
83062900,8,8,0
83071090,380437.52,380437.52,0
83081000,14960,14960,0
83082000,2.16,2.16,0
83100000,278.89,278.89,0
83111000,979.57,979.57,0
84042000,3975.18,3975.18,0
84069011,60,60,0
84069019,984.72,984.72,0
84072190,20300.5,20300.5,0
84079990,48.1,0,-48.1
84081090,24402.74,24402.74,0
84082020,232000,232000,0
84082090,28080,28080,0
84089010,20000,20000,0
84089090,370,370,0
84099112,0.01,0.01,0
84099113,355.95,355.95,0
84099114,54077.87,54077.87,0
84099116,1019.14,1019.14,0
84099120,3700,3700,0
84099140,1000,1000,0
84099190,265.44,265.44,0
84099912,8500,8500,0
84099914,525.43,525.43,0
84099929,1224.3,1224.3,0
84099930,1320,1320,0
84099961,2136.99,2136.99,0
84099969,21990.31,21990.31,0
84099999,388315.55,388315.55,5.820766091346741e-11
84109000,144.54,144.54,0
84119100,3309.23,3309.23,0
84122110,35561.14,35561.14,0
84122900,92101.09,92101.09,0
84123110,1588,1588,0
84129080,1636.43,1636.43,0
84129090,701.71,701.71,0
84131900,40.5,40.5,0
84132000,1135.28,1135.28,0
