ncm,tipo_emitente,tipo_destinatario,cfop_receitabruta,cfop_compra,numero_indicador_mei,numero_indicador_simples,valor_produtos_servicos,tributos_nfe
25010020,PF,PF,True,False,-,-,16269.66,0
25010090,PF,PF,True,False,-,-,99583,480.38
25010090,PF,PJ,True,False,2,2,9000.2,0
25010090,PJ,PF,False,True,2,2,12215.26,29.04
25030010,PF,PJ,True,False,2,2,363822.56,0
25030090,PF,PF,True,False,-,-,1110243,0
25030090,PF,PJ,True,False,2,2,46800,936
25041000,PF,PF,True,False,-,-,88880.46,0
25041000,PF,PJ,True,False,2,2,77065.02,2424.49
25041000,PJ,PF,False,True,2,2,200,24
25041000,PJ,PJ,True,False,2,2,1548,0
25051000,PF,PF,True,False,-,-,2175,65.25
25051000,PF,PJ,True,False,2,1,3628.5,108.85
25051000,PF,PJ,True,False,2,2,79535.54,2386.05
25059000,PF,PF,True,False,-,-,6724,1143.08
25059000,PF,PJ,True,False,2,1,8600,0
25059000,PF,PJ,True,False,2,2,356332,0
25070010,PF,PJ,True,False,2,1,390,0
25070010,PJ,PF,False,True,2,2,459000,0
25101090,PF,PJ,True,False,2,2,17940.03,0
25102090,PF,PF,True,False,-,-,47731.66,0
25171000,PF,PF,True,False,-,-,7238.33,159.01
25171000,PF,PJ,True,False,2,1,2148.8,365.29
25171000,PF,PJ,True,False,2,2,2343453.25,391462.26
25171000,PJ,PF,False,True,2,2,3054.35,0
25172000,PF,PF,True,False,-,-,394774.45,0
25174900,PF,PF,True,False,-,-,208410,0
25174900,PF,PJ,True,False,2,2,7630,0
25174900,PJ,PJ,True,False,2,2,38955.62,0
25181000,PF,PF,True,False,-,-,2599374.41,0
25181000,PF,PJ,True,False,2,2,2464372.69,8482.55
25181000,PJ,PF,False,True,2,2,24765.6,259.2
25181000,PJ,PJ,True,False,1,1,83.2,0
25181000,PJ,PJ,True,False,2,2,15200,0
25182000,PF,PF,True,False,-,-,927504.75,0
25201019,PF,PF,True,False,-,-,36477,0
25202090,PF,PF,True,False,-,-,50508.65,0
25202090,PF,PJ,True,False,2,2,782052.86,520
25210000,PF,PF,True,False,-,-,1213443.52,0
25210000,PF,PJ,True,False,2,2,160056.95,0
25210000,PJ,PF,False,True,2,2,378753.75,0
25221000,PF,PF,True,False,-,-,460,0
25221000,PF,PJ,True,False,2,2,4864,0
25232910,PJ,PF,False,True,2,1,3200,0
25232910,PJ,PF,False,True,2,2,60513,4625
25280000,PF,PF,True,False,-,-,85020,0
25309030,PF,PF,True,False,-,-,1344,0
25309090,PF,PF,True,False,-,-,134.1,16.09
25309090,PF,PJ,True,False,2,2,1725,207
25309090,PJ,PF,False,True,2,2,1674.3,0
25309090,PJ,PJ,True,False,2,1,250,52.48
26011290,PF,PF,True,False,-,-,213300,0
26080090,PF,PF,True,False,-,-,11852.75,0
26080090,PF,PJ,True,False,2,2,7800,0
26219090,PF,PJ,True,False,2,1,25000,0
27012000,PF,PF,True,False,-,-,120686.2,0
27101251,PF,PJ,True,False,2,2,31061.66,5435.79
27101259,PF,PF,True,False,-,-,18588.27,3706.52
27101259,PF,PJ,True,False,2,2,19170,0
27101259,PJ,PF,False,True,2,2,2536.72,0
27101911,PF,PF,True,False,-,-,575499.48,112654.28
27101921,PF,PF,True,False,-,-,803138.08,0
27101921,PF,PJ,True,False,2,2,266863.5,0
27101921,PJ,PF,False,True,2,2,324808.98,0
27101921,PJ,PJ,True,False,2,2,6836654.990000001,0
27101922,PF,PJ,True,False,2,2,4812.08,0
27101932,PF,PF,True,False,-,-,29824.4,2250.99
27101932,PF,PJ,True,False,2,2,170616.2,25842.38
27101932,PJ,PF,False,True,2,2,24322.86,820.11
27101932,PJ,PJ,True,False,2,2,21728,3911.04
27101992,PF,PF,True,False,-,-,4828,1013.88
27101992,PJ,PF,False,True,2,2,56,0
27101999,PF,PJ,True,False,2,2,1894,0
27101999,PJ,PJ,True,False,2,2,626,0
27102000,PF,PF,True,False,-,-,3420,410.4
27109900,PF,PJ,True,False,2,2,63006,40.8
27109900,PJ,PF,False,True,2,2,330000,0
27109900,PJ,PJ,True,False,2,2,71206,0
27111910,PF,PJ,True,False,2,2,1907.88,333.88
27111910,PJ,PF,False,True,2,2,875,0
27112990,PF,PJ,True,False,2,2,122177,0
27129000,PF,PF,True,False,-,-,205,0
27129000,PF,PJ,True,False,2,2,69750,8370
27139000,PF,PJ,True,False,2,1,900,0
27139000,PF,PJ,True,False,2,2,21993.52,252
27139000,PJ,PJ,True,False,2,2,5022,0
27160000,PF,PJ,True,False,2,2,487755,0
28011000,PF,PF,True,False,-,-,1040,187.2
28043000,PF,PJ,True,False,2,2,100.8,0
28080010,PF,PJ,True,False,2,2,2160.8,0
28100090,PF,PF,True,False,-,-,11750.4,0
28100090,PF,PJ,True,False,2,2,1676,0
28111990,PF,PJ,True,False,2,2,15221.32,0
28112100,PJ,PF,False,True,2,1,8.12,0
28151100,PF,PJ,True,False,2,2,1225.79,0
28151100,PJ,PF,False,True,2,1,47,0
28181090,PF,PF,True,False,-,-,4000,0
28249010,PF,PJ,True,False,2,2,381485.11,45778.21
28254090,PF,PJ,True,False,2,2,6784036.15,0
28272090,PJ,PF,False,True,2,2,72,14.4
28273190,PF,PF,True,False,-,-,36592.25,0
28273995,PF,PF,True,False,-,-,996415.8400000001,0
28289011,PF,PJ,True,False,2,2,18021.07,0
28289011,PJ,PF,False,True,2,2,89.07,8.219999999999999
28332100,PF,PF,True,False,-,-,7183.22,0
28332200,PF,PJ,True,False,2,2,1080,0
28352500,PF,PF,True,False,-,-,845,0
28352500,PF,PJ,True,False,2,2,52500,0
28352960,PF,PF,True,False,-,-,11943.5,0
28365000,PJ,PF,False,True,2,1,510,0
28365000,PJ,PF,False,True,2,2,260,28.77
28401900,PF,PJ,True,False,2,1,25000,0
28402000,PF,PJ,True,False,2,2,44189.56,0
28429000,PF,PJ,True,False,2,2,18362.75,0
28469030,PF,PF,True,False,-,-,148538.72,0
28499010,PF,PJ,True,False,2,2,211632.26,4115.62
28500010,PF,PF,True,False,-,-,24791.75,0
28521029,PF,PF,True,False,-,-,1280768.8,0
28539090,PF,PJ,True,False,2,2,825507.04,0
29034510,PJ,PF,False,True,2,1,400,0
29035910,PJ,PF,False,True,2,1,600,0
29051100,PF,PJ,True,False,2,2,1374.02,233.59
29121100,PF,PJ,True,False,2,2,9100,0
29141300,PF,PF,True,False,-,-,16100,0
29141990,PJ,PF,False,True,2,2,56.98,0
29155010,PF,PF,True,False,-,-,19.63,0
29155010,PF,PJ,True,False,2,2,2151.8,0
29155020,PF,PJ,True,False,2,2,516.12,0
29189991,PF,PF,True,False,-,-,66150,0
29189991,PF,PJ,True,False,2,2,1580,0
29214500,PJ,PF,False,True,2,1,15300,0
29221100,PF,PF,True,False,-,-,240.2,0
29224110,PF,PJ,True,False,2,2,320.5,0
29224990,PJ,PF,False,True,2,2,10060,0
29304010,PF,PJ,True,False,2,2,47090,0
29304090,PF,PF,True,False,-,-,120,0
29309043,PF,PF,True,False,-,-,2062.2,0
29309097,PF,PF,True,False,-,-,6000,0
29322932,PF,PF,True,False,-,-,10000.8,0
29329911,PF,PF,True,False,-,-,1982461.5,10091.2
29329911,PF,PJ,True,False,2,1,1512666,0
29329911,PF,PJ,True,False,2,2,2800842.18,49945.63
29329994,PF,PF,True,False,-,-,34428.1,0
29333925,PJ,PF,True,False,-,-,900,0
29333983,PF,PJ,True,False,2,2,73971.14,0
29335919,PF,PF,True,False,-,-,62307.52,0
29362690,PJ,PF,False,True,2,2,844.62,0
29362919,PJ,PF,False,True,2,2,410,0
29369000,PJ,PF,False,True,2,2,106825.27,0
29375000,PF,PF,True,False,-,-,20050,0
29375000,PF,PJ,True,False,2,2,308180,0
29391110,PF,PJ,True,False,2,2,4000,480
29391169,PF,PJ,True,False,2,2,5148690.970000001,0
29419041,PF,PJ,True,False,2,2,1580,0
29419082,PJ,PF,False,True,2,2,4247,0
29420000,PF,PF,True,False,-,-,1178093,4.5
29420000,PF,PJ,True,False,2,1,100,0
29420000,PF,PJ,True,False,2,2,4128,0
29420000,PJ,PF,True,False,-,-,4000,0
29420000,PJ,PJ,True,False,2,1,200000,0
29420000,PJ,PJ,True,False,2,2,186830,0
30021219,PF,PJ,True,False,2,2,9986.76,479.37
30021229,PF,PJ,True,False,2,2,2602250.5,0
30021229,PJ,PJ,True,False,2,2,14280,0
30024210,PF,PJ,True,False,2,2,96.72,0
30024210,PJ,PF,False,True,2,1,222,0
30024230,PF,PJ,True,False,2,2,216.66,0
30024280,PJ,PF,False,True,2,2,152,0
30024290,PF,PF,True,False,-,-,848,152.64
30024290,PF,PJ,True,False,2,2,2765.79,0
30024290,PJ,PF,False,True,2,2,13179.27,0
30024999,PF,PF,True,False,-,-,16792.2,0
30024999,PF,PJ,True,False,2,2,27797.75,4425.33
30029000,PF,PF,True,False,-,-,134517.93,0
30029000,PF,PJ,True,False,2,2,176729.91,199.02
30029099,PF,PJ,True,False,2,2,12870.86,68.77000000000001
30029099,PJ,PF,False,True,2,2,20552.5,17.73
30039019,PF,PJ,True,False,2,2,550.44,0
30039062,PF,PJ,True,False,2,2,419.52,0
30039073,PF,PJ,True,False,2,2,15357.25,0
30039079,PJ,PF,False,True,2,2,4206,0
30039089,PJ,PJ,True,False,2,2,262000,18340
30041012,PF,PJ,True,False,2,2,939.9,0
30041012,PJ,PF,False,True,2,2,8112,0
30041019,PF,PJ,True,False,2,2,2126.93,0
30041019,PJ,PF,False,True,2,2,2376.14,0
30041020,PF,PJ,True,False,2,2,1014.8,0
30041020,PJ,PF,False,True,2,2,1242,0
30042011,PF,PJ,True,False,2,2,2600,0
30042019,PF,PJ,True,False,2,2,2417.85,0
30042019,PJ,PF,False,True,2,2,4720.28,0
30042029,PF,PJ,True,False,2,2,984,0
30042029,PJ,PF,False,True,2,2,1264.94,0
30042041,PJ,PF,False,True,2,2,14112,0
30042059,PF,PJ,True,False,2,2,2483.99,0
30042059,PJ,PF,False,True,2,2,15683.76,0
30042061,PJ,PF,False,True,2,2,339,0
30042079,PF,PJ,True,False,2,2,6546,0
30042099,PF,PJ,True,False,2,2,1082.7,0
30042099,PJ,PF,False,True,2,1,30,0
30042099,PJ,PF,False,True,2,2,39555.43,0
30043210,PF,PJ,True,False,2,2,382.95,0
30043210,PJ,PF,False,True,2,2,13838.48,0
30043911,PF,PJ,True,False,2,2,88400,0
30043911,PJ,PF,False,True,2,2,707017.91,0
30043921,PF,PJ,True,False,2,2,439.8,0
30043939,PF,PJ,True,False,2,2,3284.87,0
30043999,PF,PJ,True,False,2,2,396.98,0
30045030,PF,PJ,True,False,2,2,2072.8,0
30045040,PF,PJ,True,False,2,2,3122,0
30045090,PF,PF,True,False,-,-,437.5,78.75
30045090,PF,PJ,True,False,2,2,3888.67,0
30045090,PJ,PF,False,True,2,2,123.5,0
30046000,PF,PJ,True,False,2,2,529.6,0
30049029,PJ,PF,False,True,2,2,350,0
30049037,PF,PJ,True,False,2,2,303.65,0
30049037,PJ,PF,False,True,2,2,990.06,0
30049039,PJ,PF,False,True,2,2,3091.2,0
30049043,PF,PJ,True,False,2,2,272.48,0
30049059,PF,PJ,True,False,2,2,1139.4,0
30049059,PJ,PF,False,True,2,2,2556.75,0
30049059,PJ,PJ,True,False,2,2,3343.41,601.81
30049062,PF,PJ,True,False,2,2,77500,0
30049063,PF,PJ,True,False,2,2,1120.4,0
30049067,PF,PJ,True,False,2,2,1340.61,0
30049067,PJ,PF,False,True,2,1,9,0
30049067,PJ,PF,False,True,2,2,2162.05,0
30049069,PF,PJ,True,False,2,2,17044.05,0
30049069,PJ,PF,False,True,2,2,24564.39,0
30049073,PF,PJ,True,False,2,2,1046.79,0
30049074,PJ,PJ,True,False,2,2,2591.6,0
30049079,PF,PJ,True,False,2,2,1966.67,0
30049079,PJ,PF,False,True,2,2,3079.04,0
30049079,PJ,PJ,True,False,2,2,78600,5502
30049099,PF,PJ,True,False,2,2,5240.3,0
30049099,PJ,PF,False,True,2,1,250,0
30049099,PJ,PF,False,True,2,2,8512.45,0
30049099,PJ,PJ,True,False,2,2,12750,0
30059090,PF,PJ,True,False,2,2,135.36,0
31010000,PF,PF,True,False,-,-,188019078.9,1387814.02
31010000,PF,PJ,True,False,1,1,26235.28,0
31010000,PF,PJ,True,False,2,1,3784131.99,6931.42
31010000,PF,PJ,True,False,2,2,43408633.93,198657.67
31010000,PJ,PF,False,True,2,1,31720,0
31010000,PJ,PF,False,True,2,2,10918139.26,37201.05
31010000,PJ,PF,True,False,-,-,633725.6,4651.55
31010000,PJ,PJ,True,False,1,1,42031,0
31010000,PJ,PJ,True,False,2,1,1943661.77,8589.180000000004
31010000,PJ,PJ,True,False,2,2,42021922.88,141293.28
31021010,PF,PF,True,False,-,-,3344893.39,49364.97
31021010,PF,PJ,True,False,2,2,5300430.82,13049.75
31021010,PJ,PF,False,True,2,2,584663.5,875.3600000000001
31021010,PJ,PJ,True,False,2,2,42368,0
31021090,PF,PF,True,False,-,-,981089.84,304
31021090,PF,PJ,True,False,2,2,61179.97,429.43
31021090,PJ,PJ,True,False,2,2,19645.12,0
31022100,PF,PF,True,False,-,-,5244734.04,44948.45
31022100,PF,PJ,True,False,2,2,710384.1099999999,9183.63
31022100,PJ,PF,False,True,2,2,126480,0
31022990,PF,PF,True,False,-,-,98001.69,0
31022990,PF,PJ,True,False,2,2,111480.3,0
31024000,PF,PF,True,False,-,-,103497.22,443.33
31024000,PF,PJ,True,False,2,2,31450,0
31025090,PF,PF,True,False,-,-,435593.14,0
31025090,PF,PJ,True,False,2,2,100,0
31025090,PJ,PF,True,False,-,-,1745741.7,69957.55
31025090,PJ,PJ,True,False,2,1,6965.4,0
31025090,PJ,PJ,True,False,2,2,4020321.48,587.09
31026000,PF,PF,True,False,-,-,321600,0
31028000,PF,PF,True,False,-,-,113946.74,1254.59
31028000,PF,PJ,True,False,2,2,23408.75,0
31028000,PJ,PF,False,True,2,2,0,0
31028000,PJ,PJ,True,False,2,2,7344,0
31029000,PF,PF,True,False,-,-,4750975.98,57799.04
31029000,PF,PJ,True,False,2,2,408023.74,4096.3
31029000,PJ,PF,False,True,2,2,121952,0
31029000,PJ,PJ,True,False,2,2,2749,0
31031100,PF,PF,True,False,-,-,415574.73,1527.81
31031900,PF,PF,True,False,-,-,3152162.89,0
31031900,PF,PJ,True,False,2,2,2557079.01,0
31039011,PF,PF,True,False,-,-,64500,0
31039011,PF,PJ,True,False,2,2,28400,0
31039019,PJ,PF,True,False,-,-,6400,0
31039090,PF,PF,True,False,-,-,543554.64,10247.48
31039090,PF,PJ,True,False,2,2,1667102.88,69977.33
31039090,PJ,PF,False,True,2,2,113505.6,0
31039090,PJ,PJ,True,False,2,2,11327,0
31042010,PF,PF,True,False,-,-,5024631.8,8219.39
31042010,PF,PJ,True,False,2,2,1980730.48,2821.52
31042010,PJ,PF,False,True,2,2,37800,0
31042010,PJ,PJ,True,False,2,2,28542.98,0
31042090,PF,PF,True,False,-,-,12673332.55,56496.18
31042090,PF,PJ,True,False,2,1,213364.5,2582.4
31042090,PF,PJ,True,False,2,2,18462799.46,30419.74
31042090,PJ,PF,False,True,2,2,750819.9199999999,0
31043010,PF,PF,True,False,-,-,11892.12,237.84
31043010,PF,PJ,True,False,2,2,974.2,0
31049090,PF,PF,True,False,-,-,2797770.76,58453.57
31049090,PF,PJ,True,False,2,2,105138.76,2455.36
31049090,PJ,PJ,True,False,2,2,24300.99,0
31051000,PF,PF,True,False,-,-,158375.65,528
31051000,PF,PJ,True,False,2,2,435530.84,4353.360000000001
31051000,PJ,PF,False,True,2,2,54000,0
31051000,PJ,PJ,True,False,2,2,253580,0
31052000,PF,PF,True,False,-,-,31940549.04,88643.43000000001
31052000,PF,PJ,True,False,2,1,35520,0
31052000,PF,PJ,True,False,2,2,19986830.92,7793.01
31052000,PJ,PF,False,True,2,2,1527679.15,0
31052000,PJ,PJ,True,False,2,2,332928.4,6300.3
31053000,PF,PF,True,False,-,-,95256300,0
31054000,PF,PF,True,False,-,-,7415098.67,12503.78
31054000,PF,PJ,True,False,2,2,4751280.220000001,232340.91
31054000,PJ,PF,False,True,2,2,444498.31,0
31054000,PJ,PJ,True,False,2,2,2430,0
31055100,PF,PF,True,False,-,-,551140,1398.72
31055100,PF,PJ,True,False,2,2,982688,19163.8
31055900,PF,PF,True,False,-,-,136042336.37,30128.23
31055900,PF,PJ,True,False,2,2,839874.24,42624.60999999999
31055900,PJ,PF,False,True,2,2,92465,0
31056000,PF,PF,True,False,-,-,4281949,8894.130000000001
31056000,PF,PJ,True,False,2,2,1527285.31,828.53
31056000,PJ,PF,False,True,2,2,80,0
31059019,PF,PF,True,False,-,-,320475,0
31059019,PF,PJ,True,False,2,2,652094.36,0
31059090,PF,PF,True,False,-,-,11644523.1,24047.99000000001
31059090,PF,PJ,True,False,2,2,3034848.7,15460.8
31059090,PJ,PF,False,True,2,2,7526.16,0
31059090,PJ,PJ,True,False,2,2,377278.75,5112
32041100,PF,PF,True,False,-,-,575.7,0
32041100,PF,PJ,True,False,2,2,12908.62,0
32041400,PF,PJ,True,False,2,2,72000,1440
32041820,PF,PJ,True,False,2,2,3927.52,0
32061910,PF,PJ,True,False,2,2,189322.88,0
32061990,PF,PJ,True,False,2,2,50726.77,0
32091010,PF,PJ,True,False,2,2,25818.65,0
32091010,PJ,PF,False,True,2,1,40.7,0
32131000,PF,PJ,True,False,2,2,1256.91,213.68
32141020,PJ,PF,False,True,2,1,360,0
32159000,PF,PJ,True,False,2,2,2351.22,0
33011300,PF,PJ,True,False,2,1,1741,0
33011300,PF,PJ,True,False,2,2,655943.75,0
33011300,PJ,PJ,True,False,2,2,1600,0
33012918,PF,PJ,True,False,2,2,14000,0
33012919,PF,PF,True,False,-,-,68883.4,0
33012919,PF,PJ,True,False,2,1,317029.99,2010
33012919,PF,PJ,True,False,2,2,16246855.21,294673.95
33030010,PJ,PF,False,True,2,2,67.47999999999999,0
33043000,PJ,PF,False,True,2,2,10.49,0
33049910,PF,PJ,True,False,2,2,27.77,0
33049910,PJ,PF,False,True,2,2,67.04,0
33049990,PF,PJ,True,False,2,2,6052.33,1027.39
33079000,PF,PJ,True,False,2,2,363252.24,0
34011900,PF,PJ,True,False,2,2,41.22,0
34011900,PJ,PF,False,True,2,2,27.98,0
34012090,PF,PJ,True,False,2,2,1221.45,204.8
34013000,PF,PJ,True,False,2,2,156422.5,0
34023990,PF,PJ,True,False,2,2,40,8
34024200,PF,PF,True,False,-,-,43800,0
34024200,PF,PJ,True,False,2,2,14000,0
34025000,PF,PJ,True,False,2,2,17556,0
34025000,PJ,PF,False,True,2,2,708.5899999999999,6.08
34029011,PF,PF,True,False,-,-,16243.99,0
34029019,PF,PF,True,False,-,-,592.8,0
34029019,PJ,PF,False,True,2,2,12160,0
34029029,PF,PF,True,False,-,-,555776.14,182.99
34029029,PF,PJ,True,False,2,2,288803.32,0
34029031,PF,PF,True,False,-,-,243.63,0
34029031,PF,PJ,True,False,2,2,4005,0
34029031,PJ,PF,False,True,2,1,11000,0.06
34029039,PF,PJ,True,False,2,2,13590.42,404.39
34029090,PF,PF,True,False,-,-,1000,0
34029090,PF,PJ,True,False,2,2,65.28999999999999,11.09
34059000,PF,PF,True,False,-,-,6140.8,0
35021900,PF,PF,True,False,-,-,18453,3690.600000000001
35021900,PF,PJ,True,False,1,1,30,6
35021900,PF,PJ,True,False,2,1,3908,781.5999999999999
35021900,PF,PJ,True,False,2,2,130806,26161.20000000001
35022000,PF,PJ,True,False,2,2,26850,0
35030012,PF,PJ,True,False,2,2,1000,48
35040020,PF,PJ,True,False,2,1,5862.4,265.56
35040020,PF,PJ,True,False,2,2,19112603.4,0
35051000,PF,PF,True,False,-,-,468000,0
35061090,PF,PF,True,False,-,-,63.32,13.28
35061090,PF,PJ,True,False,2,1,1355.34,0
35061090,PF,PJ,True,False,2,2,343.82,29.27
35069110,PF,PJ,True,False,2,2,20.65,3.62
35069120,PF,PF,True,False,-,-,26250,0
35069120,PF,PJ,True,False,2,2,105849.18,0
35069120,PJ,PJ,True,False,2,2,522045,0
35069190,PF,PF,True,False,-,-,40.79,0
35069900,PF,PJ,True,False,2,2,317,63.4
35079049,PF,PJ,True,False,2,2,129767.6,0
35079049,PJ,PJ,True,False,2,2,5890.12,117.8
37069000,PJ,PF,True,False,-,-,20000,0
38070000,PF,PJ,True,False,2,2,3300,0
38085200,PF,PJ,True,False,2,2,1765.6,0
38085925,PF,PF,True,False,-,-,55500,0
38085929,PF,PF,True,False,-,-,125494.84,0
38085929,PF,PJ,True,False,2,2,16550,0
38086100,PF,PF,True,False,-,-,841299.25,0
38086100,PF,PJ,True,False,2,2,39.6,0
38086290,PF,PF,True,False,-,-,4800239.62,0
38086290,PF,PJ,True,False,2,1,34541,0
38086290,PF,PJ,True,False,2,2,991929.85,0
38086290,PJ,PF,False,True,2,2,208950,0
38086290,PJ,PJ,True,False,2,2,2092.77,0
38086990,PF,PF,True,False,-,-,4193346.66,0
38086990,PF,PJ,True,False,2,2,2541526.8,0
38086990,PJ,PJ,True,False,2,2,20900,0
38089029,PF,PF,True,False,-,-,4645.3,0
38089111,PF,PJ,True,False,2,2,576.36,0
38089119,PF,PF,True,False,-,-,1898710.95,4184.72
38089119,PF,PJ,True,False,2,2,1219750.54,17995.71
38089119,PJ,PF,False,True,2,2,39525,0
38089119,PJ,PJ,True,False,2,2,97439.98999999999,0
38089120,PJ,PF,False,True,2,2,12000,0
38089191,PF,PF,True,False,-,-,6461296.92,0
38089191,PF,PJ,True,False,2,2,533424.34,223.46
38089191,PJ,PJ,True,False,2,2,12033.46,0
38089192,PF,PF,True,False,-,-,25220.14,0
38089192,PF,PJ,True,False,2,1,36899.2,0
38089192,PF,PJ,True,False,2,2,114087.27,0
38089192,PJ,PJ,True,False,2,2,3400.72,0
38089194,PJ,PF,False,True,2,2,5250,0
38089195,PF,PF,True,False,-,-,35973.96,0
38089195,PF,PJ,True,False,2,2,9736.74,0
38089196,PF,PJ,True,False,2,2,522097.47,0
38089197,PF,PF,True,False,-,-,135627.5,3863.76
38089197,PF,PJ,True,False,2,2,1439582.65,0
38089197,PJ,PJ,True,False,2,2,110439.19,0
38089199,PF,PF,True,False,-,-,40232184.32,58068.04
38089199,PF,PJ,True,False,2,1,151720.53,0
38089199,PF,PJ,True,False,2,2,29594515.55,49848.27
38089199,PJ,PF,False,True,2,2,855288.39,4371.92
38089199,PJ,PJ,True,False,2,2,1852007.28,352.31
38089211,PF,PF,True,False,-,-,9966.6,0
38089219,PF,PF,True,False,-,-,380236.6,0
38089219,PF,PJ,True,False,2,1,17678.58,0
38089219,PF,PJ,True,False,2,2,550915.01,1532.9
38089219,PJ,PJ,True,False,2,2,51877.32,0
38089220,PF,PF,True,False,-,-,54310,0
38089220,PF,PJ,True,False,2,2,79956.4,0
38089291,PF,PF,True,False,-,-,305971,0
38089291,PF,PJ,True,False,2,2,480789.86,0
38089291,PJ,PJ,True,False,2,2,306645.11,0
38089293,PF,PF,True,False,-,-,6135791.24,0
38089293,PF,PJ,True,False,2,2,1336452.98,441.0496
38089293,PJ,PF,False,True,2,2,92115,0
38089296,PF,PF,True,False,-,-,123623.82,0
38089296,PF,PJ,True,False,2,2,1106407.15,6213.799999999999
38089297,PF,PF,True,False,-,-,2799251.48,0
38089297,PF,PJ,True,False,2,2,535030.3,0
38089297,PJ,PF,False,True,2,2,27642,0
38089299,PF,PF,True,False,-,-,25976111.64,24188.01
38089299,PF,PJ,True,False,2,1,120216.89,0
38089299,PF,PJ,True,False,2,2,34768813.28,6184.27
38089299,PJ,PF,False,True,2,2,4713175.5,0
38089299,PJ,PJ,True,False,2,2,1516692.86,3073.96
38089311,PF,PF,True,False,-,-,620.25,0
38089311,PJ,PJ,True,False,2,2,300,0
38089319,PF,PF,True,False,-,-,395446.53,12499.88
38089319,PF,PJ,True,False,2,2,21083.8,860.35
38089319,PJ,PJ,True,False,2,2,141225.38,0
38089321,PF,PF,True,False,-,-,14420,0
38089321,PF,PJ,True,False,2,2,7200,0
38089322,PF,PF,True,False,-,-,2593778.86,0
38089322,PF,PJ,True,False,2,2,675226.53,0
38089322,PJ,PJ,True,False,2,2,15144.2,0
38089323,PF,PF,True,False,-,-,1564422.43,2115.46
38089323,PF,PJ,True,False,2,2,629685.08,133.63
38089323,PJ,PF,False,True,2,2,41535,0
38089323,PJ,PJ,True,False,2,2,374785.6,0
38089324,PF,PF,True,False,-,-,14098469.95,3497.9
38089324,PF,PJ,True,False,2,2,7046379.61,1751.85
38089324,PJ,PF,False,True,2,2,551625,0
38089324,PJ,PJ,True,False,2,2,377278.68,0
38089325,PF,PF,True,False,-,-,7790,0
38089326,PF,PF,True,False,-,-,30972.02,0
38089326,PF,PJ,True,False,2,2,885610.06,0
38089327,PF,PF,True,False,-,-,684197.71,0
38089327,PF,PJ,True,False,2,2,125736.71,0
38089328,PF,PF,True,False,-,-,8133.5,0
38089329,PF,PF,True,False,-,-,14865468.72,2397.6
38089329,PF,PJ,True,False,2,2,9604773.97,16597.44
38089329,PJ,PF,False,True,2,2,2500317.65,0
38089329,PJ,PF,True,False,-,-,5000,350
38089329,PJ,PJ,True,False,2,2,1681074.22,0
38089349,PF,PF,True,False,-,-,540,0
38089349,PF,PJ,True,False,2,2,127169.39,0
38089351,PF,PF,True,False,-,-,230969.79,0
38089359,PF,PF,True,False,-,-,1838422.64,2595.36
38089359,PF,PJ,True,False,2,2,432068.6799999999,188.16
38089359,PJ,PJ,True,False,2,2,250000,0
38089419,PF,PF,True,False,-,-,145048.64,0
38089419,PF,PJ,True,False,2,2,2030669.65,0
38089419,PJ,PF,False,True,2,2,34.95,3.22
38089429,PF,PF,True,False,-,-,6512.96,52.42
38089429,PF,PJ,True,False,2,2,90590.03,7971.469999999999
38089919,PF,PJ,True,False,2,2,981.5,0
38089991,PF,PF,True,False,-,-,307717.37,0
38089991,PF,PJ,True,False,2,2,4975.93,0
38089991,PJ,PJ,True,False,2,2,49452.56,0
38089992,PF,PJ,True,False,2,2,1755.87,0
38089993,PF,PF,True,False,-,-,321743.85,0
38089993,PF,PJ,True,False,2,2,15904.8,0
38089993,PJ,PF,False,True,2,2,889,82.23
38089993,PJ,PJ,True,False,2,2,57936.45,0
38089995,PF,PF,True,False,-,-,612277.02,0
38089995,PF,PJ,True,False,2,2,754383.03,568.04
38089995,PJ,PF,False,True,2,2,99060,0
38089999,PF,PF,True,False,-,-,2303825.42,11.52
38089999,PF,PJ,True,False,2,2,795341.4299999999,8584.2
38089999,PJ,PF,False,True,2,2,8710,0
38089999,PJ,PJ,True,False,2,2,125945.92,0
38111900,PF,PF,True,False,-,-,19860,0
38112110,PF,PJ,True,False,2,2,11483.19,1952.14
38112120,PF,PJ,True,False,2,2,19175.02,3259.75
38112140,PF,PF,True,False,-,-,1414.08,0
38119010,PF,PF,True,False,-,-,1950,0
38130090,PF,PJ,True,False,2,2,500,0.6
38140090,PF,PJ,True,False,2,2,334.08,58.47
38140090,PJ,PF,False,True,2,1,545,0
38190000,PF,PJ,True,False,2,2,85897.09,14624.23
38190000,PJ,PF,False,True,2,2,90,0
38200000,PF,PJ,True,False,2,2,4449.58,0
38200000,PJ,PF,False,True,2,2,118.44,0
38210000,PF,PJ,True,False,2,2,246771.12,3469.1
38210000,PJ,PF,False,True,2,2,4050,0
38221990,PF,PJ,True,False,2,2,127.84,0
38229000,PF,PJ,True,False,2,2,2655,0
38244000,PF,PJ,True,False,2,2,6722.16,0
38249011,PF,PF,True,False,-,-,16022,0
38249077,PF,PF,True,False,-,-,35314,0
38249929,PF,PF,True,False,-,-,26460,0
38249929,PF,PJ,True,False,2,2,104168.23,0
38249929,PJ,PF,False,True,2,2,60747.83,0
