ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
42011210,69.8,0,-69.8
42012010,17.5,0,-17.5
42020090,373.5,0,-373.5
42021100,583890.1100000001,583890.1100000001,0
42021210,3710349.720000001,3710349.720000001,0
42021220,1332302.66,1332302.66,0
42021900,886416.69,886416.69,0
42022000,229.3,0,-229.3
42022100,15250562.21,15250562.21,0
42022210,1799131.46,1799131.46,0
42022220,3831983.49,3831983.49,0
42022900,995501.69,995501.69,0
42023100,1237771.68,1237771.68,0
42023200,1212181.09,1212181.09,0
42023900,189922.62,189922.62,0
42029100,821079.96,821079.96,0
42029200,3804323.36,3804323.36,0
42029900,545242.6900000001,545242.6900000001,0
42030010,1050.4,0,-1050.4
42030030,119.8,0,-119.8
42030101,654.9,0,-654.9
42031000,5240539.73,5240539.73,0
42032000,798.9899999999999,0,-798.9899999999999
42032100,110880.7,110880.7,0
42032900,9920506.989999998,9920506.989999998,0
42032901,8993.15,0,-8993.15
42032911,2109.34,0,-2109.34
42033000,1751833.26,1751833.26,0
42034000,508060.9799999999,508060.9799999999,0
42039000,99,0,-99
42040090,1775,1775,0
42041210,84,0,-84
42050000,1241669.33,1241669.33,0
42060000,4993.59,4993.59,0
42061000,10533,10533,0
42091000,49.05,0,-49.05
42092600,1987.2,0,-1987.2
42100010,124,0,-124
42110541,20,0,-20
42142000,330,0,-330
42169990,79.82,0,-79.82
42219000,2.8,0,-2.8
42256666,899,0,-899
42487987,6,0,-6
42513622,45.96,0,-45.96
42823209,35.94,0,-35.94
42920200,1212.5,0,-1212.5
43011000,1233.66,1233.66,0
43013000,1518.74,1518.74,0
43018000,392.55,392.55,0
43019000,39653.99,39653.99,0
43021100,300,300,0
43021910,382588.78,382588.78,0
43021990,178111.69,178111.69,0
43022000,15166.44,15166.44,0
43023000,381209.87,381209.87,0
43031000,525346.8400000001,525346.8400000001,0
43033000,89.9,0,-89.9
43039000,831090.17,831090.17,0
43040000,3495.83,3495.83,0
43139000,590,0,-590
43139008,22.5,0,-22.5
43144100,2160,0,-2160
43169300,1829.2,0,-1829.2
43181500,120,0,-120
43201000,21.8,0,-21.8
43290000,150,0,-150
43490000,3136,0,-3136
44003120,17924,0,-17924
44011000,1210836.67,1210836.67,0
44011100,18312899.32,18312899.32,0
44011200,34468913.13,34468913.13,0
44012100,11510242.11,11510242.11,0
44012200,57859645.23999999,57859645.23999999,0
44013000,1048180.67,1048180.67,0
44013100,20651236.94,20651236.94,0
44013200,1883392.63,1883392.63,0
44013900,65542534.31,65542534.31,0
44014000,3136082.6,3136082.6,0
44014100,19363019.08,19363019.08,0
44014900,7639280.700000001,7639280.700000001,0
44017090,1520,0,-1520
44020000,3796.04,3796.04,0
44021000,241393.72,241393.72,0
44022000,37503.29,37503.29,0
44029000,5616671.560000001,5616671.560000001,0
44031000,1321217.38,1321217.38,0
44031001,88509.7,0,-88509.7
44031100,31706389.21,31706389.21,0
44031200,63199671.18999999,63199671.18999999,0
44032000,2935.57,2935.57,0
44032100,1223233.679999999,1223233.679999999,0
44032200,4613228.689999999,4613228.689999999,0
44032300,339248.5,339248.5,0
44032400,64224.92,64224.92,0
44032500,5220.6,5220.6,0
44032600,1067124.82,1067124.82,0
44034100,111412.05,111412.05,0
44034200,164982.87,164982.87,0
44034900,18810923.89,18810923.89,0
44038000,6600,0,-6600
44039000,17820,0,-17820
44039100,232823.17,232823.17,0
44039300,2,2,0
44039400,2448,2448,0
44039500,9407.5,9407.5,0
44039600,5274.72,5274.72,0
44039700,180,180,0
44039800,113088805.34,113088805.34,0
44039900,94096715.83000001,94096715.83000001,0
44039990,100,0,-100
44041000,3248824.76,3248824.76,0
44042000,6094192.199999999,6094192.199999999,0
44044000,850.0500000000001,0,-850.0500000000001
44050000,1758878.51,1758878.51,0
44061100,27325.41,27325.41,0
44061200,159808.79,159808.79,0
44069100,367388.5,367388.5,0
44069200,1649919.3,1649919.3,0
44069800,95,0,-95
44070000,619.95,0,-619.95
44071000,218661.95,218661.95,0
44071010,277.8,0,-277.8
44071100,18669145.37,18669145.37,0
44071200,208777.72,208777.72,0
44071300,162343.69,162343.69,0
44071400,3403,3403,0
44071900,4113618.170000001,4113618.170000001,0
44072100,299739.6,299739.6,0
44072200,315089.31,315089.31,0
44072299,1556.18,0,-1556.18
44072300,984407.24,984407.24,0
44072420,2195,2195,0
44072490,2027,2027,0
44072500,110638.06,110638.06,0
44072600,15823.5,15823.5,0
44072800,1200,1200,0
44072900,2952.8,0,-2952.8
44072910,2242522.19,2242522.19,0
44072920,554744.05,554744.05,0
44072925,17897.05,0,-17897.05
44072930,21546.04,21546.04,0
44072933,65166,0,-65166
44072940,279691.75,279691.75,0
44072949,67557.44,0,-67557.44
44072950,6449.12,6449.12,0
44072960,2351.8,2351.8,0
44072970,6774.389999999999,6774.389999999999,0
44072990,26561278.38,26561278.38,0
44072991,205,0,-205
44072998,7234,0,-7234
44077999,2200,0,-2200
44078990,2.8,0,-2.8
44079099,4400,0,-4400
44079100,92136.23999999999,92136.23999999999,0
44079200,15784.72,15784.72,0
44079290,621,0,-621
44079300,202445.8,202445.8,0
44079400,42061.48,42061.48,0
44079500,29516.27,29516.27,0
44079600,2578.6,2578.6,0
44079700,1366.52,1366.52,0
44079900,73960.56000000001,0,-73960.56000000001
44079902,768,0,-768
44079920,1612738.72,1612738.72,0
44079930,49707.92,49707.92,0
44079940,251.58,251.58,0
44079960,63005.20999999999,63005.20999999999,0
44079970,103525.26,103525.26,0
44079990,173710351.07,173710351.07,0
44081010,177978.5,177978.5,0
44081091,418056.66,418056.66,0
44081099,607051.23,607051.23,0
44083110,3930,3930,0
44083190,13934.36,13934.36,0
44083910,321971.33,321971.33,0
44083920,19405.55,19405.55,0
44083991,104815.63,104815.63,0
44083992,306.5,306.5,0
44083999,16938.97,16938.97,0
44087190,245,0,-245
44089010,105960.1,105960.1,0
44089090,820140.42,820140.42,0
44090000,37700,0,-37700
44091000,1576723.78,1576723.78,0
44091010,437.04,0,-437.04
44092000,16972.11,16972.11,0
44092100,482999.1200000001,482999.1200000001,0
44092200,1206972.8,1206972.8,0
44092900,4351140.239999999,4351140.239999999,0
44099800,1398,0,-1398
44099900,4145,0,-4145
44100090,578,0,-578
44100900,100,0,-100
44101110,519223.04,519223.04,0
44101121,1411114.5,1411114.5,0
44101129,207119.17,207119.17,0
44101190,133619.42,133619.42,0
44101210,1453244.82,1453244.82,0
44101290,2066.8,2066.8,0
44101909,423.8,0,-423.8
44101911,1464.48,1464.48,0
44101919,6369,6369,0
44101991,21308.44,21308.44,0
44101992,686.2,686.2,0
44101999,62162.8,62162.8,0
44109000,79074.36,79074.36,0
44111100,831.8,831.8,0
44111210,473898.03,473898.03,0
44111290,668279.6399999999,668279.6399999999,0
44111310,197450.5,197450.5,0
44111390,1800,1800,0
44111391,2273319.14,2273319.14,0
44111399,3272771.640000001,3272771.640000001,0
44111410,1495308.75,1495308.75,0
44111490,26384469.37,26384469.37,0
44111900,517.5,517.5,0
44119210,421680.51,421680.51,0
44119290,187796.68,187796.68,0
44119300,454.3,0,-454.3
44119310,24523.73,24523.73,0
44119390,282661.72,282661.72,0
44119410,8600,8600,0
44119490,31777.12,31777.12,0
44121000,1358463.18,1358463.18,0
44121300,31355,31355,0
44121400,11152,11152,0
44121900,778.9,778.9,0
44123100,2652210.04,2652210.04,0
44123200,3845.72,3845.72,0
44123300,1804557.09,1804557.09,0
44123400,192794.19,192794.19,0
44123900,13002104.83,13002104.83,0
44124100,236012.9,236012.9,0
44124200,7962,7962,0
44124900,64663.78999999999,64663.78999999999,0
44125100,21121.56,21121.56,0
44125200,176477.46,176477.46,0
44125900,100610,100610,0
44129100,45663.48,45663.48,0
44129200,150072.21,150072.21,0
44129300,13750,13750,0
44129900,14670512.4,14670512.4,0
44129920,350.2,0,-350.2
44130000,15309008.35,15309008.35,0
44131000,116,0,-116
44135458,224,0,-224
44140000,39995,39995,0
44141000,294668.47,294668.47,0
44141490,7600,0,-7600
44149000,647258.9699999999,647258.9699999999,0
44151000,14024842.84,14024842.84,0
44152000,19428667,19428667,0
44160010,270521.99,270521.99,0
44160090,243470.56,243470.56,0
44170009,21.45,0,-21.45
44170010,1614137.62,1614137.62,0
44170020,67332.93000000001,67332.93000000001,0
44170090,3820620.25,3820620.25,0
44170099,68.75,0,-68.75
44181000,46480.66,46480.66,0
44181100,1358155.07,1358155.07,0
44181900,700783.17,700783.17,0
44182000,1708137.56,1708137.56,0
44182100,7278722.689999999,7278722.689999999,0
44182200,3060,0,-3060
44182900,15291628.93,15291628.93,0
44183000,2673165.73,2673165.73,0
44184000,1179572.35,1179572.35,0
44185000,603300.0800000001,603300.0800000001,0
44186000,333123.96,333123.96,0
44187200,78265.2,78265.2,0
44187300,31128,31128,0
44187400,291396.8,291396.8,0
44187500,3819736.379999999,3819736.379999999,0
44187900,3064577.560000001,3064577.560000001,0
44188100,5065888.689999999,5065888.689999999,0
44188200,15226.26,15226.26,0
44188300,53525.18,53525.18,0
44188900,659559.6299999999,659559.6299999999,0
44189000,281841.09,281841.09,0
44189100,184642.03,184642.03,0
44189200,274004.8,274004.8,0
44189900,4262733.739999999,4262733.739999999,0
44190000,489458.23,489458.23,0
44191000,450.17,0,-450.17
44191100,1372685.17,1372685.17,0
44191200,347965.71,347965.71,0
44191900,463956.95,463956.95,0
44192000,127572.14,127572.14,0
44199000,1441525.06,1441525.06,0
44201000,40169.65,40169.65,0
44201100,335716.19,335716.19,0
44201900,1197875.14,1197875.14,0
44209000,1359108.86,1359108.86,0
44210000,4.38,0,-4.38
44210900,5876.259999999999,0,-5876.259999999999
44211000,227775.5899999999,227775.5899999999,0
44212000,229139.86,229139.86,0
44219000,1143434.66,1143434.66,0
44219100,934640.02,934640.02,0
44219900,30800432.97,30800432.97,0
44219990,89.2,0,-89.2
44220000,30,0,-30
44562836,60,0,-60
44585845,15.8,0,-15.8
44658522,1142.41,0,-1142.41
44668468,25,0,-25
44709990,16128,0,-16128
44799990,152.25,0,-152.25
44920100,4,0,-4
45004774,162,0,-162
45004900,40.73,0,-40.73
45011000,10088.14,10088.14,0
45018381,20,0,-20
45019000,42352.74,42352.74,0
45020000,155998.51,155998.51,0
45031000,14172.57,14172.57,0
45039000,40668.41,40668.41,0
45041000,53623.19,53623.19,0
45049000,2670063.09,2670063.09,0
45049001,2160,0,-2160
45049090,10,0,-10
45050000,285,0,-285
45121565,4000,0,-4000
45122011,80,0,-80
45124578,59.7,0,-59.7
45126232,269,0,-269
45151900,13.8,0,-13.8
45201000,11.99,0,-11.99
45201020,44.99,0,-44.99
45201202,13.99,0,-13.99
45260000,12588.16,0,-12588.16
45261535,550,0,-550
45456456,512,0,-512
45490000,3,0,-3
45494946,1535,0,-1535
45500006,378,0,-378
45512632,6.8,0,-6.8
45529632,590,0,-590
45545451,45,0,-45
45564541,4.9,0,-4.9
45631549,174.75,0,-174.75
45645645,450,0,-450
45666870,60,0,-60
45669875,460,0,-460
45781245,384,0,-384
45788922,804,0,-804
45789658,2397.65,0,-2397.65
45802810,210,0,-210
45821000,495,0,-495
45879022,120,0,-120
45889900,50,0,-50
45896000,282,0,-282
45931100,190,0,-190
45950000,9.6,0,-9.6
46012100,46272.24000000001,46272.24000000001,0
46012200,814.49,814.49,0
46012900,167941.05,167941.05,0
46019100,1650,1650,0
46019200,1409610.14,1409610.14,0
46019300,6632.18,6632.18,0
46019400,13942.41,13942.41,0
46019900,64306.37000000001,64306.37000000001,0
46021000,126.6,126.6,0
46021100,202329.16,202329.16,0
46021200,170472.53,170472.53,0
46021900,673561.6799999999,673561.6799999999,0
46029000,949925.46,949925.46,0
46069000,9.96,0,-9.96
46090000,180,0,-180
46100900,10,0,-10
46122987,100,0,-100
46161010,30.71,0,-30.71
46169300,480.8,0,-480.8
46169990,177.73,0,-177.73
46202314,240,0,-240
46370000,818.52,0,-818.52
46810000,322,0,-322
46877911,756,0,-756
46879542,60,0,-60
46990000,49.9,0,-49.9
47010000,3671751.47,3671751.47,0
47016930,35.57,0,-35.57
47020000,150,150,0
47031100,48731.38,48731.38,0
47031900,160,160,0
47032110,6754.009999999999,6754.009999999999,0
47032190,24553.89,24553.89,0
47032900,11912.11,11912.11,0
47050000,6108.95,6108.95,0
47061000,70047.63,70047.63,0
47062000,324864.56,324864.56,0
47063000,241.3,241.3,0
47069100,264591.2,264591.2,0
47069200,14594.54,14594.54,0
47069300,329238.01,329238.01,0
47071000,692709.34,692709.34,0
47072000,11481.97,11481.97,0
47073000,13967.81,13967.81,0
47079000,3346673.23,3346673.23,0
47112000,380,0,-380
47122000,274,0,-274
47141000,13,0,-13
47182000,659.99,0,-659.99
47891263,13.53,0,-13.53
47894125,44,0,-44
48000000,20,0,-20
48010010,218.06,218.06,0
48010020,6294.309999999999,6294.309999999999,0
48010030,43042.60000000001,43042.60000000001,0
48010090,101285.18,101285.18,0
48021000,174778.1,174778.1,0
48021900,280,0,-280
48022000,28.29,28.29,0
48022010,127949.77,127949.77,0
48022090,77735.65000000001,77735.65000000001,0
48023010,2.4,2.4,0
48024010,265,265,0
48024090,138021.39,138021.39,0
48025000,15,0,-15
48025100,849.99,849.99,0
48025230,1077.8,1077.8,0
48025310,86.9,86.9,0
48025390,249.9,249.9,0
48025491,173517.57,173517.57,0
48025499,92931.37000000001,92931.37000000001,0
48025510,57855.21000000001,57855.21000000001,0
48025591,3977.52,3977.52,0
48025592,165526.88,165526.88,0
48025599,468689.99,468689.99,0
48025610,17850112.46,17850112.46,0
48025691,354.33,354.33,0
48025692,459.86,459.86,0
48025693,45402.37,45402.37,0
48025699,51976.73,51976.73,0
48025710,12399.15,12399.15,0
48025791,515.22,515.22,0
48025792,1045.45,1045.45,0
48025793,178763.36,178763.36,0
48025799,86782.72000000002,86782.72000000002,0
48025807,27,0,-27
48025810,54640.26000000001,54640.26000000001,0
48025891,7130.969999999999,7130.969999999999,0
48025892,11017.17,11017.17,0
48025899,25109.07,25109.07,0
48026110,3551.95,3551.95,0
48026191,315517.52,315517.52,0
48026199,9017.3,9017.3,0
48026210,23030.64,23030.64,0
48026291,9.9,9.9,0
48026299,321.9,321.9,0
48026910,193.75,193.75,0
48026991,253694.01,253694.01,0
48026999,8775.25,8775.25,0
48030010,5295.13,5295.13,0
48030090,2088967.45,2088967.45,0
48033090,17.97,0,-17.97
48041100,350948.96,350948.96,0
48041900,1093693.86,1093693.86,0
48042100,307229.5200000001,307229.5200000001,0
48042900,794296.1000000001,794296.1000000001,0
48043110,98090.19,98090.19,0
48043190,265184.42,265184.42,0
48043910,10017.19,10017.19,0
48043990,560018.1200000001,560018.1200000001,0
48044100,3651.83,3651.83,0
48044200,7768.839999999998,7768.839999999998,0
48044900,38,38,0
48045100,4297.100000000002,4297.100000000002,0
48045200,56.66,56.66,0
48045910,140.16,140.16,0
48045990,1456.5,1456.5,0
48051100,830.47,830.47,0
48051200,8691.67,8691.67,0
48051900,1214833.45,1214833.45,0
48052400,56517.69,56517.69,0
48052500,43330.62,43330.62,0
48053000,243502.47,243502.47,0
48054000,2839.52,2839.52,0
48054010,11600.34,11600.34,0
48054090,551522.1699999999,551522.1699999999,0
48055000,171.45,171.45,0
48059100,4868793.91,4868793.91,0
48059210,43274.35999999999,43274.35999999999,0
48059290,20892.99,20892.99,0
48059300,25695.34,25695.34,0
48061000,185.37,185.37,0
48062000,69527.9,69527.9,0
48063000,13446.5,13446.5,0
48064000,26220.05,26220.05,0
48070000,32877.24,32877.24,0
48081000,20981467.3,20981467.3,0
48082000,419.9,419.9,0
48084000,4019.27,4019.27,0
48089000,440677.4300000001,440677.4300000001,0
48092000,49743.37999999999,49743.37999999999,0
48099000,33813.44,33813.44,0
48101000,23,0,-23
48101100,1959.3,1959.3,0
48101299,3.4,0,-3.4
48101310,243,243,0
48101381,4547.23,4547.23,0
48101382,8.51,8.51,0
48101389,7728.030000000001,7728.030000000001,0
48101390,336.8,336.8,0
48101391,3950.23,3950.23,0
48101399,21588.84,21588.84,0
48101410,7523.31,7523.31,0
48101481,553.0699999999999,553.0699999999999,0
48101482,264.56,264.56,0
48101489,1582.6,1582.6,0
48101490,34985.86,34985.86,0
48101910,1940.07,1940.07,0
48101981,2208.4,2208.4,0
48101989,40914.47,40914.47,0
48101990,4228.77,4228.77,0
48101999,38564.11,38564.11,0
48102210,1627.4,1627.4,0
48102290,41807.92,41807.92,0
48102910,127.5,127.5,0
48102990,103618.58,103618.58,0
48103190,107.99,107.99,0
48103210,203.7,203.7,0
48103290,9.8,9.8,0
48103659,600,0,-600
48103990,1175,1175,0
48109210,210.7,210.7,0
48109290,322523.22,322523.22,0
48109900,4,4,0
48109990,24218.33,24218.33,0
48111010,82949.54,82949.54,0
48111090,34639.7,34639.7,0
48111411,1120.8,0,-1120.8
48112100,11,11,0
48112900,119,119,0
48113199,24,0,-24
48114000,665.94,665.94,0
48114110,7804362.570000004,7804362.570000004,0
48114111,44.03,0,-44.03
48114190,1423804.83,1423804.83,0
48114810,15.9,0,-15.9
48114910,33172.64,33172.64,0
48114990,123059,123059,0
48115110,17653.22,17653.22,0
48115121,160381.18,160381.18,0
48115122,8094.49,8094.49,0
48115123,10398.43,10398.43,0
48115128,1299.58,1299.58,0
48115129,1662330.71,1662330.71,0
48115130,318328.29,318328.29,0
48115910,794.28,794.28,0
48115921,2813,2813,0
48115922,2244.13,2244.13,0
48115923,111.9,111.9,0
48115929,141056.14,141056.14,0
48115930,10584.67,10584.67,0
48116010,2693.45,2693.45,0
48116090,174366.43,174366.43,0
48119000,1355.03,1355.03,0
48119010,874066.0400000002,874066.0400000002,0
48119011,48546.5,48546.5,0
48119019,100397.15,100397.15,0
48119020,50,50,0
48119090,892960.97,892960.97,0
48120000,2194990.44,2194990.44,0
48123659,20000,0,-20000
48129080,6,0,-6
48131000,15777.43,15777.43,0
48132000,790.5,790.5,0
48133000,739.73,0,-739.73
48139000,5608.88,5608.88,0
48142000,3765244.7,3765244.7,0
48149000,227366,227366,0
48149200,29084.91,0,-29084.91
48162000,67505.06,67505.06,0
48169010,4838.410000000001,4838.410000000001,0
48169090,24996.36,24996.36,0
48169300,100,0,-100
48170000,5,0,-5
48171000,467995.11,467995.11,0
48172000,4413.389999999999,4413.389999999999,0
48173000,128836.54,128836.54,0
48181000,10633336.59000001,10633336.59000001,0
48182000,14421511.38,14421511.38,0
48183000,2472842.069999999,2472842.069999999,0
48184010,2638.49,2638.49,0
48184090,148.94,148.94,0
48185000,45062.42,45062.42,0
48189010,46903.64000000001,46903.64000000001,0
48189090,2691728.089999998,2691728.089999998,0
48191000,317509754.04,317509754.04,0
48192000,3933667.14,3933667.14,0
48193000,4480412.16,4480412.16,0
48194000,4860562.23,4860562.23,0
48195000,171092627.51,171092627.51,0
48196000,96576.54000000001,96576.54000000001,0
48200000,579.3,0,-579.3
48201000,1616728.1,1616728.1,0
48202000,1160920.86,1160920.86,0
48203000,392413.62,392413.62,0
48204000,2665003.52,2665003.52,0
48205000,57593.49,57593.49,0
48209000,823670.1499999999,823670.1499999999,0
48209090,56.61,0,-56.61
48211000,15473446.03,15473446.03,0
48212990,35,0,-35
48219000,4899277.31,4899277.31,0
48221000,229266.81,229266.81,0
48229000,198925.77,198925.77,0
48231100,983.49,983.49,0
48232000,3.5,3.5,0
48232010,4209.179999999999,4209.179999999999,0
48232090,80,80,0
48232091,12364.02,12364.02,0
48232099,1087271.71,1087271.71,0
48234000,1428952.12,1428952.12,0
48236000,17005.52,17005.52,0
48236100,40590.45999999999,40590.45999999999,0
48236900,3246800.769999999,3246800.769999999,0
48237000,62605373.55000002,62605373.55000002,0
48239000,10.98,0,-10.98
48239005,30,0,-30
48239009,18,0,-18
48239010,718.59,718.59,0
48239020,1436.39,1436.39,0
48239090,4331.11,4331.11,0
48239091,10294.2,10294.2,0
48239099,9685729.649999999,9685729.649999999,0
48410090,310.5,0,-310.5
48482201,1295,0,-1295
48483000,1176,0,-1176
48602580,305,0,-305
48714100,24.16,0,-24.16
48811410,106.41,0,-106.41
48839000,34,0,-34
48841000,140,0,-140
48879000,279,0,-279
49001100,2800,0,-2800
49011000,4497161.439999999,4497161.439999999,0
49019100,78918.47,78918.47,0
49019900,28836994.67,28836994.67,0
49019901,784,0,-784
49021000,877434.2300000001,877434.2300000001,0
49029000,5217051.34,5217051.34,0
49030000,162034.96,162034.96,0
49033010,70,0,-70
49040000,9592.17,9592.17,0
49052000,533191.12,533191.12,0
49059000,23651.71,23651.71,0
49059100,49.9,49.9,0
49060000,18449.46,18449.46,0
49070000,105.5,0,-105.5
49070020,108,108,0
49070030,546,546,0
49070090,24079.8,24079.8,0
49079990,1952.4,0,-1952.4
49081000,30249.91000000001,30249.91000000001,0
49089000,2485458.11,2485458.11,0
49090000,181528.6,181528.6,0
49093000,146.5,0,-146.5
49099900,292.5,0,-292.5
49100000,144685.82,144685.82,0
49103900,80,0,-80
49110000,53120,0,-53120
49111010,2039304.83,2039304.83,0
49111090,3987715.63,3987715.63,0
49119100,1353225.79,1353225.79,0
49119900,3455808.01,3455808.01,0
49169300,474.7,0,-474.7
49174090,25,0,-25
49718045,3190.43,0,-3190.43
49801130,3470,0,-3470
49859384,1099.1,0,-1099.1
49872003,14.9,0,-14.9
49901900,58.6,0,-58.6
50000000,13750.25,0,-13750.25
50010000,9774.130000000001,9774.130000000001,0
50012682,17,0,-17
50013000,91,0,-91
50013371,17,0,-17
50014660,99,0,-99
50020000,2707.95,2707.95,0
50030010,1042,1042,0
50030090,5256.9,5256.9,0
50040000,830.58,830.58,0
50050000,85.93,85.93,0
50060000,1410,1410,0
50071010,6997.04,6997.04,0
50071090,42424.04,42424.04,0
50072010,73328.04,73328.04,0
50072090,13747.3,13747.3,0
50079000,20403.39,20403.39,0
50079090,439.26,0,-439.26
50169300,145,0,-145
50231473,6480,0,-6480
50400120,115,0,-115
50400130,35,0,-35
50497528,18000,0,-18000
50674900,522,0,-522
50690000,1.4,0,-1.4
50881038,42.82,0,-42.82
50903510,207.99,0,-207.99
51011110,67660,67660,0
51011190,8163.690000000001,8163.690000000001,0
51011900,3775.25,3775.25,0
51012100,58483.82,58483.82,0
51012900,10550,10550,0
51013000,343.7,343.7,0
51021100,573.5,573.5,0
51021900,15463,15463,0
51022000,1154.97,1154.97,0
51031000,10220,10220,0
51033000,550.4,550.4,0
51040000,2019.23,2019.23,0
51051000,7953.700000000001,7953.700000000001,0
51052100,3065.08,3065.08,0
51052910,23011.16,23011.16,0
51052999,1074.6,1074.6,0
51053900,202,202,0
51061000,1629,1629,0
51062000,13731.48,13731.48,0
51071011,5076.530000000001,5076.530000000001,0
51072000,256,256,0
51082000,135,135,0
51091000,34162.06,34162.06,0
51099000,135.96,135.96,0
51100000,2411.5,2411.5,0
51110000,369482.9,0,-369482.9
51111110,43703.1,43703.1,0
51111900,4389.54,4389.54,0
51112000,9724.34,9724.34,0
51113010,214.82,214.82,0
51113090,700.5,700.5,0
51119000,6042.05,6042.05,0
51121100,10455.72,10455.72,0
51121910,25450.82,25450.82,0
51121920,6578.3,6578.3,0
51123010,9985.66,9985.66,0
51129000,1208.1,1208.1,0
51130012,375.1,375.1,0
51130013,435.5,435.5,0
51130020,393,393,0
51270016,680.2,0,-680.2
51354867,1848,0,-1848
51387463,3.78,0,-3.78
51515151,8500,0,-8500
51581147,75,0,-75
51761830,270,0,-270
51804452,108,0,-108
52001600,93.5,0,-93.5
52010010,138503365.7,138503365.7,0
52010020,103591816.56,103591816.56,0
52010090,49552728.28,49552728.28,0
52020021,998,0,-998
52021000,1159138.15,1159138.15,0
52022900,3694.55,0,-3694.55
52029100,80969.52999999998,80969.52999999998,0
52029900,62808382.34,62808382.34,0
52030000,1731466.79,1731466.79,0
52031010,205,0,-205
52041111,20126.71,20126.71,0
52041112,8472.95,8472.95,0
52041120,2491.48,2491.48,0
52041131,8296.439999999999,8296.439999999999,0
52041132,256.13,256.13,0
52041140,544.4200000000001,544.4200000000001,0
52041911,178,178,0
52041912,1507.15,1507.15,0
52041920,2406.7,2406.7,0
52041931,302,302,0
52041932,1106.94,1106.94,0
52041940,2758.440000000001,2758.440000000001,0
52042000,89289.96,89289.96,0
52051100,130328.23,130328.23,0
52051200,595.26,595.26,0
52051310,7808.449999999999,7808.449999999999,0
52051390,19383.43999999999,19383.43999999999,0
52051400,4865.78,4865.78,0
52051500,1241,1241,0
52052100,352,352,0
52052200,7925,7925,0
52052310,518813.45,518813.45,0
52052390,8594.77,8594.77,0
52053100,135603.3399999999,135603.3399999999,0
52053200,4302.389999999999,4302.389999999999,0
52053300,7515.05,7515.05,0
52053400,29575.75,29575.75,0
52053500,32.5,32.5,0
52054000,77.22,0,-77.22
52054100,24182.4,24182.4,0
52054700,421.35,421.35,0
52054800,173,173,0
52055100,1,0,-1
52061100,1513.84,1513.84,0
52061200,1104.94,1104.94,0
52061300,2211.33,2211.33,0
52061400,1315,1315,0
52062100,15,15,0
52062200,2517.48,2517.48,0
52062500,104.5,104.5,0
52063100,10.95,10.95,0
52063200,60394.96,60394.96,0
52063300,558.44,558.44,0
52063400,460.8,460.8,0
52063500,57.57,57.57,0
52064200,258.3,258.3,0
52071000,66416.52,66416.52,0
52079000,73595.31999999998,73595.31999999998,0
52081100,22777.77,22777.77,0
52081200,8003678.16,8003678.16,0
52081300,13043.99,13043.99,0
52081900,688349.85,688349.85,0
52082100,28073.57,28073.57,0
52082200,26072.67,26072.67,0
52082300,9328.26,9328.26,0
52082900,59961.00999999999,59961.00999999999,0
52083100,1185.84,1185.84,0
52083200,116343.31,116343.31,0
52083300,620182.4400000001,620182.4400000001,0
52083900,130172.12,130172.12,0
52084100,7528.14,7528.14,0
52084200,17954.07,17954.07,0
52084300,2432.31,2432.31,0
52084900,248331.03,248331.03,0
52085100,14342.21,14342.21,0
52085200,51941.07000000001,51941.07000000001,0
52085910,10274.18,10274.18,0
52085990,17360.29,17360.29,0
52091100,94058.69000000002,94058.69000000002,0
52091200,28527.68,28527.68,0
52091900,188738.41,188738.41,0
52092100,3021.73,3021.73,0
52092200,42851.85,42851.85,0
52092900,110215.36,110215.36,0
52093100,138722.66,138722.66,0
52093200,1239063.41,1239063.41,0
52093900,120200.99,120200.99,0
52094100,3113.4,3113.4,0
52094200,5878.059999999999,0,-5878.059999999999
52094210,21823.52,21823.52,0
52094290,53276.12,53276.12,0
52094300,10910.05,10910.05,0
52094900,148038.99,148038.99,0
52095100,1476.3,1476.3,0
52095200,905.3299999999999,905.3299999999999,0
52095900,95060.43999999999,95060.43999999999,0
52101100,10534.32,10534.32,0
52101910,3134.040000000001,3134.040000000001,0
52101990,6137,6137,0
52102100,2597.06,2597.06,0
52102200,75.97999999999999,75.97999999999999,0
52102910,4134.4,4134.4,0
52102990,18166.7,18166.7,0
52103100,180784.61,180784.61,0
52103200,139067.62,139067.62,0
52103900,36210.61,36210.61,0
52104100,40716.68,40716.68,0
52104910,40938.03,40938.03,0
52104990,611.5699999999999,611.5699999999999,0
52105100,14899.72,14899.72,0
52105900,1.8,1.8,0
52105990,3645.74,3645.74,0
52111100,17264.36,17264.36,0
52111200,64399.82999999999,64399.82999999999,0
52111900,3050015.61,3050015.61,0
52112010,11,11,0
52112020,818.98,818.98,0
52112090,89.9,89.9,0
52113100,7063.16,7063.16,0
52113200,59535.00999999999,59535.00999999999,0
52113900,46319.10000000001,46319.10000000001,0
52114100,35407.93,35407.93,0
52114210,2507.75,2507.75,0
52114290,50330.93,50330.93,0
52114300,6046.72,6046.72,0
52114900,115078.6,115078.6,0
52115100,41621.9,41621.9,0
52115200,15257,15257,0
52115900,33682.29,33682.29,0
52121100,11262791.14,11262791.14,0
52121200,52266.52,52266.52,0
52121300,3423.520000000001,3423.520000000001,0
52121400,190545.49,190545.49,0
