ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
44042000,7766345.909999999,7766345.909999999,0
44044000,3808.12,0,-3808.12
44050000,1713958.04,1713958.04,0
44061100,18463.78,18463.78,0
44061200,188887.97,188887.97,0
44069000,37831.3,37831.3,0
44069100,833394.9600000001,833394.9600000001,0
44069200,1886529.540000001,1886529.540000001,0
44070000,8674.24,0,-8674.24
44071000,344519.67,344519.67,0
44071100,17083815.63,17083815.63,0
44071200,198099.8,198099.8,0
44071300,209774.59,209774.59,0
44071400,431.15,431.15,0
44071900,9812420.769999998,9812420.769999998,0
44072100,203051.33,203051.33,0
44072200,445511.52,445511.52,0
44072300,172516.12,172516.12,0
44072420,2100,2100,0
44072490,142.4,142.4,0
44072500,104483.85,104483.85,0
44072600,18281.16,18281.16,0
44072700,344.29,344.29,0
44072800,1079.32,1079.32,0
44072900,170,0,-170
44072910,2454553.44,2454553.44,0
44072920,715833.0999999999,715833.0999999999,0
44072925,8669.3,0,-8669.3
44072930,13529.6,13529.6,0
44072933,19860,0,-19860
44072940,364633.47,364633.47,0
44072949,58852.09,0,-58852.09
44072950,10619.35,10619.35,0
44072960,219.9,219.9,0
44072970,7279.5,7279.5,0
44072990,27421721.69,27421721.69,0
44072998,39,0,-39
44078990,14.2,0,-14.2
44079100,156442.3799999999,156442.3799999999,0
44079200,31857.16,31857.16,0
44079290,810,0,-810
44079300,225223.78,225223.78,0
44079400,79525.62,79525.62,0
44079500,15142.95,15142.95,0
44079600,1300,1300,0
44079700,13162.73,13162.73,0
44079900,128788.89,0,-128788.89
44079902,5388,0,-5388
44079903,45.1,0,-45.1
44079910,608,608,0
44079920,1570087.24,1570087.24,0
44079930,101304.11,101304.11,0
44079950,650,650,0
44079960,114681.56,114681.56,0
44079970,151557.48,151557.48,0
44079990,195493599.46,195493599.46,0
44081010,244220.08,244220.08,0
44081091,297084.83,297084.83,0
44081099,947338.2,947338.2,0
44083110,2410.4,2410.4,0
44083190,29847.33,29847.33,0
44083910,455484.0699999999,455484.0699999999,0
44083920,21666,21666,0
44083991,171227.27,171227.27,0
44083992,15.8,15.8,0
44083999,97124.37,97124.37,0
44089010,153484.81,153484.81,0
44089090,752253.3199999995,752253.3199999995,0
44090000,6981.049999999999,0,-6981.049999999999
44091000,1851683.290000001,1851683.290000001,0
44092000,6466.589999999999,6466.589999999999,0
44092100,910649.2799999999,910649.2799999999,0
44092200,1634593.27,1634593.27,0
44092900,5710915.66,5710915.66,0
44099800,8262,0,-8262
44101110,192461.69,192461.69,0
44101121,2114401.01,2114401.01,0
44101129,270530.46,270530.46,0
44101190,162820.04,162820.04,0
44101210,1303415.79,1303415.79,0
44101290,12452.75,12452.75,0
44101911,6347,6347,0
44101919,95252.43000000001,95252.43000000001,0
44101991,3900,3900,0
44101992,381.74,381.74,0
44101999,5629.3,5629.3,0
44109000,173995.5,173995.5,0
44111100,3500,3500,0
44111140,664.4,0,-664.4
44111149,1784,0,-1784
44111210,261001.37,261001.37,0
44111290,661890.5100000001,661890.5100000001,0
44111310,360161.3,360161.3,0
44111391,3565864.67,3565864.67,0
44111399,4571042.909999999,4571042.909999999,0
44111410,1130709.86,1130709.86,0
44111490,31098569.97,31098569.97,0
44111900,120769.13,120769.13,0
44112900,148.72,148.72,0
44119100,2891.2,2891.2,0
44119210,484427.73,484427.73,0
44119290,366734.81,366734.81,0
44119300,4107.4,0,-4107.4
44119310,75081,75081,0
44119390,174163.68,174163.68,0
44119490,7326.27,7326.27,0
44119900,15964.66,15964.66,0
44121000,872949.48,872949.48,0
44121300,5352,5352,0
44121400,1903.04,1903.04,0
44121900,490,490,0
44122900,355.69,355.69,0
44123100,2956604.899999999,2956604.899999999,0
44123200,11921.6,11921.6,0
44123300,1751481.91,1751481.91,0
44123400,231550.91,231550.91,0
44123900,15974992.5,15974992.5,0
44123990,1740,0,-1740
44124100,350304.56,350304.56,0
44124200,647,647,0
44124900,9905.4,9905.4,0
44125100,4004,4004,0
44125200,69518.8,69518.8,0
44129100,33998.69,33998.69,0
44129200,59309.38,59309.38,0
44129300,410.94,410.94,0
44129900,16096819.27,16096819.27,0
44130000,13257682.26,13257682.26,0
44140000,59327.17000000001,59327.17000000001,0
44140010,24,0,-24
44141000,503061.8099999999,503061.8099999999,0
44149000,510745.9,510745.9,0
44151000,10050117.74,10050117.74,0
44152000,20141933.92,20141933.92,0
44160010,175655.72,175655.72,0
44160090,157656.1,157656.1,0
44170000,38.89,0,-38.89
44170001,1304.1,0,-1304.1
44170010,608905.4300000002,608905.4300000002,0
44170020,67666.99,67666.99,0
44170090,3175370.09,3175370.09,0
44180000,7560,0,-7560
44181000,20751.75,20751.75,0
44181100,1652216.21,1652216.21,0
44181900,761050.4299999999,761050.4299999999,0
44182000,2449584.47,2449584.47,0
44182100,10140770.06,10140770.06,0
44182200,3240,0,-3240
44182900,13442874.75,13442874.75,0
44183000,2035550.51,2035550.51,0
44184000,1819590.91,1819590.91,0
44185000,437842.1699999999,437842.1699999999,0
44186000,909134.81,909134.81,0
44187200,49006.88,49006.88,0
44187300,24110.08,24110.08,0
44187400,397938.05,397938.05,0
44187500,4777549.8,4777549.8,0
44187900,3385365.15,3385365.15,0
44188100,4087299.689999999,4087299.689999999,0
44188200,59937.28,59937.28,0
44188300,146228.83,146228.83,0
44188900,760154.39,760154.39,0
44189000,405023.02,405023.02,0
44189099,1265,0,-1265
44189100,171729.76,171729.76,0
44189200,209931.8,209931.8,0
44189900,3675820.91,3675820.91,0
44189990,1228.5,0,-1228.5
44190000,892742.8,892742.8,0
44191000,408.61,0,-408.61
44191100,1857084.33,1857084.33,0
44191200,325052.84,325052.84,0
44191900,449432.0700000001,449432.0700000001,0
44192000,91603.90000000001,91603.90000000001,0
44199000,843559.2200000001,843559.2200000001,0
44201000,129733.94,129733.94,0
44201100,1415754.99,1415754.99,0
44201900,1144126.57,1144126.57,0
44203000,85,0,-85
44209000,1558146.31,1558146.31,0
44210900,39545.39,0,-39545.39
44211000,232188.67,232188.67,0
44212000,111870.28,111870.28,0
44219000,473328.54,473328.54,0
44219099,1700,0,-1700
44219100,776773.71,776773.71,0
44219900,26609894.71,26609894.71,0
44219990,10,0,-10
44310000,49780,0,-49780
44391990,3600,0,-3600
44444445,17278.38,0,-17278.38
44658522,259.55,0,-259.55
44701100,804,0,-804
44709990,2028.75,0,-2028.75
44729000,1500,0,-1500
44920100,12,0,-12
45000065,133.12,0,-133.12
45011000,5950.929999999999,5950.929999999999,0
45019000,68398.8,68398.8,0
45020000,7295.86,7295.86,0
45031000,9731.63,9731.63,0
45039000,35561.6,35561.6,0
45041000,36348.24000000001,36348.24000000001,0
45049000,2690863.52,2690863.52,0
45049001,97,0,-97
45049090,76.48,0,-76.48
45050000,300,0,-300
45123000,30,0,-30
45124578,159.2,0,-159.2
45151900,15,0,-15
45152000,88550.56,0,-88550.56
45201646,320,0,-320
45211000,15,0,-15
45260000,19007.65,0,-19007.65
45345456,30,0,-30
45454545,2080,0,-2080
45454578,3073.05,0,-3073.05
45456456,143,0,-143
45466544,10,0,-10
45494946,2600,0,-2600
45529632,590,0,-590
45545451,45,0,-45
45600000,259.9,0,-259.9
45632178,153.84,0,-153.84
45644134,7,0,-7
45645646,949,0,-949
45696546,45.79,0,-45.79
45698712,540,0,-540
45698732,758.74,0,-758.74
45698756,245,0,-245
45781245,1550,0,-1550
45781278,483.33,0,-483.33
45784578,87,0,-87
45786213,160,0,-160
45788922,132,0,-132
45821000,2980,0,-2980
45826932,200,0,-200
45879000,15,0,-15
45896000,33.98,0,-33.98
45896325,20,0,-20
45896587,2324.2,0,-2324.2
45950000,292,0,-292
46012100,28053.76,28053.76,0
46012200,15342.5,15342.5,0
46012900,113447.23,113447.23,0
46019200,1210377.41,1210377.41,0
46019300,22905.83,22905.83,0
46019400,20202.13,20202.13,0
46019900,74670.22,74670.22,0
46021000,63.3,63.3,0
46021100,176684.8,176684.8,0
46021200,145070.6900000001,145070.6900000001,0
46021900,692822.9199999999,692822.9199999999,0
46029000,491060.4799999999,491060.4799999999,0
46090000,985,0,-985
46100900,71.2,0,-71.2
46161010,170.64,0,-170.64
46166323,113100,0,-113100
46169300,983.5000000000001,0,-983.5000000000001
46169990,380,0,-380
46300170,22,0,-22
46565456,219,0,-219
46582256,168,0,-168
46596688,2040,0,-2040
47010000,2844546.74,2844546.74,0
47031100,69609.54,69609.54,0
47032100,4387,4387,0
47032190,231321.67,231321.67,0
47032900,13938.21,13938.21,0
47050000,1334.6,1334.6,0
47061000,74934.45999999999,74934.45999999999,0
47062000,386230.94,386230.94,0
47069100,1081366.25,1081366.25,0
47069200,112742.31,112742.31,0
47069300,119166.7,119166.7,0
47071000,1199660.5,1199660.5,0
47072000,89694.5,89694.5,0
47073000,87209.15000000001,87209.15000000001,0
47079000,3214553.14,3214553.14,0
47634736,1800,0,-1800
47893651,22500,0,-22500
47896098,10320.95,0,-10320.95
48002000,29.9,0,-29.9
48010010,1559.98,1559.98,0
48010020,1106.08,1106.08,0
48010030,54725.00000000001,54725.00000000001,0
48010090,824885.22,824885.22,0
48021000,127086.18,127086.18,0
48021010,60,0,-60
48022000,62,62,0
48022010,42059.28,42059.28,0
48022090,155143.98,155143.98,0
48022100,70,0,-70
48024010,1120.4,1120.4,0
48024090,161758.64,161758.64,0
48025100,330.6,330.6,0
48025220,5.4,5.4,0
48025230,740.8,740.8,0
48025310,208.5,208.5,0
48025410,2684,2684,0
48025491,102004.78,102004.78,0
48025499,106603.56,106603.56,0
48025510,19890.44,19890.44,0
48025591,5622.59,5622.59,0
48025592,153542.9099999999,153542.9099999999,0
48025599,842604.06,842604.06,0
48025610,19004927.45,19004927.45,0
48025690,598,0,-598
48025691,7045.509999999999,7045.509999999999,0
48025692,91.49,91.49,0
48025693,67205.76999999999,67205.76999999999,0
48025699,44682.52,44682.52,0
48025710,13783.97,13783.97,0
48025791,319.12,319.12,0
48025792,1325.43,1325.43,0
48025793,282511.71,282511.71,0
48025799,80696.28,80696.28,0
48025810,56642.76,56642.76,0
48025891,7714.76,7714.76,0
48025892,10448.02,10448.02,0
48025899,43916.2,43916.2,0
48026110,374,374,0
48026199,3211.2,3211.2,0
48026210,22165.82,22165.82,0
48026299,282.6,282.6,0
48026991,35752.6,35752.6,0
48026992,338,338,0
48026999,14762.58,14762.58,0
48030010,11880.51,11880.51,0
48030090,1540421.86,1540421.86,0
48033090,17.97,0,-17.97
48041100,214483.97,214483.97,0
48041900,1096886.6,1096886.6,0
48042100,175140.99,175140.99,0
48042900,633448.1,633448.1,0
48043110,88687.88,88687.88,0
48043190,272914.66,272914.66,0
48043910,7623.16,7623.16,0
48043990,636876.0700000001,636876.0700000001,0
48044100,2860.78,2860.78,0
48044200,7949.239999999999,7949.239999999999,0
48044900,24.5,24.5,0
48045100,4402.2,4402.2,0
48045200,138.2,138.2,0
48045900,169,169,0
48045910,160,160,0
48045990,7818.68,7818.68,0
48051100,6045.43,6045.43,0
48051200,993.59,993.59,0
48051900,1034377.86,1034377.86,0
48052400,64202.84,64202.84,0
48052500,44244.59,44244.59,0
48053000,207701.88,207701.88,0
48054000,1303.62,1303.62,0
48054010,12329.24,12329.24,0
48054090,720569.17,720569.17,0
48055000,1839.8,1839.8,0
48059100,4646694.81,4646694.81,0
48059210,27116.81,27116.81,0
48059290,17304.06,17304.06,0
48059300,20003.75,20003.75,0
48061000,348.5,348.5,0
48062000,82852.10999999999,82852.10999999999,0
48063000,13530.64,13530.64,0
48064000,33074.56999999999,33074.56999999999,0
48070000,32510.21,32510.21,0
48081000,17219523.07,17219523.07,0
48082000,278,278,0
48083000,34.5,34.5,0
48084000,7169.95,7169.95,0
48089000,330913.5499999999,330913.5499999999,0
48090000,550,0,-550
48092000,47679.45,47679.45,0
48099000,37039.28,37039.28,0
48099190,200,0,-200
48101100,1356.7,1356.7,0
48101310,904.79,904.79,0
48101381,1725.69,1725.69,0
48101382,16.6,16.6,0
48101389,9460.58,9460.58,0
48101390,1215.72,1215.72,0
48101391,1543,1543,0
48101399,32948.58,32948.58,0
48101410,5998.900000000001,5998.900000000001,0
48101481,235.5,235.5,0
48101489,968.57,968.57,0
48101490,25804.21,25804.21,0
48101910,3134.9,3134.9,0
48101981,1455.22,1455.22,0
48101989,44920.81,44920.81,0
48101990,162.19,162.19,0
48101999,9846.67,9846.67,0
48102210,298.8,298.8,0
48102290,13959.79,13959.79,0
48102910,18958.4,18958.4,0
48102990,52627.48000000001,52627.48000000001,0
48103110,85,85,0
48103190,47.06,47.06,0
48103210,275.37,275.37,0
48103290,63.8,63.8,0
48103910,39.11,39.11,0
48103990,3097.36,3097.36,0
48109100,193.8,193.8,0
48109210,72.25,72.25,0
48109290,112226.47,112226.47,0
48109900,13.4,13.4,0
48109990,16569.52,16569.52,0
48111010,36033.24,36033.24,0
48111090,33915.56,33915.56,0
48111411,476,0,-476
48112100,36,36,0
48112900,1544,1544,0
48113112,195,195,0
48114000,301.71,301.71,0
48114100,45,0,-45
48114110,7690466.470000001,7690466.470000001,0
48114111,49.61000000000001,0,-49.61000000000001
48114190,1603803.73,1603803.73,0
48114810,431.4,0,-431.4
48114910,20215.74,20215.74,0
48114990,33410.05,33410.05,0
48115110,8575.810000000001,8575.810000000001,0
48115121,120924.6,120924.6,0
48115122,10131.8,10131.8,0
48115123,23192.84,23192.84,0
48115128,492.99,492.99,0
48115129,1432924.07,1432924.07,0
48115130,230651.16,230651.16,0
48115910,6073.73,6073.73,0
48115921,3273.61,3273.61,0
48115922,3024.61,3024.61,0
48115923,32.97,32.97,0
48115929,121243.42,121243.42,0
48115930,6561.820000000001,6561.820000000001,0
48116010,833.28,833.28,0
48116090,229177.86,229177.86,0
48119000,1268.76,1268.76,0
48119010,10319834.29,10319834.29,0
48119090,607103.3900000001,607103.3900000001,0
48119201,36,0,-36
48120000,3127841.45,3127841.45,0
48131000,17903.53999999999,17903.53999999999,0
48132000,779.28,779.28,0
48133000,695.64,0,-695.64
48133010,460,0,-460
48139000,1310.08,1310.08,0
48139190,326,0,-326
48142000,3103953.87,3103953.87,0
48149000,152026.46,152026.46,0
48161000,4.95,4.95,0
48162000,67541.12,67541.12,0
48169010,14576.46,14576.46,0
48169090,7107.95,7107.95,0
48171000,533250.42,533250.42,0
48172000,13708.38,13708.38,0
48173000,46329.14,46329.14,0
48180000,376.5,0,-376.5
48181000,10303967.50000001,10303967.50000001,0
48181100,15,0,-15
48182000,12820637.63,12820637.63,0
48183000,2341864.279999999,2341864.279999999,0
48184010,6747.820000000001,6747.820000000001,0
48184020,11.98,11.98,0
48184090,304.35,304.35,0
48185000,34991.1,34991.1,0
48188100,19.25,0,-19.25
48189000,624,624,0
48189010,30497.88,30497.88,0
48189090,2170341.119999999,2170341.119999999,0
48191000,291442922.87,291442922.87,0
48192000,3111868.55,3111868.55,0
48193000,3573696.669999999,3573696.669999999,0
48194000,1188444.67,1188444.67,0
48195000,133595501.61,133595501.61,0
48196000,80571.99000000002,80571.99000000002,0
48200000,106.91,0,-106.91
48201000,1722279.68,1722279.68,0
48202000,1121788.07,1121788.07,0
48202001,7.8,0,-7.8
48203000,323784.92,323784.92,0
48204000,2297042.06,2297042.06,0
48205000,52946.02,52946.02,0
48206000,17.5,0,-17.5
48209000,1013575.49,1013575.49,0
48209090,5.1,0,-5.1
48211000,11816705.66,11816705.66,0
48212990,1030,0,-1030
48219000,4186220.06,4186220.06,0
48221000,62247.52,62247.52,0
48229000,222872.55,222872.55,0
48231100,533.12,533.12,0
48232010,9132.929999999998,9132.929999999998,0
48232090,991.67,991.67,0
48232091,3977.81,3977.81,0
48232099,1028928.45,1028928.45,0
48234000,1563302.18,1563302.18,0
48236000,56348.91000000001,56348.91000000001,0
48236100,50816.32,50816.32,0
48236900,4904034.66,4904034.66,0
48237000,61953118.13999999,61953118.13999999,0
48239000,12.64,0,-12.64
48239009,6,0,-6
48239010,1352.68,1352.68,0
48239020,1619,1619,0
48239090,1062.42,1062.42,0
48239091,1418.76,1418.76,0
48239099,10166569.15,10166569.15,0
48240002,135,0,-135
48329000,6357.059999999999,0,-6357.059999999999
48420000,50,0,-50
48441000,681.98,0,-681.98
48482201,1194,0,-1194
48483000,528,0,-528
48574560,200,0,-200
48672999,851,0,-851
48811410,184.36,0,-184.36
48835090,168,0,-168
48879000,976.5,0,-976.5
49011000,3226938.05,3226938.05,0
49019100,120628.97,120628.97,0
49019900,21364231.31,21364231.31,0
49019990,6,0,-6
49021000,845735.4000000001,845735.4000000001,0
49029000,5570918.379999999,5570918.379999999,0
49030000,136627.56,136627.56,0
49030001,24,0,-24
49033000,10500,0,-10500
49040000,6378.15,6378.15,0
49051000,1531.42,1531.42,0
49052000,146304.02,146304.02,0
49059000,21385.07,21385.07,0
49059100,224.5,224.5,0
49060000,295174.66,295174.66,0
49070000,63,0,-63
49070010,29725,29725,0
49070020,294,294,0
49070030,3548,3548,0
49070090,30060.98,30060.98,0
49081000,32376.24999999999,32376.24999999999,0
49089000,3034626.49,3034626.49,0
49090000,133080.89,133080.89,0
49090001,75,0,-75
49090111,350,0,-350
49093000,45,0,-45
49093290,294,0,-294
49099900,144,0,-144
49100000,127702.73,127702.73,0
49110000,18738,0,-18738
49111000,12890.36,0,-12890.36
49111010,1977883.16,1977883.16,0
49111090,3896974.819999999,3896974.819999999,0
49119100,3131410.09,3131410.09,0
49119900,2999354.37,2999354.37,0
49159000,791,0,-791
49169300,3.96,0,-3.96
49582041,22.9,0,-22.9
49718045,7858.32,0,-7858.32
49720863,10250.02,0,-10250.02
49872003,94.8,0,-94.8
50000000,6321.67,0,-6321.67
50003053,0.49,0,-0.49
50010000,808.22,808.22,0
50011778,110,0,-110
50013371,8.5,0,-8.5
50020000,290,290,0
50030010,117833.76,117833.76,0
50030090,1871.19,1871.19,0
50040000,417.68,417.68,0
50050000,75.64,75.64,0
50060000,6924,6924,0
50071010,9852.33,9852.33,0
50071090,144099.46,144099.46,0
50072010,83126.19,83126.19,0
50072090,6351.29,6351.29,0
50075090,116.45,0,-116.45
50079000,124329.56,124329.56,0
50079090,136.76,0,-136.76
50099000,100,0,-100
50103100,223.81,0,-223.81
50190912,80,0,-80
50231473,10829.4,0,-10829.4
50300006,2000,0,-2000
50350000,269.4,0,-269.4
50400000,36,0,-36
50400120,230,0,-230
50674900,37.1,0,-37.1
50711007,45,0,-45
50881038,50.19,0,-50.19
51011110,61211.43,61211.43,0
51011190,18401.16,18401.16,0
51011900,3242.86,3242.86,0
51012100,47239.39,47239.39,0
51012900,7013.14,7013.14,0
51013000,311.99,311.99,0
51021100,144.89,144.89,0
51021900,1202.94,1202.94,0
51022000,180000,180000,0
51031000,11501.5,11501.5,0
51033000,651.14,651.14,0
51040000,2671.92,2671.92,0
51051000,16552.22,16552.22,0
51052100,3319.84,3319.84,0
51052910,9999.84,9999.84,0
51052999,19062.4,19062.4,0
51053900,227,227,0
51061000,6160,6160,0
51062000,15965.49,15965.49,0
51071011,4463.9,4463.9,0
51071019,147.5,147.5,0
51071090,400,400,0
51081000,1268.12,1268.12,0
51082000,85,85,0
51091000,3961.9,3961.9,0
51099000,1156.65,1156.65,0
51100000,3222.61,3222.61,0
51110000,162184.3,0,-162184.3
51111110,40920.62,40920.62,0
51111111,1744.83,0,-1744.83
51111120,112.5,112.5,0
51111900,4083.8,4083.8,0
51112000,14777.24,14777.24,0
51113090,442.41,442.41,0
51119000,15498.46,15498.46,0
51121100,16360.86,16360.86,0
51121910,6420.25,6420.25,0
51121920,11079,11079,0
51122020,78.99,78.99,0
51123010,4553,4553,0
51129000,8266.86,8266.86,0
51130011,60,60,0
51130012,1282.76,1282.76,0
51170016,58.8,0,-58.8
51270016,10,0,-10
51510203,1298,0,-1298
51513515,3,0,-3
51651651,19.5,0,-19.5
51804452,36,0,-36
51846526,140,0,-140
52010010,147579193.79,147579193.79,0
52010020,52022581.48,52022581.48,0
52010025,29704,0,-29704
52010090,52474438.70999999,52474438.70999999,0
52013000,521.98,0,-521.98
52014000,24.8,0,-24.8
52017221,265,0,-265
52021000,1010561.13,1010561.13,0
52022900,5793.79,0,-5793.79
52029100,105603.04,105603.04,0
52029900,47407969.41999999,47407969.41999999,0
52029990,209,0,-209
52030000,3184214.12,3184214.12,0
52031010,190,0,-190
52041111,2503.45,2503.45,0
52041112,6470.2,6470.2,0
52041120,2342.9,2342.9,0
52041131,27142.92,27142.92,0
52041132,557.1199999999999,557.1199999999999,0
52041140,724.29,724.29,0
52041911,30,30,0
52041912,94.34,94.34,0
52041920,2189.43,2189.43,0
52041930,71.5,0,-71.5
52041931,387.8,387.8,0
52041932,22983.96,22983.96,0
52041940,1260.91,1260.91,0
52042000,103661.76,103661.76,0
52051100,357778.29,357778.29,0
52051200,1718.12,1718.12,0
52051310,16290.32,16290.32,0
52051390,53344.45999999998,53344.45999999998,0
52051400,803.98,803.98,0
52051500,10,10,0
52052200,132.9,132.9,0
52052310,378438.9,378438.9,0
52052390,189.6,189.6,0
52052800,12,12,0
52053100,185354.1500000001,185354.1500000001,0
52053200,6865.1,6865.1,0
52053300,4439.9,4439.9,0
52053400,22171.4,22171.4,0
52053500,97.5,97.5,0
52054000,378.72,0,-378.72
52054100,9237.89,9237.89,0
52054200,39.9,39.9,0
52054800,6015.799999999999,6015.799999999999,0
52061100,1375.84,1375.84,0
52061200,3129.33,3129.33,0
52061400,12009.32,12009.32,0
52062100,241.28,241.28,0
52062200,1687.21,1687.21,0
52062300,469,469,0
52062500,65,65,0
52063100,474.62,474.62,0
52063200,41925.28,41925.28,0
52063300,453.43,453.43,0
52063400,598.06,598.06,0
52063500,2355,2355,0
52064200,88.8,88.8,0
52071000,48060.17000000001,48060.17000000001,0
52079000,101936.25,101936.25,0
52081100,18688.29,18688.29,0
52081200,41048.34000000001,41048.34000000001,0
52081300,16416.76,16416.76,0
52081900,92969.13,92969.13,0
52082100,37397.28,37397.28,0
52082200,26901.78,26901.78,0
52082300,2431.59,2431.59,0
52082900,42970.85,42970.85,0
52083100,5085.53,5085.53,0
52083200,155663.81,155663.81,0
52083300,192012.97,192012.97,0
52083900,180143.1,180143.1,0
52084100,19455.71,19455.71,0
52084200,16983.71,16983.71,0
52084300,1356.67,1356.67,0
52084900,59525.45,59525.45,0
52085100,7643.24,7643.24,0
52085200,166031.16,166031.16,0
52085910,4706.74,4706.74,0
52085990,25249.04999999999,25249.04999999999,0
52091100,53953.74000000001,53953.74000000001,0
52091200,45582.89,45582.89,0
52091900,178426.08,178426.08,0
52092100,1273.2,1273.2,0
52092200,29859.26,29859.26,0
52092900,158588.74,158588.74,0
52093100,386943.6599999999,386943.6599999999,0
52093200,1184294.48,1184294.48,0
52093900,68523.57999999997,68523.57999999997,0
52094100,15319.64,15319.64,0
52094210,43008.00999999999,43008.00999999999,0
52094290,34728.52,34728.52,0
52094300,21577.71,21577.71,0
52094900,106725.24,106725.24,0
52095100,6230.9,6230.9,0
52095200,1502.28,1502.28,0
52095900,263219.25,263219.25,0
52101100,18167.58,18167.58,0
52101910,2387.42,2387.42,0
52101990,13982.85,13982.85,0
52102100,14119.58,14119.58,0
52102200,369.79,369.79,0
52102910,4640.75,4640.75,0
52102990,1029.9,1029.9,0
52103100,200694.49,200694.49,0
52103200,47676.5,47676.5,0
52103900,50412.67,50412.67,0
52104100,87811.4,87811.4,0
52104910,77304.17,77304.17,0
52104990,1150.2,1150.2,0
52105100,35076.14,35076.14,0
52105910,32.8,32.8,0
52105990,4861.12,4861.12,0
52110016,39.9,0,-39.9
52111100,76138.29000000001,76138.29000000001,0
52111200,127576.38,127576.38,0
52111441,99.6,0,-99.6
52111900,2894624.67,2894624.67,0
52112020,499,499,0
52112090,21858.85,21858.85,0
52113100,70960.96,70960.96,0
52113200,33570.84,33570.84,0
52113900,47544.92,47544.92,0
52114100,79873.73000000001,79873.73000000001,0
52114210,37862.04,37862.04,0
52114290,47463.44,47463.44,0
52114300,8650.939999999999,8650.939999999999,0
52114900,175258.3,175258.3,0
52115100,32694.23,32694.23,0
52115200,26714.9,26714.9,0
52115900,41539.54,41539.54,0
52120100,98,0,-98
52121100,11121394.78,11121394.78,0
52121200,45550.28999999999,45550.28999999999,0
52121300,4132.539999999999,4132.539999999999,0
52121400,155658.02,155658.02,0
52121500,91904.1,91904.1,0
52122011,240,0,-240
52122100,8880.960000000001,8880.960000000001,0
52122200,5598.02,5598.02,0
52122300,28662.99,28662.99,0
52122400,230786.57,230786.57,0
52122500,96818.41000000002,96818.41000000002,0
52158128,2036,0,-2036
52160001,10.9,0,-10.9
52160080,8.9,0,-8.9
52160703,216.5,0,-216.5
52170010,27.3,0,-27.3
52170013,77.4,0,-77.4
52170016,12554.09999999999,0,-12554.09999999999
52170019,39.8,0,-39.8
52170065,62.9,0,-62.9
52176361,59.9,0,-59.9
52176636,49.8,0,-49.8
52176665,29.9,0,-29.9
52176666,57.8,0,-57.8
52176669,9,0,-9
52178896,131.8,0,-131.8
52179910,49.8,0,-49.8
52179968,199,0,-199
52180016,1739.8,0,-1739.8
52180018,438,0,-438
52186458,809,0,-809
52186940,96.4,0,-96.4
52189640,161.4,0,-161.4
52196630,31.9,0,-31.9
52219000,10,0,-10
52220128,110,0,-110
52221000,34.2,0,-34.2
52230329,1400,0,-1400
52314444,108,0,-108
52362012,36.5,0,-36.5
52415646,98.95,0,-98.95
52521000,65,0,-65
52563698,2163.8,0,-2163.8
52635423,1,0,-1
52649310,3.4,0,-3.4
52654546,70,0,-70
52654547,248,0,-248
52864973,1160,0,-1160
52883010,0.5,0,-0.5
52903360,95.8,0,-95.8
53011000,20142.4,20142.4,0
53011300,287.9,0,-287.9
53012110,49323.35,49323.35,0
53012120,1802.29,1802.29,0
53012910,371.25,371.25,0
53012990,37130.48,37130.48,0
53013000,6052456.040000001,6052456.040000001,0
53021000,14594.51999999999,14594.51999999999,0
53029000,2328.07,2328.07,0
53031010,2159.34,2159.34,0
53031090,2347.48,2347.48,0
53039010,3048.14,3048.14,0
53039090,1126830.94,1126830.94,0
53039099,504.5,0,-504.5
53041000,4020.520000000001,4020.520000000001,0
53043910,2645.9,0,-2645.9
53048100,1239,0,-1239
53050010,975.59,975.59,0
53050090,1519506.65,1519506.65,0
53051900,657.7099999999999,657.7099999999999,0
53052100,61710.10000000001,61710.10000000001,0
53052900,24554.32,24554.32,0
53055900,396,0,-396
53059990,8957.640000000001,8957.640000000001,0
53061000,1063.52,1063.52,0
53062000,34516,34516,0
53071010,19166.7,19166.7,0
53071090,5611.900000000001,5611.900000000001,0
53072010,653.33,653.33,0
53072090,545.7,545.7,0
53079010,640,0,-640
53081000,3251510.1,3251510.1,0
53082000,1969.44,1969.44,0
53089000,388469.52,388469.52,0
53091100,104566.24,104566.24,0
53091900,573143.71,573143.71,0
53092100,43624.9,43624.9,0
53092900,508509.67,508509.67,0
53101010,129986.9,129986.9,0
53101090,11975.51,11975.51,0
53109000,6910.38,6910.38,0
53110000,170053.58,170053.58,0
53254635,134.55,0,-134.55
53510017,110,0,-110
53610000,5,0,-5
54007200,145.75,0,-145.75
54010190,157.5,0,-157.5
54011011,35850.34,35850.34,0
54011012,66363.84,66363.84,0
54011090,598275.6900000001,598275.6900000001,0
54012011,7,7,0
54012012,265.82,265.82,0
54012090,2525.92,2525.92,0
54021020,37.6,37.6,0
54021100,10.15,10.15,0
54021910,25793.96,25793.96,0
54021990,4131.18,4131.18,0
54022000,567.99,567.99,0
54022010,571.6,571.6,0
54022090,116041.74,116041.74,0
54023111,122.46,122.46,0
54023119,87.55,87.55,0
54023190,2584.21,2584.21,0
54023200,43.5,0,-43.5
54023211,7088.5,7088.5,0
54023219,609.27,609.27,0
54023290,700.22,700.22,0
54023310,10918.12,10918.12,0
54023320,4339.1,4339.1,0
